name,setup,ok,hung,hung_phase,kv_transfer_ok,skew,arm,budget_gib,util,gpu_kv_gib,gpu_kv_tokens,prefill_kv_gib,gpu_kv_frac_of_ws,sessions_resident,ttft_p50_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,ttft_mean_ms,itl_p50_ms,e2e_p50_ms,output_tok_per_s,req_per_s,duration_s,n_ok,n_failed,preemptions,prefill_prompt_tok_s,prefill_hit_rate,decode_gen_tok_s,max_inflight,prefill_sm_active_mean,prefill_sm_occupancy_mean,prefill_dram_active_mean,prefill_fb_used_max_gib,decode_sm_active_mean,decode_sm_occupancy_mean,decode_dram_active_mean,decode_fb_used_max_gib,kv_markers
split_lmcache_zipf_b18,split_lmcache,True,False,,True,zipf,disagg,18.0,0.5741,1.77,14512,6.66,0.0737,2.36,65496.54,126181.12,135396.37,140475.42,68024.73,11.68,67201.97,131.75,1.029,291.42,300,0,0.0,6456.7,0.6032,131.8,28,0.0179,0.0014,0.0097,24.79,0.6795,0.0457,0.6185,19.06,{}
