name,scenario,wl,ok,comparable,hung,hung_side,hung_phase,qwen_sessions,qwen_ws_gib,qwen_kv_grant_gib,big_decode_kv_gib,big_prefill_kv_gib,big_ttft_p50_ms,big_ttft_p90_ms,big_ttft_p95_ms,big_ttft_p99_ms,big_ttft_mean_ms,big_itl_p50_ms,big_tpot_p50_ms,big_tpot_p95_ms,big_e2e_p50_ms,big_tok_per_s,big_n_ok,big_n_failed,big_duration_s,qwen_ttft_p50_ms,qwen_ttft_p90_ms,qwen_ttft_p95_ms,qwen_ttft_p99_ms,qwen_ttft_mean_ms,qwen_itl_p50_ms,qwen_tpot_p50_ms,qwen_tpot_p95_ms,qwen_e2e_p50_ms,qwen_tok_per_s,qwen_n_ok,qwen_n_failed,qwen_duration_s,big_preemptions,qwen_preemptions,big_prefill_hit_rate,qwen_prefix_hit_rate,big_decode_gen_tok_s,qwen_gen_tok_s,qwen_populate_ok,qwen_populate_probe_s,big_kv_markers,qwen_kv_markers,gpu0_sm_active_mean,gpu0_sm_occupancy_mean,gpu0_dram_active_mean,gpu0_fb_used_max_gib,gpu1_sm_active_mean,gpu1_sm_occupancy_mean,gpu1_dram_active_mean,gpu1_fb_used_max_gib,swap_in_pages,swap_out_pages,max_inflight,qwen_max_inflight
infc_B_fits_iso,B,fits,True,True,False,,,8,0.562,1.04,9.77,6.66,163.27,564.93,733.01,904.26,231.07,17.24,85.34,143.47,11005.98,240.78,300,0,159.49,,,,,,1.68,1.77,4.9,300.18,270.3,300,0,140.19,0.0,0.0,0.6032,0.9974,240.8,273.9,True,0.093,{},{},0.0307,0.0026,0.0164,24.79,0.4787,0.033,0.387,30.26,37628,42855,999,999
