name,setup,ok,hung,hung_phase,kv_transfer_ok,skew,arm,budget_gib,util,gpu_kv_gib,gpu_kv_tokens,prefill_kv_gib,gpu_kv_frac_of_ws,sessions_resident,ttft_p50_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,ttft_mean_ms,itl_p50_ms,e2e_p50_ms,output_tok_per_s,req_per_s,duration_s,n_ok,n_failed,preemptions,prefill_prompt_tok_s,prefill_hit_rate,decode_gen_tok_s,max_inflight,prefill_sm_active_mean,prefill_sm_occupancy_mean,prefill_dram_active_mean,prefill_fb_used_max_gib,decode_sm_active_mean,decode_sm_occupancy_mean,decode_dram_active_mean,decode_fb_used_max_gib,kv_markers
split_lmcache_zipf_b18_fwd_ng,split_lmcache,True,False,,True,zipf,disagg,18.0,0.5741,1.77,14512,6.66,0.0737,2.36,73.52,476.57,522.68,646.62,179.2,11.7,65823.03,133.63,1.044,287.4,300,0,0.0,6547.0,0.6032,133.6,999,0.0177,0.0015,0.0095,24.79,0.6876,0.046,0.6269,19.06,{}
