name,scenario,wl,ok,comparable,hung,hung_side,hung_phase,qwen_sessions,qwen_ws_gib,qwen_kv_grant_gib,big_decode_kv_gib,big_prefill_kv_gib,big_ttft_p50_ms,big_ttft_p90_ms,big_ttft_p95_ms,big_ttft_p99_ms,big_ttft_mean_ms,big_itl_p50_ms,big_tpot_p50_ms,big_tpot_p95_ms,big_e2e_p50_ms,big_tok_per_s,big_n_ok,big_n_failed,big_duration_s,qwen_ttft_p50_ms,qwen_ttft_p90_ms,qwen_ttft_p95_ms,qwen_ttft_p99_ms,qwen_ttft_mean_ms,qwen_itl_p50_ms,qwen_tpot_p50_ms,qwen_tpot_p95_ms,qwen_e2e_p50_ms,qwen_tok_per_s,qwen_n_ok,qwen_n_failed,qwen_duration_s,big_preemptions,qwen_preemptions,big_prefill_hit_rate,qwen_prefix_hit_rate,big_decode_gen_tok_s,qwen_gen_tok_s,qwen_populate_ok,qwen_populate_probe_s,big_kv_markers,qwen_kv_markers,gpu0_sm_active_mean,gpu0_sm_occupancy_mean,gpu0_dram_active_mean,gpu0_fb_used_max_gib,gpu1_sm_active_mean,gpu1_sm_occupancy_mean,gpu1_dram_active_mean,gpu1_fb_used_max_gib,swap_in_pages,swap_out_pages,max_inflight,qwen_max_inflight
infc_B_fits_legs,B,fits,True,True,False,,,8,0.562,1.04,9.77,6.66,141.99,637.06,864.2,1083.38,243.81,17.17,112.32,179.56,14516.66,234.33,300,0,163.89,,,,,,1.69,1.84,4.85,323.62,269.57,300,0,140.53,0.0,0.0,0.6032,0.9974,234.3,273.3,True,0.095,{},{},0.0306,0.0026,0.0165,24.79,0.4825,0.0333,0.3898,30.26,27551,171,999,999
