name,ok,hung,hung_phase,skew,arm,budget_gib,util,gpu_kv_gib,gpu_kv_tokens,gpu_kv_frac_of_ws,sessions_resident,ttft_p50_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,ttft_mean_ms,itl_p50_ms,e2e_p50_ms,output_tok_per_s,req_per_s,duration_s,n_ok,n_failed,gpu_hit_rate,dram_hit_rate,prefix_queries,prefix_hits,external_queries,external_hits,preemptions,kv_load_gib,kv_load_gib_derived,kv_load_gbps_derived,kv_store_gib,kv_load_s,kv_store_s,kv_load_gbps,kv_store_gbps,gpu_mem_used_gib
uniform_b30_nooffload,True,False,,uniform,nooffload,30.0,0.9568,13.768,112784,0.5737,18.36,558.68,1036.58,1144.94,1525.82,514.49,16.11,3911.44,253.81,1.983,151.3,300,0,0.5579,,1881600.0,1049696.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,,,31.195
