ts,step,dt_ms,tok_per_s,loss,peak_gib,gated_ms
1787729351.268,1429,14.8,69084,10.9703,1.52,4.3
1787729351.283,1430,14.8,69131,10.9545,1.52,4.2
1787729351.298,1431,14.8,69024,10.9519,1.52,4.2
1787729351.313,1432,14.8,68998,10.9197,1.52,4.4
1787729351.328,1433,14.8,69059,10.9622,1.52,4.3
1787729351.343,1434,14.8,68995,10.9339,1.52,4.4
1787729351.358,1435,14.8,69060,10.9269,1.52,4.3
1787729351.373,1436,14.8,69135,10.9314,1.52,4.4
1787729351.388,1437,14.8,69061,10.9507,1.52,4.4
1787729351.403,1438,14.6,70292,10.9638,1.52,4.3
1787729351.418,1439,14.6,70185,10.9348,1.52,4.1
1787729351.433,1440,14.7,69735,10.9487,1.52,4.4
1787729351.447,1441,14.8,69201,10.9571,1.52,4.3
1787729351.462,1442,14.8,69071,10.9530,1.52,4.3
1787729351.477,1443,14.8,68978,10.9595,1.52,4.2
1787729351.492,1444,14.8,69064,10.9561,1.52,4.3
1787729351.507,1445,14.8,69008,10.9475,1.52,4.3
1787729351.522,1446,14.9,68915,10.9865,1.52,4.0
1787729351.537,1447,14.8,68979,10.9427,1.52,4.3
1787729351.552,1448,14.8,69024,10.9326,1.52,4.3
1787729351.567,1449,14.8,68973,10.9690,1.52,4.3
1787729351.582,1450,14.6,70303,10.9419,1.52,4.7
1787729351.597,1451,14.6,70324,10.9525,1.52,4.3
1787729351.611,1452,14.5,70520,10.9681,1.52,4.3
1787729351.626,1453,14.8,69129,10.9430,1.52,4.1
1787729351.641,1454,14.8,69124,10.9551,1.52,4.3
1787729351.656,1455,14.8,68966,10.9373,1.52,4.3
1787729351.671,1456,14.8,69058,10.9355,1.52,4.2
1787729351.686,1457,14.8,69175,10.9375,1.52,4.3
1787729351.701,1458,14.8,69062,10.9425,1.52,4.3
1787729351.716,1459,14.8,69036,10.9505,1.52,4.2
1787729351.731,1460,15.0,68416,10.9537,1.52,4.3
1787729351.746,1461,14.8,69039,10.9449,1.52,4.2
1787729351.761,1462,14.8,69109,10.9589,1.52,4.1
1787729351.776,1463,14.8,69017,10.9611,1.52,4.7
1787729351.791,1464,14.8,69038,10.9628,1.52,4.3
1787729351.806,1465,14.9,68909,10.9613,1.52,4.3
1787729351.821,1466,14.8,69002,10.9580,1.52,4.2
1787729351.836,1467,14.8,69074,10.9356,1.52,4.3
1787729351.851,1468,14.8,69007,10.9587,1.52,4.3
1787729351.866,1469,14.8,69008,10.9381,1.52,4.3
1787729351.881,1470,14.9,68928,10.9608,1.52,4.5
1787729351.896,1471,14.6,70217,10.9743,1.52,4.3
1787729351.911,1472,14.6,70249,10.9390,1.52,4.2
1787729351.926,1473,14.7,69895,10.9606,1.52,4.4
1787729351.940,1474,14.8,69337,10.9619,1.52,4.3
1787729351.955,1475,14.8,69174,10.9581,1.52,4.2
1787729351.970,1476,14.9,68693,10.9427,1.52,4.4
1787729351.985,1477,14.8,69054,10.9739,1.52,4.7
1787729352.000,1478,14.8,69020,10.9585,1.52,4.2
1787729352.015,1479,14.9,68918,10.9530,1.52,4.4
1787729352.030,1480,14.9,68949,10.9515,1.52,4.3
1787729352.045,1481,14.9,68954,10.9439,1.52,4.4
1787729352.060,1482,14.8,69086,10.9640,1.52,4.3
1787729352.075,1483,14.9,68690,10.9428,1.52,4.3
1787729352.090,1484,14.8,69050,10.9503,1.52,4.3
1787729352.105,1485,14.9,68906,10.9431,1.52,4.6
1787729352.120,1486,14.9,68936,10.9510,1.52,4.7
1787729352.135,1487,14.8,69094,10.9719,1.52,4.3
1787729352.150,1488,14.8,69121,10.9583,1.52,4.3
1787729352.165,1489,14.8,69081,10.9546,1.52,4.3
1787729352.180,1490,14.9,68689,10.9384,1.52,4.0
1787729352.195,1491,14.8,68985,10.9412,1.52,4.0
1787729352.210,1492,14.9,68952,10.9571,1.52,4.7
1787729352.225,1493,14.8,69040,10.9763,1.52,4.3
1787729352.240,1494,14.8,69072,10.9385,1.52,4.2
1787729352.255,1495,14.8,69118,10.9784,1.52,4.3
1787729352.270,1496,14.8,69076,10.9513,1.52,4.3
1787729352.285,1497,14.8,69062,10.9182,1.52,4.3
1787729352.300,1498,14.8,69123,10.9442,1.52,4.3
1787729352.315,1499,14.8,69023,10.9539,1.52,4.3
1787729352.330,1500,14.8,69038,10.9436,1.52,4.3
1787729352.345,1501,14.8,68966,10.9556,1.52,4.3
1787729352.360,1502,14.8,69054,10.9225,1.52,4.3
1787729352.375,1503,14.8,69084,10.9627,1.52,4.3
1787729352.390,1504,14.8,69029,10.9549,1.52,4.3
1787729352.405,1505,14.8,69052,10.9498,1.52,4.3
1787729352.420,1506,14.8,69053,10.9726,1.52,4.3
1787729352.435,1507,14.8,69090,10.9477,1.52,4.5
1787729352.450,1508,14.8,68976,10.9505,1.52,4.0
1787729352.465,1509,14.9,68898,10.9303,1.52,4.2
1787729352.480,1510,14.8,69066,10.9421,1.52,4.2
1787729352.495,1511,14.8,69109,10.9604,1.52,4.2
1787729352.510,1512,14.7,69725,10.9314,1.52,4.0
1787729352.525,1513,14.8,69092,10.9463,1.52,4.6
1787729352.540,1514,14.9,68795,10.9208,1.52,4.4
1787729352.555,1515,14.8,69076,10.9578,1.52,4.5
1787729352.570,1516,14.9,68886,10.9725,1.52,4.4
1787729352.585,1517,14.6,70279,10.9560,1.52,4.4
1787729352.600,1518,14.6,70319,10.9212,1.52,4.5
1787729352.615,1519,14.7,69662,10.9505,1.52,4.3
1787729352.629,1520,14.8,69208,10.9384,1.52,4.3
1787729352.644,1521,14.8,69158,10.9461,1.52,4.4
1787729352.659,1522,14.8,69032,10.9784,1.52,4.4
1787729352.674,1523,14.8,69168,10.9330,1.52,4.2
1787729352.689,1524,14.9,68941,10.9625,1.52,4.3
1787729352.704,1525,14.8,69050,10.9587,1.52,4.4
1787729352.719,1526,14.8,69080,10.9445,1.52,4.4
1787729352.734,1527,14.8,69171,10.9528,1.52,4.3
1787729352.749,1528,14.8,69007,10.9150,1.52,4.2
1787729353.354,1529,604.7,1694,10.9606,1.52,590.2
1787729353.371,1530,16.4,62357,10.9334,1.52,1.8
1787729353.387,1531,15.7,65282,10.9420,1.52,2.5
1787729353.403,1532,16.3,62802,10.9429,1.52,2.9
1787729353.419,1533,16.0,64121,10.9694,1.52,3.0
1787729353.435,1534,15.4,66585,10.9623,1.52,2.5
1787729353.451,1535,15.6,65720,10.9593,1.52,2.0
1787729353.467,1536,15.9,64597,10.9617,1.52,2.7
1787729353.483,1537,15.7,65405,10.9763,1.52,2.7
1787729353.499,1538,16.0,64186,10.9613,1.52,2.7
1787729353.515,1539,16.0,64059,10.9362,1.52,2.8
1787729353.531,1540,15.6,65541,10.9357,1.52,2.4
1787729353.547,1541,15.6,65807,10.9525,1.52,2.7
1787729353.562,1542,15.3,66889,10.9656,1.52,2.6
1787729353.578,1543,15.4,66501,10.9633,1.52,2.8
1787729353.594,1544,15.7,65090,10.9632,1.52,2.9
1787729353.610,1545,15.8,64920,10.9487,1.52,2.7
1787729353.626,1546,15.7,65315,10.9304,1.52,2.5
1787729353.641,1547,15.2,67259,10.9474,1.52,2.5
1787729353.656,1548,15.2,67554,10.9428,1.52,2.6
1787729353.672,1549,15.9,64458,10.9543,1.52,3.2
1787729353.688,1550,15.4,66332,10.9247,1.52,2.9
1787729353.705,1551,16.4,62271,10.9348,1.52,2.6
1787729353.721,1552,16.1,63520,10.9610,1.52,3.1
1787729353.736,1553,15.2,67328,10.9396,1.52,2.6
1787729353.752,1554,15.1,67667,10.9477,1.52,2.8
1787729353.767,1555,15.5,66113,10.9296,1.52,2.6
1787729353.783,1556,15.3,66923,10.9820,1.52,2.8
1787729354.381,1557,597.4,1714,10.9810,1.52,584.3
1787729354.982,1558,601.1,1704,10.9688,1.52,582.9
1787729354.998,1559,15.9,64578,10.9413,1.52,2.7
1787729355.014,1560,16.3,62964,10.9551,1.52,3.0
1787729355.030,1561,15.6,65501,10.9444,1.52,2.6
1787729355.046,1562,15.8,64733,10.9547,1.52,2.5
1787729355.062,1563,15.7,65213,10.9547,1.52,2.9
1787729355.078,1564,15.4,66498,10.9664,1.52,2.8
1787729355.093,1565,15.3,67117,10.9314,1.52,2.8
1787729355.109,1566,15.3,66782,10.9616,1.52,3.2
1787729355.124,1567,15.3,66747,10.9694,1.52,3.0
1787729355.140,1568,15.8,64793,10.9245,1.52,2.7
1787729355.156,1569,15.8,64812,10.9661,1.52,2.3
1787729355.172,1570,15.6,65666,10.9511,1.52,2.2
1787729355.189,1571,16.7,61302,10.9657,1.52,2.2
1787729355.421,1572,231.4,4426,10.9741,1.52,217.5
1787729355.449,1573,28.7,35729,10.9550,1.52,16.5
1787729355.483,1574,33.4,30643,10.9413,1.52,21.9
1787729355.516,1575,32.5,31470,10.9448,1.52,20.8
1787729355.549,1576,33.0,31062,10.9450,1.52,21.6
1787729355.567,1577,17.9,57168,10.9703,1.52,7.5
1787729355.581,1578,14.5,70432,10.9549,1.52,4.7
1787729355.596,1579,14.8,69034,10.9215,1.52,4.7
1787729355.611,1580,14.8,69182,10.9427,1.52,4.4
1787729355.627,1581,14.8,69089,10.9428,1.52,4.4
1787729355.642,1582,14.8,69114,10.9649,1.52,4.3
1787729355.656,1583,14.8,69265,10.9468,1.52,4.3
1787729355.671,1584,14.8,69122,10.9649,1.52,4.4
1787729355.686,1585,14.8,69157,10.9479,1.52,4.3
1787729355.701,1586,14.8,69103,10.9699,1.52,4.3
1787729355.716,1587,14.8,69114,10.9546,1.52,4.1
1787729355.731,1588,14.8,69094,10.9359,1.52,4.3
1787729355.746,1589,14.8,69110,10.9550,1.52,4.4
1787729355.761,1590,14.8,69150,10.9831,1.52,4.4
1787729355.776,1591,14.8,69129,10.9395,1.52,4.3
1787729355.791,1592,14.8,69084,10.9620,1.52,4.4
1787729355.806,1593,14.8,69128,10.9381,1.52,4.4
1787729355.821,1594,14.8,69152,10.9500,1.52,4.3
1787729355.836,1595,14.8,69142,10.9664,1.52,4.3
1787729355.851,1596,14.8,69179,10.9459,1.52,4.4
1787729355.867,1597,14.8,69068,10.9248,1.52,4.4
1787729355.882,1598,14.8,69102,10.9443,1.52,4.3
1787729355.897,1599,14.8,69035,10.9508,1.52,4.3
1787729355.912,1600,14.8,69110,10.9566,1.52,4.3
1787729355.927,1601,14.8,69135,10.9923,1.52,4.3
1787729355.942,1602,14.8,69174,10.9340,1.52,4.3
1787729355.957,1603,14.8,69124,10.9269,1.52,4.2
1787729355.971,1604,14.8,69190,10.9372,1.52,4.6
1787729355.986,1605,14.8,69119,10.9484,1.52,4.3
1787729356.001,1606,14.8,69111,10.9498,1.52,4.4
1787729356.016,1607,14.8,69210,10.9628,1.52,4.4
1787729356.031,1608,14.8,69119,10.9623,1.52,4.4
1787729356.046,1609,14.8,69163,10.9392,1.52,4.3
1787729356.061,1610,14.8,69139,10.9730,1.52,4.2
1787729356.076,1611,14.8,69084,10.9875,1.52,4.3
1787729356.091,1612,14.8,69186,10.9583,1.52,4.3
1787729356.107,1613,14.8,68998,10.9318,1.52,4.2
1787729356.122,1614,14.8,69121,10.9601,1.52,4.3
1787729356.137,1615,14.8,69108,10.9316,1.52,4.3
1787729356.151,1616,14.8,69134,10.9380,1.52,4.4
1787729356.167,1617,14.8,69102,10.9704,1.52,4.3
1787729356.181,1618,14.6,70329,10.9486,1.52,4.3
1787729356.196,1619,14.7,69856,10.9123,1.52,4.0
1787729356.211,1620,14.7,69816,10.9463,1.52,4.5
1787729356.226,1621,14.8,69405,10.9412,1.52,4.4
1787729356.241,1622,14.8,69186,10.9232,1.52,4.4
1787729356.256,1623,14.8,69244,10.9729,1.52,4.4
1787729356.271,1624,14.8,69181,10.9709,1.52,4.4
1787729356.285,1625,14.8,69225,10.9221,1.52,4.3
1787729356.300,1626,14.8,69151,10.9414,1.52,4.4
1787729356.315,1627,14.8,69219,10.9495,1.52,4.3
1787729356.330,1628,14.8,69172,10.9529,1.52,4.4
1787729356.345,1629,14.8,69083,10.9206,1.52,4.3
1787729356.360,1630,14.8,69098,10.9715,1.52,4.2
1787729356.375,1631,14.8,69219,10.9526,1.52,4.2
1787729356.390,1632,14.8,69144,10.9283,1.52,4.4
1787729356.405,1633,14.5,70421,10.9271,1.52,4.4
1787729356.420,1634,14.6,70160,10.9898,1.52,4.5
1787729356.435,1635,14.7,69457,10.9473,1.52,4.3
1787729356.450,1636,14.9,68656,10.9179,1.52,4.3
1787729356.465,1637,14.9,68829,10.9246,1.52,4.7
1787729356.480,1638,14.7,69532,10.9535,1.52,4.4
1787729356.495,1639,14.8,69145,10.9456,1.52,4.4
1787729356.510,1640,14.8,69080,10.9447,1.52,4.3
1787729356.525,1641,14.8,69369,10.9320,1.52,4.4
1787729356.540,1642,14.8,69125,10.9557,1.52,4.3
1787729356.555,1643,15.1,67699,10.9429,1.52,4.3
1787729356.570,1644,14.8,69270,10.9536,1.52,4.2
1787729356.584,1645,14.6,70360,10.9732,1.52,4.8
1787729356.599,1646,14.6,70280,10.9481,1.52,4.5
1787729356.614,1647,14.6,69935,10.9393,1.52,4.5
1787729356.629,1648,14.8,69386,10.9671,1.52,4.3
1787729356.644,1649,14.8,69210,10.9245,1.52,4.3
1787729356.659,1650,14.8,69140,10.9649,1.52,4.3
1787729356.674,1651,14.8,69121,10.9452,1.52,4.1
1787729356.689,1652,14.8,69165,10.9701,1.52,4.4
1787729356.704,1653,14.8,69118,10.9431,1.52,4.3
1787729356.719,1654,14.8,69173,10.9614,1.52,4.3
1787729356.734,1655,14.8,69131,10.9484,1.52,4.4
1787729356.748,1656,14.8,69278,10.9743,1.52,4.3
1787729356.764,1657,14.8,69063,10.9404,1.52,4.2
1787729356.778,1658,14.8,69175,10.9666,1.52,4.3
1787729356.794,1659,14.8,69143,10.9603,1.52,4.3
1787729356.808,1660,14.8,69170,10.9434,1.52,4.4
1787729356.824,1661,14.8,69139,10.9628,1.52,4.3
1787729356.839,1662,14.8,68957,10.9520,1.52,4.1
1787729356.854,1663,14.8,69188,10.9323,1.52,4.6
1787729356.869,1664,14.8,69134,10.9187,1.52,4.7
1787729356.884,1665,14.8,69102,10.9572,1.52,4.4
1787729356.899,1666,14.8,68973,10.9440,1.52,4.3
1787729356.914,1667,14.8,69125,10.9228,1.52,4.1
1787729356.929,1668,14.8,69157,10.9308,1.52,4.3
1787729356.943,1669,14.6,70353,10.9394,1.52,4.3
1787729356.958,1670,14.6,70239,10.9621,1.52,4.5
1787729356.973,1671,14.6,70353,10.9744,1.52,4.4
1787729356.987,1672,14.6,70294,10.9613,1.52,4.6
1787729357.002,1673,14.6,70232,10.9349,1.52,4.6
1787729357.017,1674,14.6,70270,10.9818,1.52,4.5
1787729357.031,1675,14.6,70308,10.9499,1.52,4.6
1787729357.046,1676,14.6,70284,10.9173,1.52,4.6
1787729357.061,1677,14.6,70275,10.9176,1.52,4.6
1787729357.075,1678,14.5,70457,10.9695,1.52,4.6
1787729357.090,1679,14.6,70338,10.9795,1.52,4.6
1787729357.105,1680,14.6,70353,10.9466,1.52,4.3
1787729357.119,1681,14.6,70180,10.9661,1.52,4.5
1787729357.134,1682,14.6,70365,10.9590,1.52,4.6
1787729357.149,1683,14.6,70291,10.9620,1.52,4.4
1787729357.163,1684,14.6,70359,10.9563,1.52,4.6
1787729357.178,1685,14.6,70322,10.9525,1.52,4.5
1787729357.193,1686,14.6,69936,10.9395,1.52,4.4
1787729357.208,1687,14.6,70231,10.9599,1.52,4.5
1787729357.222,1688,14.5,70404,10.9475,1.52,4.6
1787729357.237,1689,14.6,70336,10.9398,1.52,4.5
1787729357.252,1690,14.6,70310,10.9496,1.52,4.6
1787729357.266,1691,14.6,70293,10.9579,1.52,4.5
1787729357.281,1692,14.6,70293,10.9421,1.52,4.6
1787729357.873,1693,592.1,1730,10.9452,1.52,579.3
1787729357.890,1694,16.5,61994,10.9450,1.52,2.3
1787729357.907,1695,16.7,61497,10.9350,1.52,2.6
1787729357.923,1696,16.0,64000,10.9589,1.52,2.8
1787729357.939,1697,15.8,64729,10.9408,1.52,2.4
1787729357.955,1698,15.5,66032,10.9664,1.52,2.2
1787729357.971,1699,15.7,65243,10.9557,1.52,2.5
1787729357.986,1700,15.4,66417,10.9555,1.52,2.0
1787729358.003,1701,16.0,64122,10.9401,1.52,2.5
1787729358.020,1702,17.1,59894,10.9422,1.52,2.5
1787729358.036,1703,16.2,63176,10.9556,1.52,2.4
1787729358.053,1704,16.1,63800,10.9872,1.52,2.2
1787729358.068,1705,15.5,65980,10.9787,1.52,2.2
1787729358.084,1706,15.7,65276,10.9618,1.52,2.0
1787729358.100,1707,15.8,64983,10.9549,1.52,2.0
1787729358.116,1708,15.5,65908,10.9429,1.52,2.2
1787729358.132,1709,15.5,65960,10.9611,1.52,2.1
1787729358.148,1710,15.6,65666,10.9638,1.52,2.3
1787729358.163,1711,15.3,66800,10.9363,1.52,2.4
1787729358.179,1712,15.6,65675,10.9530,1.52,2.0
1787729358.195,1713,15.8,64736,10.9526,1.52,2.3
1787729358.211,1714,16.0,64124,10.9652,1.52,2.5
1787729358.227,1715,16.1,63461,10.9441,1.52,2.8
1787729358.243,1716,15.5,65953,10.9655,1.52,2.8
1787729358.840,1717,596.6,1716,10.9365,1.52,582.3
1787729359.155,1718,314.8,3253,10.9635,1.52,299.7
1787729359.644,1719,115.3,8883,10.9575,1.52,97.9
1787729359.678,1720,33.3,30755,10.9722,1.52,18.2
1787729359.716,1721,38.0,26980,10.9426,1.52,24.0
1787729359.732,1722,15.4,66497,10.9569,1.52,2.8
1787729359.747,1723,14.9,68647,10.9549,1.52,4.0
1787729359.762,1724,15.0,68394,10.9536,1.52,4.3
1787729359.777,1725,14.7,69721,10.9554,1.52,4.2
1787729359.792,1726,15.4,66427,10.9575,1.52,4.1
1787729359.808,1727,14.9,68570,10.9622,1.52,4.1
1787729359.823,1728,14.8,69038,10.9531,1.52,4.1
1787729359.837,1729,14.6,70239,10.9486,1.52,4.0
1787729359.852,1730,14.6,70209,10.9685,1.52,4.1
1787729359.867,1731,14.7,69737,10.9701,1.52,3.9
1787729359.882,1732,14.8,69220,10.9605,1.52,4.1
1787729359.897,1733,14.9,68677,10.9342,1.52,4.2
1787729359.912,1734,14.8,69240,10.9770,1.52,4.6
1787729359.927,1735,14.8,69137,10.9508,1.52,4.0
1787729359.942,1736,14.8,69048,10.9708,1.52,4.1
1787729359.957,1737,14.8,69119,10.9524,1.52,4.2
1787729359.973,1738,15.8,64866,10.9616,1.52,4.4
1787729359.988,1739,14.9,68658,10.9553,1.52,4.4
1787729360.003,1740,14.8,68968,10.9448,1.52,4.1
1787729360.018,1741,14.8,69148,10.9535,1.52,4.2
1787729360.033,1742,15.1,67863,10.9567,1.52,4.3
1787729360.048,1743,14.7,69535,10.9231,1.52,4.1
1787729360.063,1744,14.8,69209,10.9612,1.52,4.3
1787729360.078,1745,15.0,68209,10.9511,1.52,4.1
1787729360.093,1746,14.8,69130,10.9502,1.52,3.8
1787729360.108,1747,14.8,69350,10.9541,1.52,3.7
1787729360.123,1748,15.1,68022,10.9673,1.52,4.0
1787729360.138,1749,14.8,69404,10.9586,1.52,3.9
1787729360.153,1750,14.8,69212,10.9585,1.52,4.1
1787729360.757,1751,604.1,1695,10.9230,1.52,588.4
1787729360.789,1752,31.8,32224,10.9550,1.52,16.2
1787729360.841,1753,52.2,19607,10.9476,1.52,34.8
1787729360.871,1754,29.7,34475,10.9615,1.52,15.5
1787729360.887,1755,15.8,64792,10.9454,1.52,2.9
1787729360.903,1756,15.2,67320,10.9561,1.52,2.6
1787729360.918,1757,14.8,69149,10.9393,1.52,4.0
1787729360.933,1758,14.8,69029,10.9607,1.52,4.4
1787729360.948,1759,15.1,67907,10.9507,1.52,3.0
1787729360.963,1760,14.8,69393,10.9427,1.52,4.2
1787729360.978,1761,14.8,68962,10.9612,1.52,4.0
1787729360.993,1762,14.8,69058,10.9564,1.52,4.4
1787729361.008,1763,14.8,69130,10.9600,1.52,4.4
1787729361.023,1764,14.8,69124,10.9763,1.52,4.3
1787729361.038,1765,14.8,69075,10.9567,1.52,4.3
1787729361.053,1766,14.8,69159,10.9521,1.52,4.3
1787729361.068,1767,14.8,69192,10.9260,1.52,4.3
1787729361.083,1768,14.8,69149,10.9555,1.52,4.3
1787729361.097,1769,14.5,70387,10.9782,1.52,4.2
1787729361.112,1770,14.7,69869,10.9506,1.52,4.1
1787729361.127,1771,14.7,69649,10.9474,1.52,4.4
1787729361.142,1772,14.8,69158,10.9655,1.52,4.3
1787729361.157,1773,14.8,69073,10.9745,1.52,4.3
1787729361.172,1774,14.8,69130,10.9507,1.52,4.2
1787729361.187,1775,14.8,68963,10.9543,1.52,4.0
1787729361.201,1776,14.2,71992,10.9684,1.52,3.7
1787729361.215,1777,13.9,73573,10.9514,1.52,3.8
1787729361.229,1778,13.9,73505,10.9458,1.52,3.8
1787729361.243,1779,13.9,73681,10.9490,1.52,3.7
1787729361.258,1780,14.2,72221,10.9349,1.52,3.6
1787729361.853,1781,594.9,1721,10.9870,1.52,581.8
1787729362.468,1782,614.6,1666,10.9418,1.52,594.4
1787729362.520,1783,52.3,19592,10.9420,1.52,33.8
1787729362.557,1784,37.1,27620,10.9291,1.52,21.7
1787729362.573,1785,15.1,67636,10.9387,1.52,3.0
1787729362.587,1786,14.6,70128,10.9418,1.52,4.1
1787729362.603,1787,14.9,68639,10.9766,1.52,4.0
1787729362.617,1788,14.6,70249,10.9309,1.52,4.2
1787729362.632,1789,14.6,70104,10.9314,1.52,4.6
1787729362.647,1790,14.8,69397,10.9411,1.52,4.4
1787729362.662,1791,14.8,69120,10.9620,1.52,4.3
1787729362.677,1792,14.8,69015,10.9378,1.52,4.3
1787729362.692,1793,14.8,69027,10.9344,1.52,4.2
1787729362.707,1794,14.8,69140,10.9424,1.52,4.2
1787729362.722,1795,14.8,69049,10.9560,1.52,4.2
1787729362.737,1796,14.8,69158,10.9564,1.52,4.4
1787729362.752,1797,14.8,69139,10.9493,1.52,4.3
1787729362.767,1798,14.8,69221,10.9484,1.52,4.3
1787729362.782,1799,14.8,69188,10.9573,1.52,4.3
1787729362.797,1800,14.8,69237,10.9322,1.52,4.3
1787729362.812,1801,14.8,69090,10.9471,1.52,4.3
1787729362.827,1802,14.8,69151,10.9627,1.52,4.3
1787729362.842,1803,14.8,69151,10.9490,1.52,4.3
1787729362.857,1804,14.8,69076,10.9601,1.52,4.3
1787729362.872,1805,14.8,69189,10.9341,1.52,4.3
1787729362.887,1806,14.9,68729,10.9506,1.52,4.2
1787729362.901,1807,14.5,70407,10.9470,1.52,4.3
1787729362.916,1808,14.6,70347,10.9397,1.52,4.3
1787729362.931,1809,14.7,69661,10.9862,1.52,4.5
1787729362.946,1810,14.8,69244,10.9477,1.52,4.3
1787729362.961,1811,14.6,70337,10.9604,1.52,4.2
1787729362.975,1812,14.7,69668,10.9557,1.52,4.2
1787729362.990,1813,14.7,69789,10.9490,1.52,4.0
1787729363.005,1814,14.7,69671,10.9471,1.52,4.4
1787729363.020,1815,14.7,69567,10.9084,1.52,4.7
1787729363.035,1816,14.8,69125,10.9567,1.52,4.7
1787729363.050,1817,14.8,69061,10.9303,1.52,4.2
1787729363.065,1818,14.8,69066,10.9738,1.52,4.3
1787729363.080,1819,14.8,69126,10.9507,1.52,4.3
1787729363.095,1820,14.8,69133,10.9576,1.52,4.3
1787729363.110,1821,14.9,68639,10.9500,1.52,4.4
1787729363.125,1822,14.9,68910,10.9338,1.52,4.3
1787729363.140,1823,15.2,67379,10.9298,1.52,3.4
1787729363.155,1824,14.7,69786,10.9475,1.52,4.3
1787729363.170,1825,14.8,69218,10.9702,1.52,4.3
1787729363.185,1826,14.9,68843,10.9372,1.52,4.1
1787729363.200,1827,14.9,68868,10.9568,1.52,4.0
1787729363.215,1828,14.8,69018,10.9497,1.52,4.2
1787729363.230,1829,14.8,68977,10.9284,1.52,4.2
1787729363.245,1830,14.8,69081,10.9265,1.52,4.2
1787729363.260,1831,14.8,69100,10.9614,1.52,4.1
1787729363.275,1832,14.8,69075,10.9664,1.52,4.3
1787729363.290,1833,14.8,69055,10.9405,1.52,4.3
1787729363.305,1834,14.8,69217,10.9509,1.52,4.2
1787729363.320,1835,14.8,69173,10.9686,1.52,4.3
1787729363.335,1836,14.8,69126,10.9731,1.52,4.3
1787729363.350,1837,14.8,69150,10.9474,1.52,4.3
1787729363.365,1838,14.8,69173,10.9657,1.52,4.3
1787729363.380,1839,14.8,69084,10.9522,1.52,4.3
1787729363.395,1840,14.8,69124,10.9486,1.52,4.3
1787729363.410,1841,14.8,69076,10.9657,1.52,4.3
1787729363.425,1842,14.9,68929,10.9590,1.52,4.3
1787729363.440,1843,14.8,69076,10.9519,1.52,4.2
1787729363.455,1844,14.8,69028,10.9549,1.52,4.3
1787729363.470,1845,14.8,68983,10.9581,1.52,4.3
1787729363.485,1846,14.8,69157,10.9526,1.52,4.2
1787729363.500,1847,14.8,69187,10.9472,1.52,4.3
1787729363.515,1848,14.8,69168,10.9581,1.52,4.3
1787729363.530,1849,14.8,69164,10.9415,1.52,4.3
1787729363.545,1850,14.8,69160,10.9581,1.52,4.1
1787729363.560,1851,14.9,68910,10.9662,1.52,4.3
1787729363.575,1852,14.8,68974,10.9506,1.52,4.3
1787729363.590,1853,14.8,69148,10.9629,1.52,4.3
1787729363.605,1854,14.8,69000,10.9519,1.52,4.2
1787729363.620,1855,14.8,69078,10.9394,1.52,4.3
1787729363.635,1856,14.8,69090,10.9242,1.52,4.2
1787729363.650,1857,14.8,69183,10.9188,1.52,4.3
1787729363.665,1858,14.8,69118,10.9584,1.52,4.3
1787729363.680,1859,14.8,69079,10.9494,1.52,4.2
1787729363.695,1860,14.8,69078,10.9773,1.52,4.3
1787729363.710,1861,14.8,68971,10.9551,1.52,4.7
1787729363.725,1862,14.8,69121,10.9488,1.52,4.3
1787729363.740,1863,14.8,69159,10.9503,1.52,4.3
1787729363.755,1864,14.8,69121,10.9590,1.52,4.2
1787729363.770,1865,14.9,68943,10.9648,1.52,4.2
1787729363.785,1866,14.8,69135,10.9417,1.52,4.2
1787729363.800,1867,14.8,69094,10.9733,1.52,4.2
1787729363.814,1868,14.6,70374,10.9565,1.52,4.2
1787729363.829,1869,14.6,70321,10.9322,1.52,4.4
1787729363.844,1870,14.7,69496,10.9466,1.52,4.3
1787729363.859,1871,14.8,69209,10.9596,1.52,4.4
1787729363.874,1872,14.6,70283,10.9560,1.52,4.2
1787729363.889,1873,14.9,68533,10.9334,1.52,4.4
1787729363.903,1874,14.6,70325,10.9513,1.52,4.3
1787729363.918,1875,14.5,70379,10.9515,1.52,4.1
1787729363.933,1876,14.7,69444,10.9438,1.52,4.4
1787729363.948,1877,14.8,69210,10.9365,1.52,4.3
1787729363.963,1878,14.5,70417,10.9673,1.52,4.3
1787729363.977,1879,14.6,70247,10.9318,1.52,4.3
1787729363.992,1880,14.7,69734,10.9247,1.52,4.5
1787729364.007,1881,14.7,69751,10.9683,1.52,4.3
1787729364.022,1882,14.8,69033,10.9416,1.52,4.1
1787729364.037,1883,14.8,69022,10.9654,1.52,4.3
1787729364.052,1884,14.9,68956,10.9425,1.52,4.3
1787729364.067,1885,14.8,69059,10.9797,1.52,4.3
1787729364.082,1886,14.8,69049,10.9432,1.52,4.3
1787729364.097,1887,14.6,70353,10.9335,1.52,4.2
1787729364.112,1888,15.3,66980,10.9537,1.52,4.1
1787729364.127,1889,14.8,69071,10.9519,1.52,4.3
1787729364.142,1890,14.8,69005,10.9438,1.52,4.6
1787729364.157,1891,14.8,69040,10.9586,1.52,4.1
1787729364.172,1892,14.8,69044,10.9468,1.52,4.4
1787729364.187,1893,14.9,68521,10.9560,1.52,3.9
