ts,step,dt_ms,tok_per_s,loss,peak_gib,gated_ms
1787731035.153,1129,14.4,71060,10.9597,1.52,0.0
1787731035.168,1130,14.6,69924,10.9713,1.52,0.0
1787731035.183,1131,14.7,69475,10.9433,1.52,0.0
1787731035.198,1132,14.7,69443,10.9719,1.52,0.0
1787731035.213,1133,14.9,68718,10.9505,1.52,0.0
1787731035.228,1134,15.0,68142,10.9612,1.52,0.0
1787731035.243,1135,14.7,69508,10.9406,1.52,0.0
1787731035.258,1136,14.7,69437,10.9542,1.52,0.0
1787731035.273,1137,14.7,69503,10.9465,1.52,0.0
1787731035.287,1138,14.4,71078,10.9837,1.52,0.0
1787731035.302,1139,14.6,69945,10.9705,1.52,0.0
1787731035.317,1140,14.7,69802,10.9547,1.52,0.0
1787731035.332,1141,15.1,67934,10.9193,1.52,0.0
1787731035.347,1142,14.7,69612,10.9672,1.52,0.0
1787731035.362,1143,14.7,69501,10.9750,1.52,0.0
1787731035.377,1144,14.7,69485,10.9654,1.52,0.0
1787731035.392,1145,14.8,69171,10.9317,1.52,0.0
1787731035.406,1146,14.4,70911,10.9279,1.52,0.0
1787731035.421,1147,14.7,69594,10.9366,1.52,0.0
1787731036.023,1148,601.5,1702,10.9771,1.52,0.0
1787731036.632,1149,609.3,1681,10.9476,1.52,0.0
1787731036.688,1150,55.0,18624,10.9431,1.52,0.0
1787731036.727,1151,39.3,26038,10.9458,1.52,0.0
1787731036.743,1152,15.7,65367,10.9564,1.52,0.0
1787731036.759,1153,15.9,64456,10.9751,1.52,0.0
1787731036.774,1154,15.2,67312,10.9559,1.52,0.0
1787731036.790,1155,15.5,66142,10.9425,1.52,0.0
1787731036.805,1156,15.2,67413,10.9659,1.52,0.0
1787731036.821,1157,15.4,66495,10.9418,1.52,0.0
1787731036.836,1158,15.3,67078,10.9630,1.52,0.0
1787731036.852,1159,15.4,66359,10.9178,1.52,0.0
1787731036.867,1160,15.2,67149,10.9571,1.52,0.0
1787731036.883,1161,15.4,66375,10.9391,1.52,0.0
1787731036.898,1162,15.2,67273,10.9558,1.52,0.0
1787731036.913,1163,15.0,68071,10.9428,1.52,0.0
1787731036.929,1164,15.4,66457,10.9425,1.52,0.0
1787731036.944,1165,15.2,67476,10.9617,1.52,0.0
1787731036.960,1166,15.4,66454,10.9705,1.52,0.0
1787731036.975,1167,15.3,67088,10.9503,1.52,0.0
1787731036.990,1168,15.0,68114,10.9326,1.52,0.0
1787731037.006,1169,15.4,66425,10.9480,1.52,0.0
1787731037.021,1170,15.2,67373,10.9695,1.52,0.0
1787731037.036,1171,14.9,68572,10.9277,1.52,0.0
1787731037.052,1172,15.5,66084,10.9308,1.52,0.0
1787731037.067,1173,15.2,67454,10.9484,1.52,0.0
1787731037.083,1174,15.1,67832,10.9852,1.52,0.0
1787731037.098,1175,15.4,66439,10.9645,1.52,0.0
1787731037.113,1176,15.2,67504,10.9509,1.52,0.0
1787731037.129,1177,15.4,66392,10.9708,1.52,0.0
1787731037.144,1178,15.2,67237,10.9429,1.52,0.0
1787731037.159,1179,15.0,68055,10.9482,1.52,0.0
1787731037.175,1180,15.4,66435,10.9618,1.52,0.0
1787731037.190,1181,15.2,67466,10.9470,1.52,0.0
1787731037.205,1182,14.9,68511,10.9572,1.52,0.0
1787731037.221,1183,15.4,66290,10.9432,1.52,0.0
1787731037.236,1184,15.2,67378,10.9413,1.52,0.0
1787731037.252,1185,15.4,66454,10.9698,1.52,0.0
1787731037.267,1186,15.3,67087,10.9748,1.52,0.0
1787731037.283,1187,15.1,67816,10.9615,1.52,0.0
1787731037.298,1188,15.4,66486,10.9723,1.52,0.0
1787731037.313,1189,15.2,67459,10.9448,1.52,0.0
1787731037.329,1190,15.5,65961,10.9460,1.52,0.0
1787731037.345,1191,15.9,64593,10.9511,1.52,0.0
1787731037.360,1192,15.1,67614,10.9284,1.52,0.0
1787731037.376,1193,15.4,66428,10.9810,1.52,0.0
1787731037.391,1194,15.3,67128,10.9832,1.52,0.0
1787731037.406,1195,15.1,67958,10.9513,1.52,0.0
1787731037.422,1196,15.4,66435,10.9325,1.52,0.0
1787731037.437,1197,15.2,67449,10.9158,1.52,0.0
1787731037.453,1198,15.4,66442,10.9526,1.52,0.0
1787731037.468,1199,15.3,67013,10.9880,1.52,0.0
1787731037.484,1200,15.5,65955,10.9333,1.52,0.0
1787731037.499,1201,14.9,68600,10.9652,1.52,0.0
1787731037.514,1202,15.1,67656,10.9628,1.52,0.0
1787731037.530,1203,15.4,66510,10.9671,1.52,0.0
1787731037.545,1204,15.2,67221,10.9797,1.52,0.0
1787731037.560,1205,14.9,68786,10.9256,1.52,0.0
1787731037.575,1206,15.1,67999,10.9763,1.52,0.0
1787731037.591,1207,15.4,66578,10.9442,1.52,0.0
1787731037.606,1208,15.2,67407,10.9224,1.52,0.0
1787731037.621,1209,15.0,68117,10.9571,1.52,0.0
1787731037.637,1210,15.5,66062,10.9871,1.52,0.0
1787731037.652,1211,14.9,68739,10.9441,1.52,0.0
1787731037.667,1212,14.9,68590,10.9519,1.52,0.0
1787731037.682,1213,15.1,67916,10.9476,1.52,0.0
1787731037.697,1214,14.9,68693,10.9835,1.52,0.0
1787731037.712,1215,14.9,68794,10.9469,1.52,0.0
1787731037.727,1216,14.9,68621,10.9628,1.52,0.0
1787731037.742,1217,14.9,68757,10.9523,1.52,0.0
1787731037.757,1218,14.9,68777,10.9645,1.52,0.0
1787731037.772,1219,14.9,68771,10.9525,1.52,0.0
1787731037.787,1220,14.9,68612,10.9466,1.52,0.0
1787731037.803,1221,15.5,66221,10.9780,1.52,0.0
1787731037.818,1222,15.2,67513,10.9516,1.52,0.0
1787731037.834,1223,15.4,66491,10.9939,1.52,0.0
1787731037.849,1224,15.2,67169,10.9489,1.52,0.0
1787731037.864,1225,15.1,67805,10.9476,1.52,0.0
1787731037.880,1226,15.4,66603,10.9611,1.52,0.0
1787731037.895,1227,15.2,67518,10.9418,1.52,0.0
1787731037.910,1228,15.0,68083,10.9499,1.52,0.0
1787731037.926,1229,15.5,66158,10.9670,1.52,0.0
1787731037.941,1230,15.2,67548,10.9586,1.52,0.0
1787731037.956,1231,15.0,68168,10.9377,1.52,0.0
1787731037.972,1232,15.4,66554,10.9214,1.52,0.0
1787731037.987,1233,15.2,67450,10.9784,1.52,0.0
1787731038.002,1234,15.0,68076,10.9410,1.52,0.0
1787731038.018,1235,15.3,66732,10.9914,1.52,0.0
1787731038.033,1236,15.2,67369,10.9649,1.52,0.0
1787731038.048,1237,15.1,68033,10.9890,1.52,0.0
1787731038.064,1238,15.4,66656,10.9801,1.52,0.0
1787731038.079,1239,15.2,67377,10.9410,1.52,0.0
1787731038.094,1240,15.0,68093,10.9444,1.52,0.0
1787731038.110,1241,15.4,66659,10.9472,1.52,0.0
1787731038.125,1242,15.2,67466,10.9621,1.52,0.0
1787731038.140,1243,15.1,68027,10.9451,1.52,0.0
1787731038.156,1244,15.4,66539,10.9509,1.52,0.0
1787731038.171,1245,15.2,67463,10.9354,1.52,0.0
1787731038.186,1246,15.0,68107,10.9518,1.52,0.0
1787731038.202,1247,15.4,66586,10.9531,1.52,0.0
1787731038.217,1248,15.3,66921,10.9698,1.52,0.0
1787731038.233,1249,15.4,66346,10.9415,1.52,0.0
1787731038.248,1250,15.2,67476,10.9692,1.52,0.0
1787731038.263,1251,15.0,68046,10.9450,1.52,0.0
1787731038.279,1252,15.4,66565,10.9684,1.52,0.0
1787731038.294,1253,15.2,67493,10.9670,1.52,0.0
1787731038.309,1254,15.0,68118,10.9289,1.52,0.0
1787731038.325,1255,15.4,66539,10.9613,1.52,0.0
1787731038.340,1256,15.2,67516,10.9385,1.52,0.0
1787731038.355,1257,15.1,67991,10.9437,1.52,0.0
1787731038.371,1258,15.4,66568,10.9499,1.52,0.0
1787731038.386,1259,15.2,67436,10.9812,1.52,0.0
1787731038.401,1260,15.0,68051,10.9636,1.52,0.0
1787731038.417,1261,15.4,66633,10.9687,1.52,0.0
1787731038.432,1262,15.2,67451,10.9399,1.52,0.0
1787731038.447,1263,15.0,68119,10.9611,1.52,0.0
1787731038.463,1264,15.4,66557,10.9564,1.52,0.0
1787731038.478,1265,15.2,67350,10.9353,1.52,0.0
1787731038.494,1266,15.4,66457,10.9505,1.52,0.0
1787731038.509,1267,15.2,67401,10.9250,1.52,0.0
1787731038.524,1268,14.7,69561,10.9151,1.52,0.0
1787731038.539,1269,14.7,69656,10.9724,1.52,0.0
1787731038.553,1270,14.4,71242,10.9650,1.52,0.0
1787731038.568,1271,14.6,69929,10.9621,1.52,0.0
1787731038.583,1272,14.7,69512,10.9187,1.52,0.0
1787731038.598,1273,14.7,69580,10.9592,1.52,0.0
1787731038.612,1274,14.4,71298,10.9378,1.52,0.0
1787731038.627,1275,14.6,70035,10.9614,1.52,0.0
1787731038.642,1276,14.7,69512,10.9567,1.52,0.0
1787731038.657,1277,14.6,70356,10.9329,1.52,0.0
1787731038.672,1278,15.0,68352,10.9540,1.52,0.0
1787731038.686,1279,14.4,71235,10.9649,1.52,0.0
1787731038.701,1280,14.6,69954,10.9638,1.52,0.0
1787731038.716,1281,14.8,69122,10.9524,1.52,0.0
1787731038.731,1282,14.7,69506,10.9648,1.52,0.0
1787731038.746,1283,14.7,69647,10.9282,1.52,0.0
1787731038.761,1284,14.4,70908,10.9308,1.52,0.0
1787731038.775,1285,14.7,69837,10.9797,1.52,0.0
1787731038.790,1286,14.8,69307,10.9197,1.52,0.0
1787731038.805,1287,14.7,69598,10.9770,1.52,0.0
1787731038.820,1288,14.7,69450,10.9768,1.52,0.0
1787731038.835,1289,14.7,69444,10.9727,1.52,0.0
1787731038.849,1290,14.4,71225,10.9306,1.52,0.0
1787731038.864,1291,14.6,69987,10.9792,1.52,0.0
1787731038.879,1292,14.7,69702,10.9716,1.52,0.0
1787731038.894,1293,14.7,69562,10.9389,1.52,0.0
1787731038.909,1294,14.4,70971,10.9410,1.52,0.0
1787731038.923,1295,14.6,70058,10.9397,1.52,0.0
1787731038.938,1296,14.7,69552,10.9486,1.52,0.0
1787731038.953,1297,14.7,69496,10.9770,1.52,0.0
1787731038.967,1298,14.3,71364,10.9473,1.52,0.0
1787731038.982,1299,14.6,70002,10.9657,1.52,0.0
1787731038.997,1300,14.7,69533,10.9613,1.52,0.0
1787731039.012,1301,14.7,69722,10.9455,1.52,0.0
1787731039.026,1302,14.4,71259,10.9327,1.52,0.0
1787731039.041,1303,14.6,69967,10.9728,1.52,0.0
1787731039.056,1304,14.7,69556,10.9786,1.52,0.0
1787731039.071,1305,14.8,69304,10.9361,1.52,0.0
1787731039.086,1306,14.3,71480,10.9623,1.52,0.0
1787731039.100,1307,14.6,70090,10.9663,1.52,0.0
1787731039.115,1308,14.7,69634,10.9338,1.52,0.0
1787731039.130,1309,14.7,69498,10.9321,1.52,0.0
1787731039.145,1310,14.4,70983,10.9415,1.52,0.0
1787731039.159,1311,14.6,70102,10.9530,1.52,0.0
1787731039.174,1312,14.7,69614,10.9472,1.52,0.0
1787731039.189,1313,14.8,69305,10.9470,1.52,0.0
1787731039.204,1314,14.4,71346,10.9501,1.52,0.0
1787731039.218,1315,14.6,70024,10.9391,1.52,0.0
1787731039.233,1316,14.7,69574,10.9289,1.52,0.0
1787731039.248,1317,14.7,69656,10.9602,1.52,0.0
1787731039.263,1318,14.3,71386,10.9297,1.52,0.0
1787731039.277,1319,14.6,69948,10.9594,1.52,0.0
1787731039.292,1320,14.7,69577,10.9574,1.52,0.0
1787731039.307,1321,14.7,69588,10.9525,1.52,0.0
1787731039.322,1322,14.7,69508,10.9451,1.52,0.0
1787731039.336,1323,14.4,71008,10.9210,1.52,0.0
1787731039.351,1324,14.7,69588,10.9400,1.52,0.0
1787731039.366,1325,14.7,69577,10.9581,1.52,0.0
1787731039.381,1326,14.7,69639,10.9297,1.52,0.0
1787731039.396,1327,14.4,71209,10.9588,1.52,0.0
1787731039.410,1328,14.6,70040,10.9608,1.52,0.0
1787731039.425,1329,14.7,69708,10.9500,1.52,0.0
1787731039.440,1330,14.8,69209,10.9396,1.52,0.0
1787731039.455,1331,14.7,69455,10.9349,1.52,0.0
1787731039.470,1332,14.5,70707,10.9469,1.52,0.0
1787731039.484,1333,14.6,70199,10.9481,1.52,0.0
1787731039.499,1334,14.7,69500,10.9463,1.52,0.0
1787731039.514,1335,14.7,69571,10.9761,1.52,0.0
1787731039.529,1336,14.7,69534,10.9530,1.52,0.0
1787731039.544,1337,14.4,71264,10.9705,1.52,0.0
1787731039.558,1338,14.6,69995,10.9167,1.52,0.0
1787731039.573,1339,14.7,69587,10.9503,1.52,0.0
1787731039.588,1340,14.7,69676,10.9157,1.52,0.0
1787731039.603,1341,14.4,71085,10.9445,1.52,0.0
1787731039.617,1342,14.6,70169,10.9280,1.52,0.0
1787731039.632,1343,14.8,69093,10.9740,1.52,0.0
1787731039.647,1344,14.7,69648,10.9328,1.52,0.0
1787731039.662,1345,14.3,71479,10.9480,1.52,0.0
1787731039.676,1346,14.6,70029,10.9574,1.52,0.0
1787731039.691,1347,14.7,69538,10.9662,1.52,0.0
1787731039.706,1348,14.7,69603,10.9669,1.52,0.0
1787731039.721,1349,14.4,71153,10.9749,1.52,0.0
1787731039.735,1350,14.6,69988,10.9528,1.52,0.0
1787731039.750,1351,14.7,69657,10.9410,1.52,0.0
1787731039.765,1352,14.7,69530,10.9299,1.52,0.0
1787731039.780,1353,14.4,71048,10.9741,1.52,0.0
1787731039.794,1354,14.6,70049,10.9491,1.52,0.0
1787731039.809,1355,14.2,71926,10.9640,1.52,0.0
1787731039.823,1356,14.4,71194,10.9618,1.52,0.0
1787731039.838,1357,14.7,69625,10.9792,1.52,0.0
1787731039.852,1358,14.3,71690,10.9661,1.52,0.0
1787731039.867,1359,14.7,69739,10.9544,1.52,0.0
1787731039.882,1360,14.7,69533,10.9553,1.52,0.0
1787731039.897,1361,14.7,69590,10.9798,1.52,0.0
1787731039.912,1362,14.9,68655,10.9422,1.52,0.0
1787731039.927,1363,14.7,69529,10.9719,1.52,0.0
1787731039.942,1364,14.4,71280,10.9417,1.52,0.0
1787731039.956,1365,14.6,69947,10.9671,1.52,0.0
1787731039.971,1366,14.7,69633,10.9426,1.52,0.0
1787731039.986,1367,14.7,69533,10.9652,1.52,0.0
1787731040.001,1368,14.4,71282,10.9253,1.52,0.0
1787731040.015,1369,14.6,69922,10.9636,1.52,0.0
1787731040.030,1370,14.7,69551,10.9468,1.52,0.0
1787731040.045,1371,14.7,69523,10.9592,1.52,0.0
1787731040.060,1372,14.8,69254,10.9374,1.52,0.0
1787731040.075,1373,14.4,71062,10.9548,1.52,0.0
1787731040.089,1374,14.6,70004,10.9399,1.52,0.0
1787731040.104,1375,14.7,69591,10.9463,1.52,0.0
1787731040.119,1376,14.7,69534,10.9385,1.52,0.0
1787731040.134,1377,14.3,71458,10.9355,1.52,0.0
1787731040.148,1378,14.6,69978,10.9566,1.52,0.0
1787731040.163,1379,14.8,69421,10.9790,1.52,0.0
1787731040.178,1380,14.7,69570,10.9262,1.52,0.0
1787731040.193,1381,14.8,68981,10.9423,1.52,0.0
1787731040.208,1382,14.8,69089,10.9957,1.52,0.0
1787731040.223,1383,14.8,69317,10.9463,1.52,0.0
1787731040.238,1384,14.7,69551,10.9439,1.52,0.0
1787731040.253,1385,14.4,71103,10.9816,1.52,0.0
1787731040.267,1386,14.6,69935,10.9261,1.52,0.0
1787731040.282,1387,14.8,69276,10.9550,1.52,0.0
1787731040.297,1388,14.7,69496,10.9557,1.52,0.0
1787731040.312,1389,14.7,69489,10.9612,1.52,0.0
1787731040.327,1390,14.5,70758,10.9374,1.52,0.0
1787731040.342,1391,15.4,66639,10.9469,1.52,0.0
1787731040.357,1392,14.7,69524,10.9406,1.52,0.0
1787731040.372,1393,14.4,70948,10.9376,1.52,0.0
1787731040.386,1394,14.2,72130,10.9488,1.52,0.0
1787731040.400,1395,14.5,70798,10.9546,1.52,0.0
1787731040.415,1396,14.7,69873,10.9385,1.52,0.0
1787731040.430,1397,14.7,69527,10.9557,1.52,0.0
1787731040.445,1398,14.5,70618,10.9499,1.52,0.0
1787731040.459,1399,14.6,70349,10.9576,1.52,0.0
1787731040.474,1400,14.8,69305,10.9324,1.52,0.0
1787731040.489,1401,14.7,69464,10.9379,1.52,0.0
1787731040.504,1402,14.7,69501,10.9590,1.52,0.0
1787731040.519,1403,14.7,69475,10.9385,1.52,0.0
1787731040.534,1404,14.3,71384,10.9619,1.52,0.0
1787731040.548,1405,14.7,69700,10.9384,1.52,0.0
1787731040.563,1406,14.7,69479,10.9264,1.52,0.0
1787731040.578,1407,14.7,69660,10.9690,1.52,0.0
1787731040.593,1408,14.4,71256,10.9955,1.52,0.0
1787731040.607,1409,14.6,70104,10.9559,1.52,0.0
1787731040.622,1410,14.7,69635,10.9495,1.52,0.0
1787731040.637,1411,14.7,69537,10.9561,1.52,0.0
1787731040.652,1412,14.4,71117,10.9485,1.52,0.0
1787731040.666,1413,14.6,69989,10.9529,1.52,0.0
1787731040.681,1414,14.7,69547,10.9526,1.52,0.0
1787731040.696,1415,14.7,69484,10.9333,1.52,0.0
1787731040.711,1416,14.8,69419,10.9600,1.52,0.0
1787731040.726,1417,14.4,70931,10.9490,1.52,0.0
1787731040.740,1418,14.6,70024,10.9624,1.52,0.0
1787731040.755,1419,14.8,69200,10.9573,1.52,0.0
1787731040.770,1420,14.4,71314,10.9474,1.52,0.0
1787731040.784,1421,14.7,69863,10.9602,1.52,0.0
1787731040.799,1422,14.2,71971,10.9589,1.52,0.0
1787731040.813,1423,14.5,70493,10.9368,1.52,0.0
1787731040.828,1424,14.7,69716,10.9848,1.52,0.0
1787731040.843,1425,14.7,69623,10.9718,1.52,0.0
1787731040.858,1426,14.7,69544,10.9726,1.52,0.0
1787731040.873,1427,14.4,71161,10.9464,1.52,0.0
1787731040.887,1428,14.6,69957,10.9332,1.52,0.0
1787731040.902,1429,14.7,69550,10.9637,1.52,0.0
1787731040.917,1430,14.7,69517,10.9588,1.52,0.0
1787731040.932,1431,14.4,71290,10.9630,1.52,0.0
1787731040.946,1432,14.6,69899,10.9471,1.52,0.0
1787731040.961,1433,14.8,69143,10.9659,1.52,0.0
1787731040.976,1434,14.8,69374,10.9315,1.52,0.0
1787731040.991,1435,14.8,69386,10.9351,1.52,0.0
1787731041.006,1436,14.8,69421,10.9309,1.52,0.0
1787731041.021,1437,14.4,71108,10.9520,1.52,0.0
1787731041.035,1438,14.7,69613,10.9369,1.52,0.0
1787731041.050,1439,14.7,69553,10.9351,1.52,0.0
1787731041.065,1440,14.7,69597,10.9484,1.52,0.0
1787731041.080,1441,14.7,69515,10.9533,1.52,0.0
1787731041.095,1442,14.4,71282,10.9542,1.52,0.0
1787731041.109,1443,14.7,69874,10.9492,1.52,0.0
1787731041.124,1444,14.7,69538,10.9507,1.52,0.0
1787731041.139,1445,14.7,69588,10.9644,1.52,0.0
1787731041.154,1446,14.4,70976,10.9833,1.52,0.0
1787731041.168,1447,14.6,70074,10.9551,1.52,0.0
1787731041.183,1448,14.7,69521,10.9498,1.52,0.0
1787731041.198,1449,14.7,69425,10.9859,1.52,0.0
1787731041.213,1450,14.4,71231,10.9449,1.52,0.0
1787731041.227,1451,14.7,69873,10.9553,1.52,0.0
1787731041.242,1452,14.7,69427,10.9539,1.52,0.0
1787731041.257,1453,14.7,69512,10.9533,1.52,0.0
1787731041.272,1454,14.7,69497,10.9659,1.52,0.0
1787731041.287,1455,14.4,71161,10.9285,1.52,0.0
1787731041.301,1456,14.7,69871,10.9304,1.52,0.0
1787731041.316,1457,14.8,69070,10.9276,1.52,0.0
1787731041.331,1458,14.3,71841,10.9619,1.52,0.0
1787731041.345,1459,14.6,69977,10.9354,1.52,0.0
1787731041.360,1460,14.7,69510,10.9423,1.52,0.0
1787731041.375,1461,14.7,69456,10.9329,1.52,0.0
1787731041.390,1462,14.7,69550,10.9430,1.52,0.0
1787731041.405,1463,14.4,71152,10.9595,1.52,0.0
1787731041.419,1464,14.6,69951,10.9521,1.52,0.0
1787731041.434,1465,14.7,69429,10.9587,1.52,0.0
1787731041.449,1466,14.8,69415,10.9494,1.52,0.0
1787731041.464,1467,14.7,69501,10.9220,1.52,0.0
1787731041.478,1468,14.3,71619,10.9752,1.52,0.0
1787731041.493,1469,14.5,70619,10.9535,1.52,0.0
1787731041.508,1470,14.4,71123,10.9605,1.52,0.0
1787731041.522,1471,14.6,69968,10.9700,1.52,0.0
1787731041.537,1472,14.7,69537,10.9415,1.52,0.0
1787731041.552,1473,14.7,69596,10.9579,1.52,0.0
1787731041.567,1474,14.4,71338,10.9595,1.52,0.0
1787731041.581,1475,14.7,69896,10.9537,1.52,0.0
1787731041.596,1476,14.8,69013,10.9584,1.52,0.0
1787731041.611,1477,14.7,69469,10.9694,1.52,0.0
1787731041.626,1478,14.7,69545,10.9534,1.52,0.0
1787731041.641,1479,14.9,68932,10.9350,1.52,0.0
1787731041.656,1480,14.3,71405,10.9484,1.52,0.0
1787731041.670,1481,14.6,70028,10.9470,1.52,0.0
1787731041.685,1482,14.7,69525,10.9486,1.52,0.0
1787731041.700,1483,14.7,69523,10.9482,1.52,0.0
1787731041.715,1484,14.8,69314,10.9479,1.52,0.0
1787731041.730,1485,14.4,71135,10.9264,1.52,0.0
1787731041.744,1486,14.7,69733,10.9388,1.52,0.0
1787731041.759,1487,14.7,69430,10.9623,1.52,0.0
1787731041.774,1488,14.3,71807,10.9494,1.52,0.0
1787731041.788,1489,14.6,69983,10.9443,1.52,0.0
1787731041.803,1490,14.3,71822,10.9444,1.52,0.0
1787731041.817,1491,14.6,70286,10.9504,1.52,0.0
1787731041.832,1492,14.7,69784,10.9482,1.52,0.0
1787731041.847,1493,14.7,69701,10.9749,1.52,0.0
1787731041.862,1494,14.4,71285,10.9497,1.52,0.0
1787731041.876,1495,14.8,69405,10.9616,1.52,0.0
1787731041.891,1496,14.7,69606,10.9504,1.52,0.0
1787731041.906,1497,14.7,69505,10.9334,1.52,0.0
1787731041.921,1498,14.7,69506,10.9387,1.52,0.0
1787731041.936,1499,14.8,69240,10.9498,1.52,0.0
1787731041.951,1500,14.4,70976,10.9565,1.52,0.0
1787731041.965,1501,14.6,70064,10.9542,1.52,0.0
1787731041.980,1502,14.7,69442,10.9440,1.52,0.0
1787731041.995,1503,14.8,69288,10.9653,1.52,0.0
1787731043.158,1504,1162.4,881,10.9563,1.52,0.0
1787731043.770,1505,611.7,1674,10.9539,1.52,0.0
1787731043.788,1506,17.7,57959,10.9694,1.52,0.0
1787731043.805,1507,17.6,58224,10.9503,1.52,0.0
1787731043.823,1508,17.6,58053,10.9444,1.52,0.0
1787731043.842,1509,18.4,55524,10.9281,1.52,0.0
1787731043.860,1510,17.6,58329,10.9500,1.52,0.0
1787731044.118,1511,258.4,3963,10.9534,1.52,0.0
1787731044.152,1512,33.3,30710,10.9224,1.52,0.0
1787731044.185,1513,33.5,30607,10.9389,1.52,0.0
1787731044.219,1514,33.5,30534,10.9275,1.52,0.0
1787731044.240,1515,20.6,49640,10.9440,1.52,0.0
1787731044.255,1516,15.4,66605,10.9587,1.52,0.0
1787731044.271,1517,15.2,67571,10.9437,1.52,0.0
1787731044.286,1518,15.4,66588,10.9267,1.52,0.0
1787731044.302,1519,15.2,67237,10.9346,1.52,0.0
1787731044.317,1520,15.4,66677,10.9304,1.52,0.0
1787731044.333,1521,15.3,66921,10.9618,1.52,0.0
1787731044.348,1522,15.4,66534,10.9650,1.52,0.0
1787731044.364,1523,15.2,67301,10.9469,1.52,0.0
1787731044.379,1524,15.6,65600,10.9545,1.52,0.0
1787731044.395,1525,15.1,67725,10.9497,1.52,0.0
1787731044.410,1526,15.4,66635,10.9523,1.52,0.0
1787731044.426,1527,15.2,67217,10.9524,1.52,0.0
1787731044.441,1528,15.3,66794,10.9205,1.52,0.0
1787731044.457,1529,15.4,66660,10.9610,1.52,0.0
1787731044.472,1530,14.9,68685,10.9373,1.52,0.0
1787731044.487,1531,15.4,66289,10.9740,1.52,0.0
1787731044.503,1532,15.2,67379,10.9381,1.52,0.0
1787731044.518,1533,15.1,67879,10.9736,1.52,0.0
1787731044.533,1534,15.2,67191,10.9613,1.52,0.0
1787731044.549,1535,15.3,67117,10.9527,1.52,0.0
1787731044.564,1536,15.1,67952,10.9364,1.52,0.0
1787731044.579,1537,15.4,66340,10.9650,1.52,0.0
1787731044.595,1538,15.2,67487,10.9468,1.52,0.0
1787731044.610,1539,15.0,68104,10.9322,1.52,0.0
1787731044.627,1540,16.8,60814,10.9194,1.52,0.0
1787731044.643,1541,15.7,65256,10.9555,1.52,0.0
1787731044.659,1542,15.9,64429,10.9779,1.52,0.0
1787731044.674,1543,15.4,66409,10.9776,1.52,0.0
1787731044.690,1544,15.2,67211,10.9596,1.52,0.0
1787731044.705,1545,15.0,68078,10.9428,1.52,0.0
1787731044.720,1546,15.4,66588,10.9399,1.52,0.0
1787731044.736,1547,15.2,67387,10.9418,1.52,0.0
1787731044.751,1548,15.0,68065,10.9447,1.52,0.0
1787731044.766,1549,15.4,66440,10.9772,1.52,0.0
1787731044.782,1550,15.2,67464,10.9276,1.52,0.0
1787731044.797,1551,15.0,68112,10.9251,1.52,0.0
1787731044.812,1552,15.6,65743,10.9531,1.52,0.0
1787731044.828,1553,15.1,67724,10.9404,1.52,0.0
1787731044.843,1554,15.4,66687,10.9585,1.52,0.0
1787731044.859,1555,15.2,67218,10.9385,1.52,0.0
1787731044.874,1556,15.1,68024,10.9691,1.52,0.0
1787731044.889,1557,15.4,66586,10.9834,1.52,0.0
1787731044.905,1558,15.2,67436,10.9637,1.52,0.0
1787731044.920,1559,15.0,68089,10.9553,1.52,0.0
1787731044.935,1560,15.3,66722,10.9483,1.52,0.0
1787731044.951,1561,15.2,67483,10.9471,1.52,0.0
1787731044.966,1562,15.0,68043,10.9487,1.52,0.0
1787731044.981,1563,15.4,66595,10.9679,1.52,0.0
1787731044.997,1564,15.2,67382,10.9762,1.52,0.0
1787731045.012,1565,15.0,68044,10.9445,1.52,0.0
1787731045.027,1566,15.4,66545,10.9761,1.52,0.0
1787731045.043,1567,15.2,67418,10.9529,1.52,0.0
1787731045.058,1568,15.1,67990,10.9378,1.52,0.0
1787731045.073,1569,14.9,68859,10.9608,1.52,0.0
1787731045.088,1570,15.2,67460,10.9465,1.52,0.0
1787731045.103,1571,15.0,68289,10.9682,1.52,0.0
1787731045.119,1572,15.2,67248,10.9616,1.52,0.0
1787731045.134,1573,15.0,68062,10.9575,1.52,0.0
1787731045.149,1574,15.4,66566,10.9136,1.52,0.0
1787731045.165,1575,15.2,67340,10.9507,1.52,0.0
1787731045.180,1576,15.0,68056,10.9447,1.52,0.0
1787731045.195,1577,15.4,66627,10.9602,1.52,0.0
1787731045.210,1578,14.9,68790,10.9379,1.52,0.0
1787731045.226,1579,15.2,67341,10.9307,1.52,0.0
1787731045.241,1580,15.0,68048,10.9328,1.52,0.0
1787731045.256,1581,15.5,66042,10.9607,1.52,0.0
1787731045.272,1582,15.2,67563,10.9617,1.52,0.0
1787731045.287,1583,15.4,66516,10.9312,1.52,0.0
1787731045.303,1584,15.3,67086,10.9504,1.52,0.0
1787731045.318,1585,15.4,66392,10.9538,1.52,0.0
1787731045.333,1586,14.9,68583,10.9833,1.52,0.0
1787731045.349,1587,15.2,67245,10.9625,1.52,0.0
1787731045.364,1588,15.1,68004,10.9369,1.52,0.0
1787731045.379,1589,15.3,66769,10.9583,1.52,0.0
1787731045.395,1590,15.3,67076,10.9612,1.52,0.0
1787731045.410,1591,15.4,66400,10.9475,1.52,0.0
1787731045.426,1592,15.2,67309,10.9483,1.52,0.0
1787731045.441,1593,15.2,67553,10.9544,1.52,0.0
