ts,step,dt_ms,tok_per_s,loss,peak_gib
1787724345.221,1959,40.3,25432,11.9388,4.01
1787724345.261,1960,40.1,25554,11.9368,4.01
1787724345.302,1961,40.2,25501,11.9387,4.01
1787724345.342,1962,40.0,25620,11.9393,4.01
1787724345.383,1963,40.3,25419,11.9383,4.01
1787724345.423,1964,40.2,25442,11.9364,4.01
1787724345.463,1965,39.9,25672,11.9420,4.01
1787724345.504,1966,40.1,25528,11.9379,4.01
1787724345.544,1967,40.1,25509,11.9338,4.01
1787724345.584,1968,40.0,25582,11.9378,4.01
1787724345.625,1969,40.1,25524,11.9391,4.01
1787724345.665,1970,40.4,25339,11.9426,4.01
1787724345.706,1971,40.1,25517,11.9412,4.01
1787724345.746,1972,39.9,25680,11.9364,4.01
1787724345.786,1973,39.9,25683,11.9438,4.01
1787724345.827,1974,40.4,25357,11.9417,4.01
1787724345.867,1975,40.0,25619,11.9375,4.01
1787724345.907,1976,40.2,25489,11.9343,4.01
1787724345.948,1977,40.0,25612,11.9443,4.01
1787724345.988,1978,40.3,25438,11.9389,4.01
1787724346.029,1979,40.2,25454,11.9458,4.01
1787724346.069,1980,40.2,25492,11.9377,4.01
1787724346.109,1981,39.7,25777,11.9395,4.01
1787724346.149,1982,39.7,25814,11.9351,4.01
1787724346.188,1983,38.7,26429,11.9510,4.01
1787724346.228,1984,40.1,25567,11.9390,4.01
1787724346.269,1985,40.7,25167,11.9369,4.01
1787724346.310,1986,40.2,25453,11.9400,4.01
1787724346.350,1987,40.1,25532,11.9392,4.01
1787724346.391,1988,40.2,25472,11.9366,4.01
1787724346.431,1989,40.2,25502,11.9388,4.01
1787724346.471,1990,39.9,25672,11.9357,4.01
1787724346.511,1991,39.9,25674,11.9388,4.01
1787724346.552,1992,40.1,25555,11.9367,4.01
1787724346.592,1993,40.2,25453,11.9360,4.01
1787724346.632,1994,40.1,25561,11.9349,4.01
1787724346.673,1995,40.4,25338,11.9381,4.01
1787724346.713,1996,39.9,25649,11.9316,4.01
1787724346.754,1997,40.2,25490,11.9381,4.01
1787724346.794,1998,39.9,25641,11.9329,4.01
1787724346.834,1999,40.3,25426,11.9399,4.01
1787724346.875,2000,40.1,25547,11.9373,4.01
1787724346.916,2001,41.0,24947,11.9387,4.01
1787724346.957,2002,40.6,25249,11.9330,4.01
1787724346.997,2003,39.9,25694,11.9373,4.01
1787724347.038,2004,40.5,25295,11.9472,4.01
1787724347.078,2005,40.4,25352,11.9350,4.01
1787724347.119,2006,40.0,25574,11.9406,4.01
1787724347.160,2007,40.5,25259,11.9381,4.01
1787724347.200,2008,39.8,25726,11.9334,4.01
1787724347.240,2009,39.9,25639,11.9438,4.01
1787724347.280,2010,40.3,25403,11.9375,4.01
1787724347.321,2011,40.1,25551,11.9352,4.01
1787724347.361,2012,39.9,25633,11.9323,4.01
1787724347.404,2013,42.3,24184,11.9405,4.01
1787724347.451,2014,47.4,21588,11.9426,4.01
1787724347.497,2015,45.7,22411,11.9397,4.01
1787724347.557,2016,59.3,17277,11.9445,4.01
1787724347.607,2017,49.9,20537,11.9411,4.01
1787724347.650,2018,42.9,23857,11.9404,4.01
1787724347.691,2019,40.4,25347,11.9454,4.01
1787724347.731,2020,39.7,25794,11.9317,4.01
1787724347.771,2021,40.1,25536,11.9507,4.01
1787724347.812,2022,40.2,25492,11.9317,4.01
1787724347.852,2023,40.0,25606,11.9349,4.01
1787724347.892,2024,39.9,25659,11.9378,4.01
1787724347.932,2025,39.9,25646,11.9452,4.01
1787724347.972,2026,39.9,25634,11.9403,4.01
1787724348.013,2027,40.3,25431,11.9395,4.01
1787724348.053,2028,40.0,25589,11.9386,4.01
1787724348.094,2029,40.9,25043,11.9317,4.01
1787724348.134,2030,39.9,25686,11.9432,4.01
1787724348.175,2031,40.0,25597,11.9396,4.01
1787724348.215,2032,40.1,25541,11.9441,4.01
1787724348.255,2033,40.1,25538,11.9412,4.01
1787724348.296,2034,40.1,25518,11.9431,4.01
1787724348.336,2035,40.0,25582,11.9390,4.01
1787724348.376,2036,39.9,25679,11.9405,4.01
1787724348.416,2037,39.9,25660,11.9295,4.01
1787724348.457,2038,40.2,25494,11.9315,4.01
1787724348.497,2039,40.3,25415,11.9388,4.01
1787724348.537,2040,39.9,25634,11.9366,4.01
1787724348.578,2041,40.0,25606,11.9395,4.01
1787724348.618,2042,40.2,25500,11.9377,4.01
1787724348.658,2043,40.0,25614,11.9344,4.01
1787724348.698,2044,40.1,25557,11.9409,4.01
1787724348.739,2045,40.1,25534,11.9406,4.01
1787724348.779,2046,39.9,25662,11.9316,4.01
1787724348.819,2047,39.9,25692,11.9320,4.01
1787724348.859,2048,40.1,25546,11.9351,4.01
1787724348.900,2049,40.0,25570,11.9354,4.01
1787724348.940,2050,40.2,25496,11.9404,4.01
1787724348.980,2051,40.0,25586,11.9364,4.01
1787724349.020,2052,39.9,25654,11.9393,4.01
1787724349.060,2053,39.9,25648,11.9320,4.01
1787724349.101,2054,39.9,25656,11.9414,4.01
1787724349.141,2055,40.1,25560,11.9413,4.01
1787724349.215,2056,73.7,13888,11.9288,4.01
1787724349.270,2057,52.8,19402,11.9333,4.01
1787724349.308,2058,37.8,27095,11.9399,4.01
1787724349.351,2059,42.4,24147,11.9452,4.01
1787724349.392,2060,41.3,24773,11.9428,4.01
1787724349.433,2061,40.1,25510,11.9383,4.01
1787724349.474,2062,40.8,25102,11.9409,4.01
1787724349.514,2063,39.9,25645,11.9367,4.01
1787724349.554,2064,40.0,25611,11.9375,4.01
1787724349.594,2065,39.8,25707,11.9408,4.01
1787724349.635,2066,40.1,25565,11.9389,4.01
1787724349.675,2067,40.3,25437,11.9373,4.01
1787724349.715,2068,39.9,25633,11.9368,4.01
1787724349.756,2069,40.4,25343,11.9376,4.01
1787724349.796,2070,40.1,25538,11.9386,4.01
1787724349.837,2071,40.5,25275,11.9319,4.01
1787724349.876,2072,38.7,26475,11.9365,4.01
1787724349.917,2073,40.8,25076,11.9373,4.01
1787724349.959,2074,42.1,24327,11.9418,4.01
1787724350.003,2075,43.7,23437,11.9350,4.01
1787724350.045,2076,41.7,24558,11.9382,4.01
1787724350.086,2077,39.9,25650,11.9329,4.01
1787724350.126,2078,40.1,25566,11.9359,4.01
1787724350.166,2079,39.9,25663,11.9395,4.01
1787724350.206,2080,39.9,25634,11.9418,4.01
1787724350.247,2081,40.1,25531,11.9365,4.01
1787724350.287,2082,40.1,25536,11.9398,4.01
1787724350.327,2083,40.0,25605,11.9393,4.01
1787724350.368,2084,40.2,25487,11.9333,4.01
1787724350.408,2085,40.4,25374,11.9326,4.01
1787724350.449,2086,40.1,25551,11.9385,4.01
1787724350.489,2087,40.2,25496,11.9412,4.01
1787724350.529,2088,40.3,25411,11.9350,4.01
1787724350.570,2089,40.2,25452,11.9347,4.01
1787724350.610,2090,39.9,25681,11.9389,4.01
1787724350.651,2091,40.4,25327,11.9321,4.01
1787724350.691,2092,40.3,25391,11.9357,4.01
1787724350.732,2093,40.2,25452,11.9410,4.01
1787724350.775,2094,43.0,23814,11.9368,4.01
1787724350.820,2095,44.7,22887,11.9361,4.01
1787724350.862,2096,40.9,25014,11.9343,4.01
1787724350.901,2097,39.4,25992,11.9408,4.01
1787724350.943,2098,41.3,24777,11.9360,4.01
1787724350.983,2099,39.8,25737,11.9338,4.01
1787724351.024,2100,41.1,24931,11.9419,4.01
1787724351.065,2101,40.5,25285,11.9352,4.01
1787724351.105,2102,40.3,25438,11.9430,4.01
1787724351.146,2103,40.6,25192,11.9344,4.01
1787724351.186,2104,39.9,25692,11.9368,4.01
1787724351.227,2105,40.1,25541,11.9344,4.01
1787724351.267,2106,40.1,25532,11.9362,4.01
1787724351.308,2107,40.3,25416,11.9344,4.01
1787724351.348,2108,39.9,25648,11.9349,4.01
1787724351.388,2109,40.2,25472,11.9404,4.01
1787724351.429,2110,40.0,25593,11.9377,4.01
1787724351.469,2111,40.1,25529,11.9402,4.01
1787724351.509,2112,40.1,25529,11.9408,4.01
1787724351.550,2113,40.0,25589,11.9393,4.01
1787724351.590,2114,40.3,25437,11.9411,4.01
1787724351.630,2115,40.1,25554,11.9352,4.01
1787724351.671,2116,40.1,25551,11.9382,4.01
1787724351.712,2117,40.5,25262,11.9294,4.01
1787724351.752,2118,40.2,25456,11.9429,4.01
1787724351.792,2119,40.0,25607,11.9422,4.01
1787724351.833,2120,39.9,25660,11.9368,4.01
1787724351.873,2121,40.5,25313,11.9349,4.01
1787724351.914,2122,40.0,25623,11.9358,4.01
1787724351.954,2123,40.4,25361,11.9331,4.01
1787724351.995,2124,40.3,25408,11.9397,4.01
1787724352.035,2125,40.2,25493,11.9415,4.01
1787724352.075,2126,40.0,25570,11.9404,4.01
1787724352.116,2127,39.9,25660,11.9390,4.01
1787724352.156,2128,40.2,25457,11.9441,4.01
1787724352.196,2129,39.9,25649,11.9358,4.01
1787724352.236,2130,40.0,25604,11.9380,4.01
1787724352.277,2131,39.9,25644,11.9394,4.01
1787724352.317,2132,39.9,25650,11.9428,4.01
1787724352.357,2133,39.9,25639,11.9427,4.01
1787724352.397,2134,39.9,25659,11.9422,4.01
1787724352.437,2135,39.9,25658,11.9454,4.01
1787724352.478,2136,40.0,25586,11.9368,4.01
1787724352.518,2137,40.2,25458,11.9408,4.01
1787724352.558,2138,39.7,25766,11.9414,4.01
1787724352.598,2139,40.1,25529,11.9400,4.01
1787724352.639,2140,40.1,25537,11.9273,4.01
1787724352.679,2141,39.8,25712,11.9382,4.01
1787724352.719,2142,39.9,25674,11.9351,4.01
1787724352.759,2143,40.0,25603,11.9446,4.01
1787724352.799,2144,40.0,25615,11.9338,4.01
1787724352.840,2145,40.0,25607,11.9332,4.01
1787724352.880,2146,40.1,25554,11.9315,4.01
1787724352.920,2147,40.0,25584,11.9390,4.01
1787724352.960,2148,39.9,25676,11.9395,4.01
1787724353.000,2149,40.0,25622,11.9358,4.01
1787724353.041,2150,40.0,25596,11.9366,4.01
1787724353.081,2151,40.3,25430,11.9364,4.01
1787724353.121,2152,40.0,25631,11.9361,4.01
1787724353.162,2153,39.8,25699,11.9405,4.01
1787724353.204,2154,41.9,24423,11.9396,4.01
1787724353.245,2155,40.4,25319,11.9395,4.01
1787724353.284,2156,39.1,26218,11.9390,4.01
1787724353.325,2157,41.3,24820,11.9418,4.01
1787724353.369,2158,43.2,23719,11.9431,4.01
1787724353.413,2159,44.3,23115,11.9305,4.01
1787724353.456,2160,42.2,24266,11.9356,4.01
1787724353.497,2161,40.9,25048,11.9375,4.01
1787724353.537,2162,39.8,25760,11.9431,4.01
1787724353.577,2163,40.0,25590,11.9358,4.01
1787724353.618,2164,40.0,25576,11.9399,4.01
1787724353.658,2165,40.4,25334,11.9345,4.01
1787724353.699,2166,40.0,25626,11.9362,4.01
1787724353.739,2167,39.9,25683,11.9394,4.01
1787724353.788,2168,48.5,21111,11.9390,4.01
1787724353.834,2169,45.8,22354,11.9305,4.01
1787724353.880,2170,45.6,22456,11.9366,4.01
1787724353.921,2171,40.9,25027,11.9380,4.01
1787724353.962,2172,40.8,25088,11.9410,4.01
1787724354.004,2173,41.3,24817,11.9315,4.01
1787724354.046,2174,41.9,24415,11.9449,4.01
1787724354.087,2175,41.1,24943,11.9410,4.01
1787724354.130,2176,42.4,24137,11.9330,4.01
1787724354.172,2177,41.7,24575,11.9361,4.01
1787724354.212,2178,40.3,25417,11.9397,4.01
1787724354.254,2179,41.3,24814,11.9396,4.01
1787724354.333,2180,75.5,13564,11.9322,4.01
1787724354.401,2181,68.1,15045,11.9319,4.01
1787724354.455,2182,53.9,19013,11.9412,4.01
1787724354.496,2183,40.9,25061,11.9346,4.01
1787724354.537,2184,40.4,25375,11.9359,4.01
1787724354.578,2185,40.3,25419,11.9403,4.01
1787724354.618,2186,39.9,25646,11.9335,4.01
1787724354.658,2187,40.0,25581,11.9537,4.01
1787724354.698,2188,40.0,25630,11.9309,4.01
1787724354.738,2189,40.0,25591,11.9384,4.01
1787724354.779,2190,40.1,25506,11.9451,4.01
1787724354.819,2191,40.3,25389,11.9529,4.01
1787724354.860,2192,40.1,25509,11.9582,4.01
1787724354.900,2193,40.2,25494,11.9431,4.01
1787724354.941,2194,40.4,25370,11.9365,4.01
1787724354.981,2195,40.0,25572,11.9598,4.01
1787724355.021,2196,40.0,25606,11.9470,4.01
1787724355.062,2197,40.1,25542,11.9481,4.01
1787724355.102,2198,40.0,25586,11.9433,4.01
1787724355.142,2199,40.1,25548,11.9460,4.01
1787724355.182,2200,39.9,25642,11.9375,4.01
1787724355.223,2201,40.5,25272,11.9471,4.01
1787724355.264,2202,40.1,25530,11.9440,4.01
1787724355.304,2203,40.3,25408,11.9385,4.01
1787724355.344,2204,39.9,25691,11.9381,4.01
1787724355.385,2205,40.1,25563,11.9330,4.01
1787724355.425,2206,40.2,25455,11.9387,4.01
1787724355.466,2207,40.4,25351,11.9395,4.01
1787724355.506,2208,40.0,25569,11.9374,4.01
1787724355.546,2209,40.0,25602,11.9400,4.01
1787724355.587,2210,40.2,25455,11.9427,4.01
1787724355.627,2211,40.1,25539,11.9399,4.01
1787724355.668,2212,40.3,25441,11.9422,4.01
1787724355.708,2213,40.1,25515,11.9407,4.01
1787724355.748,2214,40.0,25605,11.9327,4.01
1787724355.789,2215,40.3,25438,11.9376,4.01
1787724355.829,2216,40.3,25389,11.9435,4.01
1787724355.870,2217,40.0,25595,11.9396,4.01
1787724355.910,2218,40.3,25409,11.9373,4.01
1787724355.951,2219,40.1,25542,11.9395,4.01
1787724355.991,2220,40.0,25598,11.9456,4.01
1787724356.031,2221,39.8,25702,11.9278,4.01
1787724356.071,2222,40.0,25605,11.9379,4.01
1787724356.112,2223,40.1,25545,11.9379,4.01
1787724356.152,2224,40.1,25563,11.9371,4.01
1787724356.192,2225,40.1,25557,11.9366,4.01
1787724356.233,2226,40.3,25400,11.9351,4.01
1787724356.273,2227,39.7,25785,11.9344,4.01
1787724356.313,2228,40.1,25523,11.9371,4.01
1787724356.353,2229,40.1,25556,11.9484,4.01
1787724356.394,2230,40.1,25555,11.9454,4.01
1787724356.434,2231,40.0,25572,11.9375,4.01
1787724356.474,2232,40.0,25621,11.9434,4.01
1787724356.515,2233,40.2,25456,11.9370,4.01
1787724356.555,2234,40.2,25441,11.9354,4.01
1787724356.595,2235,39.9,25677,11.9406,4.01
1787724356.635,2236,40.0,25593,11.9358,4.01
1787724356.676,2237,40.2,25501,11.9369,4.01
1787724356.717,2238,40.6,25199,11.9369,4.01
1787724356.757,2239,39.9,25678,11.9333,4.01
1787724356.797,2240,40.0,25601,11.9375,4.01
1787724356.837,2241,39.9,25660,11.9350,4.01
1787724356.878,2242,40.0,25570,11.9396,4.01
1787724356.918,2243,40.3,25437,11.9365,4.01
1787724356.959,2244,40.2,25476,11.9368,4.01
1787724356.999,2245,40.0,25568,11.9356,4.01
1787724357.039,2246,40.0,25573,11.9342,4.01
1787724357.079,2247,39.9,25676,11.9418,4.01
1787724357.119,2248,39.7,25787,11.9382,4.01
1787724357.160,2249,40.0,25600,11.9373,4.01
1787724357.200,2250,40.2,25472,11.9374,4.01
1787724357.240,2251,40.2,25497,11.9449,4.01
1787724357.281,2252,40.0,25569,11.9334,4.01
1787724357.321,2253,40.0,25578,11.9413,4.01
1787724357.361,2254,40.1,25564,11.9401,4.01
1787724357.401,2255,39.9,25668,11.9312,4.01
1787724357.441,2256,39.8,25701,11.9367,4.01
1787724357.482,2257,40.0,25586,11.9345,4.01
1787724357.522,2258,40.0,25574,11.9368,4.01
1787724357.562,2259,39.8,25718,11.9407,4.01
1787724357.602,2260,40.0,25619,11.9413,4.01
1787724357.645,2261,42.1,24340,11.9383,4.01
1787724357.686,2262,40.6,25232,11.9324,4.01
1787724357.726,2263,40.5,25307,11.9288,4.01
1787724357.767,2264,40.6,25240,11.9371,4.01
1787724357.808,2265,40.2,25500,11.9341,4.01
1787724357.848,2266,40.3,25416,11.9340,4.01
1787724357.889,2267,40.1,25519,11.9311,4.01
1787724357.940,2268,50.7,20216,11.9419,4.01
1787724358.020,2269,77.7,13177,11.9352,4.01
1787724358.099,2270,77.7,13182,11.9347,4.01
1787724358.172,2271,70.3,14573,11.9444,4.01
1787724358.243,2272,69.0,14840,11.9375,4.01
1787724358.317,2273,71.2,14382,11.9315,4.01
1787724358.390,2274,71.2,14376,11.9398,4.01
1787724358.462,2275,69.1,14828,11.9366,4.01
1787724358.533,2276,69.3,14784,11.9372,4.01
1787724358.605,2277,69.3,14787,11.9374,4.01
1787724358.676,2278,69.2,14789,11.9393,4.01
1787724358.748,2279,69.4,14761,11.9407,4.01
1787724358.822,2280,71.5,14323,11.9327,4.01
1787724358.895,2281,71.5,14320,11.9408,4.01
1787724358.969,2282,71.5,14317,11.9340,4.01
1787724359.043,2283,71.4,14343,11.9381,4.01
1787724359.117,2284,71.5,14321,11.9336,4.01
1787724359.190,2285,71.1,14397,11.9400,4.01
1787724359.264,2286,71.4,14344,11.9413,4.01
1787724359.337,2287,71.3,14366,11.9370,4.01
1787724359.411,2288,71.3,14360,11.9449,4.01
1787724359.485,2289,71.5,14316,11.9439,4.01
1787724359.559,2290,71.5,14327,11.9349,4.01
1787724359.632,2291,71.5,14331,11.9344,4.01
1787724359.706,2292,71.4,14341,11.9393,4.01
1787724359.780,2293,71.4,14343,11.9347,4.01
1787724359.853,2294,71.4,14341,11.9428,4.01
1787724359.927,2295,71.4,14352,11.9385,4.01
1787724360.001,2296,71.3,14363,11.9388,4.01
1787724360.074,2297,71.5,14332,11.9379,4.01
1787724360.148,2298,71.5,14329,11.9427,4.01
1787724360.222,2299,71.4,14350,11.9377,4.01
1787724360.295,2300,71.3,14359,11.9364,4.01
1787724360.369,2301,71.4,14335,11.9398,4.01
1787724360.443,2302,71.4,14333,11.9362,4.01
1787724360.517,2303,71.4,14335,11.9422,4.01
1787724360.590,2304,71.6,14303,11.9324,4.01
1787724360.664,2305,71.1,14399,11.9411,4.01
1787724360.738,2306,71.5,14327,11.9424,4.01
1787724360.811,2307,71.5,14332,11.9372,4.01
1787724360.885,2308,71.3,14355,11.9362,4.01
1787724360.959,2309,71.4,14339,11.9369,4.01
1787724361.033,2310,71.6,14308,11.9424,4.01
1787724361.106,2311,71.6,14300,11.9361,4.01
1787724361.180,2312,71.4,14335,11.9403,4.01
1787724361.254,2313,71.5,14326,11.9328,4.01
1787724361.328,2314,71.6,14305,11.9376,4.01
1787724361.402,2315,71.4,14346,11.9382,4.01
1787724361.475,2316,71.4,14335,11.9356,4.01
1787724361.549,2317,71.5,14320,11.9385,4.01
1787724361.623,2318,71.5,14329,11.9373,4.01
1787724361.697,2319,71.5,14319,11.9330,4.01
1787724361.770,2320,71.5,14329,11.9367,4.01
1787724361.844,2321,71.5,14323,11.9393,4.01
1787724361.918,2322,71.6,14293,11.9365,4.01
1787724361.992,2323,71.6,14304,11.9327,4.01
1787724362.066,2324,71.6,14312,11.9391,4.01
1787724362.140,2325,71.6,14300,11.9379,4.01
1787724362.213,2326,71.5,14318,11.9412,4.01
1787724362.287,2327,71.6,14310,11.9315,4.01
1787724362.361,2328,71.5,14320,11.9470,4.01
1787724362.435,2329,71.7,14291,11.9426,4.01
1787724362.509,2330,71.9,14250,11.9354,4.01
1787724362.583,2331,71.6,14308,11.9435,4.01
1787724362.657,2332,71.6,14302,11.9387,4.01
1787724362.731,2333,71.3,14362,11.9315,4.01
1787724362.772,2334,41.1,24943,11.9415,4.01
1787724362.812,2335,40.2,25493,11.9419,4.01
1787724362.853,2336,40.3,25384,11.9332,4.01
1787724362.893,2337,40.2,25456,11.9336,4.01
1787724362.934,2338,40.2,25479,11.9417,4.01
1787724362.974,2339,40.0,25575,11.9477,4.01
1787724363.015,2340,40.3,25422,11.9378,4.01
1787724363.055,2341,40.1,25522,11.9394,4.01
1787724363.095,2342,40.2,25494,11.9441,4.01
1787724363.136,2343,40.1,25543,11.9341,4.01
1787724363.176,2344,40.2,25498,11.9397,4.01
1787724363.217,2345,40.2,25466,11.9295,4.01
1787724363.257,2346,40.1,25540,11.9395,4.01
1787724363.297,2347,40.0,25570,11.9423,4.01
1787724363.337,2348,39.9,25672,11.9333,4.01
1787724363.378,2349,40.0,25592,11.9415,4.01
1787724363.418,2350,39.8,25722,11.9387,4.01
1787724363.458,2351,40.1,25528,11.9409,4.01
1787724363.498,2352,40.0,25620,11.9354,4.01
1787724363.543,2353,44.4,23085,11.9326,4.01
1787724363.584,2354,41.0,24951,11.9346,4.01
1787724363.632,2355,47.1,21738,11.9405,4.01
1787724363.673,2356,41.4,24722,11.9402,4.01
1787724363.713,2357,39.8,25714,11.9386,4.01
1787724363.754,2358,40.6,25208,11.9342,4.01
1787724363.799,2359,44.0,23290,11.9375,4.01
1787724363.840,2360,40.7,25147,11.9338,4.01
1787724363.879,2361,39.4,25989,11.9409,4.01
1787724363.920,2362,40.2,25455,11.9384,4.01
1787724363.961,2363,40.4,25318,11.9461,4.01
1787724364.003,2364,42.0,24385,11.9327,4.01
1787724364.044,2365,40.6,25199,11.9361,4.01
1787724364.084,2366,40.5,25291,11.9343,4.01
1787724364.140,2367,54.9,18668,11.9393,4.01
1787724364.202,2368,60.0,17077,11.9320,4.01
1787724364.243,2369,40.5,25277,11.9430,4.01
1787724364.299,2370,51.7,19823,11.9365,4.01
1787724364.340,2371,41.5,24679,11.9353,4.01
1787724364.380,2372,39.7,25793,11.9372,4.01
1787724364.420,2373,39.1,26188,11.9407,4.01
1787724364.459,2374,38.5,26591,11.9438,4.01
1787724364.499,2375,40.3,25434,11.9400,4.01
1787724364.541,2376,41.3,24804,11.9358,4.01
1787724364.581,2377,40.3,25395,11.9320,4.01
1787724364.621,2378,39.9,25651,11.9340,4.01
1787724364.663,2379,41.1,24893,11.9377,4.01
1787724364.703,2380,40.2,25485,11.9330,4.01
1787724364.744,2381,40.0,25594,11.9353,4.01
1787724364.785,2382,40.9,25030,11.9381,4.01
1787724364.825,2383,40.4,25369,11.9456,4.01
1787724364.866,2384,40.1,25539,11.9411,4.01
1787724364.906,2385,40.1,25540,11.9371,4.01
1787724364.946,2386,40.0,25629,11.9330,4.01
1787724364.987,2387,40.3,25410,11.9424,4.01
1787724365.027,2388,40.2,25489,11.9377,4.01
1787724365.068,2389,40.0,25590,11.9440,4.01
1787724365.108,2390,40.1,25553,11.9305,4.01
1787724365.148,2391,40.0,25611,11.9348,4.01
1787724365.189,2392,40.2,25500,11.9359,4.01
1787724365.229,2393,40.6,25216,11.9396,4.01
1787724365.270,2394,40.4,25322,11.9404,4.01
1787724365.311,2395,40.2,25452,11.9394,4.01
1787724365.351,2396,39.9,25657,11.9344,4.01
1787724365.391,2397,40.0,25578,11.9367,4.01
1787724365.431,2398,39.9,25656,11.9422,4.01
1787724365.472,2399,40.1,25532,11.9378,4.01
1787724365.512,2400,40.0,25610,11.9343,4.01
1787724365.552,2401,40.0,25615,11.9345,4.01
1787724365.592,2402,40.1,25511,11.9380,4.01
1787724365.641,2403,48.3,21184,11.9336,4.01
1787724365.704,2404,60.5,16930,11.9454,4.01
1787724365.744,2405,40.1,25538,11.9407,4.01
1787724365.785,2406,40.1,25540,11.9360,4.01
1787724365.825,2407,40.0,25602,11.9343,4.01
1787724365.865,2408,40.3,25392,11.9331,4.01
1787724365.906,2409,39.9,25683,11.9326,4.01
1787724365.946,2410,40.1,25557,11.9377,4.01
1787724365.986,2411,40.0,25613,11.9458,4.01
1787724366.027,2412,40.4,25339,11.9410,4.01
1787724366.067,2413,40.1,25548,11.9363,4.01
1787724366.119,2414,51.6,19846,11.9304,4.01
1787724366.160,2415,40.6,25247,11.9450,4.01
1787724366.202,2416,41.8,24512,11.9397,4.01
1787724366.243,2417,40.9,25046,11.9404,4.01
1787724366.284,2418,40.4,25350,11.9415,4.01
1787724366.324,2419,39.6,25871,11.9351,4.01
1787724366.366,2420,41.6,24636,11.9351,4.01
1787724366.409,2421,42.6,24014,11.9361,4.01
1787724366.451,2422,41.7,24557,11.9421,4.01
1787724366.491,2423,40.3,25440,11.9392,4.01
1787724366.531,2424,40.1,25559,11.9395,4.01
1787724366.572,2425,40.2,25464,11.9448,4.01
1787724366.612,2426,40.0,25577,11.9384,4.01
1787724366.652,2427,39.8,25743,11.9430,4.01
1787724366.702,2428,49.2,20832,11.9378,4.01
1787724366.745,2429,43.3,23656,11.9393,4.01
1787724366.787,2430,41.7,24585,11.9358,4.01
1787724366.830,2431,42.9,23858,11.9419,4.01
1787724366.872,2432,41.1,24888,11.9415,4.01
1787724366.914,2433,41.7,24576,11.9407,4.01
1787724366.954,2434,40.3,25408,11.9360,4.01
1787724366.995,2435,40.1,25560,11.9359,4.01
1787724367.035,2436,40.0,25601,11.9335,4.01
1787724367.080,2437,44.7,22920,11.9354,4.01
1787724367.122,2438,42.1,24345,11.9365,4.01
1787724367.163,2439,40.4,25355,11.9387,4.01
1787724367.203,2440,40.1,25565,11.9382,4.01
1787724367.244,2441,40.0,25609,11.9366,4.01
1787724367.284,2442,40.0,25589,11.9350,4.01
1787724367.324,2443,40.1,25508,11.9337,4.01
1787724367.366,2444,41.0,24993,11.9386,4.01
1787724367.406,2445,39.9,25682,11.9341,4.01
1787724367.446,2446,39.7,25776,11.9418,4.01
1787724367.486,2447,39.9,25668,11.9345,4.01
1787724367.526,2448,40.2,25475,11.9344,4.01
1787724367.567,2449,40.2,25473,11.9387,4.01
1787724367.607,2450,40.1,25535,11.9371,4.01
1787724367.647,2451,40.1,25562,11.9343,4.01
1787724367.688,2452,40.3,25433,11.9384,4.01
1787724367.728,2453,40.0,25623,11.9384,4.01
1787724367.769,2454,40.1,25516,11.9443,4.01
1787724367.809,2455,40.1,25540,11.9436,4.01
1787724367.849,2456,40.1,25562,11.9346,4.01
1787724367.890,2457,40.1,25520,11.9419,4.01
1787724367.930,2458,40.3,25393,11.9375,4.01
1787724367.971,2459,40.7,25190,11.9326,4.01
1787724368.012,2460,40.2,25455,11.9327,4.01
1787724368.052,2461,40.2,25442,11.9401,4.01
1787724368.092,2462,40.1,25525,11.9397,4.01
1787724368.132,2463,39.1,26189,11.9353,4.01
1787724368.171,2464,39.0,26269,11.9390,4.01
1787724368.210,2465,39.3,26067,11.9412,4.01
1787724368.250,2466,39.7,25803,11.9373,4.01
1787724368.293,2467,42.1,24319,11.9394,4.01
1787724368.338,2468,45.3,22619,11.9349,4.01
1787724368.379,2469,40.9,25032,11.9399,4.01
1787724368.420,2470,40.1,25506,11.9339,4.01
1787724368.460,2471,39.9,25646,11.9362,4.01
1787724368.501,2472,40.4,25364,11.9371,4.01
1787724368.541,2473,40.6,25241,11.9372,4.01
1787724368.582,2474,40.1,25520,11.9460,4.01
1787724368.622,2475,40.0,25574,11.9317,4.01
1787724368.662,2476,40.1,25553,11.9392,4.01
1787724368.703,2477,40.0,25602,11.9343,4.01
1787724368.743,2478,40.4,25339,11.9388,4.01
1787724368.780,2479,37.0,27689,11.9396,4.01
1787724368.818,2480,37.7,27174,11.9392,4.01
1787724368.860,2481,41.1,24907,11.9352,4.01
1787724368.901,2482,40.6,25212,11.9394,4.01
1787724368.941,2483,40.0,25624,11.9309,4.01
1787724368.981,2484,40.1,25523,11.9397,4.01
1787724369.022,2485,40.0,25589,11.9411,4.01
1787724369.062,2486,40.1,25566,11.9386,4.01
1787724369.102,2487,40.1,25541,11.9310,4.01
1787724369.143,2488,40.0,25617,11.9351,4.01
1787724369.183,2489,39.9,25675,11.9395,4.01
1787724369.223,2490,40.3,25410,11.9366,4.01
1787724369.263,2491,39.9,25693,11.9448,4.01
1787724369.304,2492,40.5,25302,11.9410,4.01
1787724369.344,2493,39.5,25952,11.9382,4.01
1787724369.386,2494,42.5,24103,11.9344,4.01
1787724369.430,2495,43.3,23625,11.9334,4.01
