ts,step,dt_ms,tok_per_s,loss,peak_gib
1787725004.933,552,36.5,28089,11.9450,4.01
1787725005.084,553,41.5,24669,11.9490,4.01
1787725005.251,554,41.4,24712,11.9587,4.01
1787725005.448,555,72.0,14223,11.9498,4.01
1787725005.735,556,69.0,14845,11.9505,4.01
1787725006.012,557,68.9,14867,11.9412,4.01
1787725006.292,558,71.9,14250,11.9371,4.01
1787725006.581,559,72.6,14097,11.9593,4.01
1787725006.872,560,72.7,14077,11.9385,4.01
1787725007.166,561,72.7,14082,11.9597,4.01
1787725007.456,562,70.8,14459,11.9461,4.01
1787725007.738,563,68.1,15046,11.9477,4.01
1787725007.985,564,41.4,24753,11.9485,4.01
1787725008.149,565,39.5,25957,11.9456,4.01
1787725008.309,566,41.3,24782,11.9430,4.01
1787725008.475,567,41.8,24510,11.9416,4.01
1787725008.642,568,41.4,24745,11.9435,4.01
1787725008.840,569,72.0,14227,11.9479,4.01
1787725009.116,570,59.2,17288,11.9402,4.01
1787725009.364,571,69.9,14651,11.9452,4.01
1787725009.649,572,72.3,14173,11.9461,4.01
1787725009.940,573,72.3,14155,11.9397,4.01
1787725010.199,574,41.8,24480,11.9500,4.01
1787725010.372,575,47.1,21719,11.9483,4.01
1787725010.585,576,70.4,14540,11.9483,4.01
1787725010.839,577,42.3,24203,11.9507,4.01
1787725011.037,578,69.6,14704,11.9395,4.01
1787725011.318,579,69.6,14717,11.9384,4.01
1787725011.598,580,70.6,14514,11.9569,4.01
1787725011.881,581,69.9,14644,11.9439,4.01
1787725012.159,582,67.3,15226,11.9417,4.01
1787725012.416,583,54.3,18872,11.9427,4.01
1787725012.632,584,52.9,19345,11.9393,4.01
1787725012.845,585,53.1,19298,11.9475,4.01
1787725013.046,586,41.1,24916,11.9463,4.01
1787725013.216,587,46.6,21979,11.9443,4.01
1787725013.429,588,72.8,14065,11.9352,4.01
1787725013.723,589,74.6,13724,11.9512,4.01
1787725014.018,590,69.9,14645,11.9347,4.01
1787725014.301,591,72.3,14167,11.9586,4.01
1787725014.560,592,41.7,24569,11.9492,4.01
1787725014.728,593,41.9,24450,11.9410,4.01
1787725014.895,594,41.2,24870,11.9547,4.01
1787725015.090,595,69.9,14656,11.9530,4.01
1787725015.374,596,72.5,14122,11.9422,4.01
1787725015.631,597,39.0,26245,11.9433,4.01
1787725015.789,598,41.1,24916,11.9343,4.01
1787725015.955,599,41.7,24575,11.9484,4.01
1787725016.154,600,72.8,14065,11.9586,4.01
1787725016.448,601,73.0,14020,11.9392,4.01
1787725016.742,602,72.3,14162,11.9463,4.01
1787725017.001,603,41.7,24567,11.9452,4.01
1787725017.199,604,71.3,14370,11.9487,4.01
1787725017.490,605,77.2,13259,11.9483,4.01
1787725017.768,606,45.5,22496,11.9388,4.01
1787725017.949,607,44.4,23087,11.9452,4.01
1787725018.157,608,74.4,13759,11.9453,4.01
1787725018.433,609,51.9,19717,11.9461,4.01
1787725018.665,610,74.1,13820,11.9468,4.01
1787725018.961,611,71.1,14407,11.9439,4.01
1787725019.220,612,45.8,22370,11.9419,4.01
1787725019.412,613,53.6,19096,11.9536,4.01
1787725019.648,614,73.1,14008,11.9476,4.01
1787725019.928,615,59.1,17329,11.9423,4.01
1787725020.147,616,41.2,24849,11.9523,4.01
1787725020.344,617,70.9,14442,11.9438,4.01
1787725020.602,618,45.2,22664,11.9396,4.01
1787725020.784,619,45.7,22416,11.9395,4.01
1787725020.993,620,69.8,14661,11.9437,4.01
1787725021.278,621,73.4,13958,11.9389,4.01
1787725021.571,622,71.1,14412,11.9445,4.01
1787725021.826,623,41.4,24714,11.9536,4.01
1787725022.022,624,71.2,14391,11.9586,4.01
1787725022.278,625,41.9,24421,11.9544,4.01
1787725022.477,626,71.5,14318,11.9443,4.01
1787725022.734,627,41.7,24546,11.9400,4.01
1787725022.935,628,74.1,13819,11.9446,4.01
1787725023.197,629,38.2,26775,11.9427,4.01
1787725023.354,630,41.1,24887,11.9558,4.01
1787725023.549,631,71.0,14419,11.9386,4.01
1787725023.834,632,71.3,14372,11.9384,4.01
1787725024.105,633,56.2,18228,11.9466,4.01
1787725024.347,634,73.0,14035,11.9366,4.01
1787725024.640,635,72.3,14165,11.9491,4.01
1787725024.929,636,71.1,14402,11.9424,4.01
1787725025.215,637,70.9,14434,11.9454,4.01
1787725025.501,638,70.9,14440,11.9543,4.01
1787725025.773,639,57.1,17945,11.9390,4.01
1787725026.013,640,67.8,15101,11.9396,4.01
1787725026.265,641,47.8,21407,11.9515,4.01
1787725026.458,642,49.4,20735,11.9348,4.01
1787725026.648,643,41.7,24562,11.9422,4.01
1787725026.814,644,39.9,25695,11.9542,4.01
1787725026.979,645,45.4,22560,11.9429,4.01
1787725027.162,646,45.5,22488,11.9487,4.01
1787725027.344,647,45.4,22565,11.9406,4.01
1787725027.526,648,45.4,22562,11.9402,4.01
1787725027.735,649,71.1,14399,11.9448,4.01
1787725028.020,650,70.1,14617,11.9378,4.01
1787725028.303,651,72.3,14161,11.9398,4.01
1787725028.594,652,72.6,14097,11.9389,4.01
1787725028.855,653,42.4,24129,11.9391,4.01
1787725029.039,654,56.2,18226,11.9425,4.01
1787725029.250,655,41.6,24599,11.9427,4.01
1787725029.430,656,55.0,18618,11.9457,4.01
1787725029.666,657,69.6,14705,11.9498,4.01
1787725029.947,658,71.3,14371,11.9412,4.01
1787725030.234,659,71.2,14374,11.9478,4.01
1787725030.519,660,69.2,14803,11.9555,4.01
1787725030.798,661,71.1,14410,11.9412,4.01
1787725031.054,662,42.3,24216,11.9439,4.01
1787725031.221,663,39.2,26134,11.9525,4.01
1787725031.381,664,42.2,24263,11.9465,4.01
1787725031.550,665,41.9,24423,11.9415,4.01
1787725031.719,666,42.7,23977,11.9514,4.01
1787725031.888,667,40.5,25273,11.9431,4.01
1787725032.052,668,41.9,24462,11.9501,4.01
1787725032.252,669,72.3,14161,11.9375,4.01
1787725032.542,670,72.5,14115,11.9522,4.01
1787725032.836,671,75.6,13553,11.9506,4.01
1787725033.102,672,39.2,26151,11.9500,4.01
1787725033.261,673,41.0,24969,11.9482,4.01
1787725033.458,674,72.9,14042,11.9409,4.01
1787725033.719,675,42.0,24409,11.9472,4.01
1787725033.921,676,74.7,13713,11.9473,4.01
1787725034.215,677,68.0,15056,11.9474,4.01
1787725034.480,678,59.7,17146,11.9437,4.01
1787725034.701,679,42.0,24369,11.9382,4.01
1787725034.866,680,37.9,27041,11.9400,4.01
1787725035.022,681,42.3,24196,11.9488,4.01
1787725035.223,682,71.4,14335,11.9419,4.01
1787725035.510,683,71.4,14336,11.9431,4.01
1787725035.797,684,71.5,14326,11.9373,4.01
1787725036.085,685,71.5,14322,11.9577,4.01
1787725036.357,686,55.8,18338,11.9455,4.01
1787725036.568,687,42.4,24135,11.9349,4.01
1787725036.751,688,54.3,18842,11.9414,4.01
1787725036.956,689,41.3,24776,11.9356,4.01
1787725037.122,690,41.5,24683,11.9407,4.01
1787725037.318,691,71.2,14378,11.9398,4.01
1787725037.603,692,69.1,14813,11.9423,4.01
1787725037.856,693,45.0,22759,11.9391,4.01
1787725038.076,694,82.3,12448,11.9396,4.01
1787725038.365,695,41.4,24724,11.9337,4.01
1787725038.564,696,73.8,13871,11.9472,4.01
1787725038.862,697,74.5,13741,11.9386,4.01
1787725039.157,698,71.0,14416,11.9391,4.01
1787725039.412,699,41.6,24626,11.9464,4.01
1787725039.579,700,41.4,24707,11.9376,4.01
1787725039.742,701,38.1,26905,11.9489,4.01
1787725039.898,702,41.2,24830,11.9423,4.01
1787725040.094,703,71.0,14428,11.9490,4.01
1787725040.379,704,71.2,14387,11.9555,4.01
1787725040.664,705,71.3,14369,11.9542,4.01
1787725040.950,706,71.3,14355,11.9473,4.01
1787725041.211,707,45.9,22302,11.9354,4.01
1787725041.391,708,42.6,24042,11.9453,4.01
1787725041.559,709,39.6,25849,11.9459,4.01
1787725041.720,710,41.4,24729,11.9434,4.01
1787725041.892,711,47.0,21769,11.9449,4.01
1787725042.076,712,42.3,24219,11.9438,4.01
1787725042.275,713,71.2,14391,11.9429,4.01
1787725042.560,714,71.2,14378,11.9482,4.01
1787725042.849,715,74.4,13760,11.9406,4.01
1787725043.114,716,41.3,24773,11.9462,4.01
1787725043.313,717,74.3,13775,11.9365,4.01
1787725043.578,718,41.4,24709,11.9490,4.01
1787725043.776,719,70.8,14461,11.9465,4.01
1787725044.061,720,71.1,14408,11.9595,4.01
1787725044.316,721,41.5,24660,11.9472,4.01
1787725044.515,722,72.5,14127,11.9390,4.01
1787725044.806,723,72.6,14101,11.9547,4.01
1787725045.097,724,72.4,14139,11.9369,4.01
1787725045.360,725,45.3,22601,11.9432,4.01
1787725045.569,726,71.2,14391,11.9526,4.01
1787725045.845,727,62.2,16470,11.9623,4.01
1787725046.074,728,42.3,24200,11.9525,4.01
1787725046.277,729,74.2,13799,11.9371,4.01
1787725046.548,730,47.6,21519,11.9432,4.01
1787725046.733,731,41.2,24869,11.9412,4.01
1787725046.899,732,41.6,24611,11.9427,4.01
1787725047.100,733,74.9,13667,11.9480,4.01
1787725047.397,734,71.4,14333,11.9468,4.01
1787725047.654,735,41.7,24580,11.9338,4.01
1787725047.849,736,69.9,14651,11.9423,4.01
1787725048.127,737,66.2,15457,11.9314,4.01
1787725048.367,738,41.4,24760,11.9482,4.01
1787725048.563,739,69.9,14641,11.9410,4.01
1787725048.819,740,45.6,22437,11.9448,4.01
1787725049.029,741,71.0,14427,11.9384,4.01
1787725049.314,742,70.9,14435,11.9377,4.01
1787725049.599,743,71.5,14325,11.9446,4.01
1787725049.887,744,71.4,14333,11.9426,4.01
1787725050.174,745,71.6,14300,11.9369,4.01
1787725050.452,746,61.6,16630,11.9435,4.01
1787725050.710,747,71.1,14408,11.9407,4.01
1787725050.963,748,39.2,26095,11.9536,4.01
1787725051.123,749,41.7,24572,11.9544,4.01
1787725051.290,750,41.5,24649,11.9425,4.01
1787725051.485,751,69.2,14807,11.9407,4.01
1787725051.734,752,41.3,24783,11.9397,4.01
1787725051.900,753,41.3,24792,11.9532,4.01
1787725052.065,754,41.6,24599,11.9442,4.01
1787725052.262,755,71.2,14385,11.9437,4.01
1787725052.543,756,64.5,15872,11.9463,4.01
1787725052.806,757,69.3,14784,11.9391,4.01
1787725053.089,758,72.5,14115,11.9374,4.01
1787725053.380,759,72.7,14088,11.9442,4.01
1787725053.672,760,72.9,14041,11.9458,4.01
1787725053.964,761,72.2,14179,11.9493,4.01
1787725054.255,762,72.4,14137,11.9470,4.01
1787725054.514,763,41.2,24825,11.9515,4.01
1787725054.712,764,72.9,14046,11.9375,4.01
1787725055.002,765,70.2,14591,11.9400,4.01
1787725055.255,766,41.8,24518,11.9397,4.01
1787725055.453,767,70.9,14436,11.9457,4.01
1787725055.738,768,69.7,14695,11.9512,4.01
1787725056.018,769,70.1,14615,11.9433,4.01
1787725056.301,770,71.9,14243,11.9397,4.01
1787725056.588,771,68.9,14852,11.9374,4.01
1787725056.864,772,67.2,15240,11.9440,4.01
1787725057.123,773,55.1,18600,11.9483,4.01
1787725057.328,774,39.0,26245,11.9433,4.01
1787725057.488,775,42.2,24248,11.9425,4.01
1787725057.686,776,70.1,14604,11.9403,4.01
1787725057.969,777,71.9,14244,11.9363,4.01
1787725058.256,778,69.0,14842,11.9387,4.01
1787725058.538,779,73.5,13937,11.9369,4.01
1787725058.826,780,66.3,15454,11.9357,4.01
1787725059.069,781,43.1,23759,11.9407,4.01
1787725059.269,782,69.4,14762,11.9463,4.01
1787725059.519,783,41.7,24575,11.9393,4.01
1787725059.690,784,44.7,22905,11.9452,4.01
1787725059.901,785,74.7,13717,11.9354,4.01
1787725060.173,786,47.4,21604,11.9402,4.01
1787725060.395,787,77.8,13166,11.9512,4.01
1787725060.669,788,40.1,25512,11.9452,4.01
1787725060.848,789,57.7,17737,11.9418,4.01
1787725061.063,790,41.5,24700,11.9436,4.01
1787725061.260,791,71.4,14346,11.9426,4.01
1787725061.550,792,74.5,13747,11.9396,4.01
1787725061.813,793,39.3,26074,11.9461,4.01
1787725061.973,794,41.4,24754,11.9465,4.01
1787725062.139,795,41.9,24445,11.9441,4.01
1787725062.307,796,41.4,24713,11.9386,4.01
1787725062.504,797,71.2,14390,11.9401,4.01
1787725062.796,798,78.4,13063,11.9409,4.01
1787725063.104,799,71.4,14333,11.9385,4.01
1787725063.391,800,71.3,14371,11.9426,4.01
1787725063.678,801,71.2,14375,11.9424,4.01
1787725063.937,802,42.2,24237,11.9406,4.01
1787725064.105,803,41.3,24781,11.9322,4.01
1787725064.302,804,71.4,14339,11.9495,4.01
1787725064.558,805,41.0,24949,11.9382,4.01
1787725064.755,806,72.9,14050,11.9360,4.01
1787725065.020,807,45.5,22489,11.9339,4.01
1787725065.198,808,41.0,24973,11.9481,4.01
1787725065.361,809,39.5,25906,11.9399,4.01
1787725065.521,810,41.6,24639,11.9388,4.01
1787725065.718,811,70.0,14619,11.9440,4.01
1787725065.970,812,41.1,24912,11.9359,4.01
1787725066.135,813,41.6,24622,11.9473,4.01
1787725066.334,814,72.4,14148,11.9457,4.01
1787725066.597,815,45.6,22470,11.9444,4.01
1787725066.805,816,70.0,14619,11.9446,4.01
1787725067.088,817,70.7,14493,11.9479,4.01
1787725067.371,818,71.0,14431,11.9446,4.01
1787725067.661,819,74.8,13686,11.9464,4.01
1787725067.947,820,59.5,17214,11.9416,4.01
1787725068.168,821,41.5,24704,11.9355,4.01
1787725068.366,822,72.1,14200,11.9356,4.01
1787725068.656,823,72.3,14159,11.9419,4.01
1787725068.944,824,69.6,14702,11.9484,4.01
1787725069.195,825,42.5,24111,11.9333,4.01
1787725069.400,826,74.9,13678,11.9443,4.01
1787725069.696,827,69.8,14664,11.9349,4.01
1787725069.977,828,69.0,14836,11.9415,4.01
1787725070.257,829,72.1,14212,11.9447,4.01
1787725070.519,830,45.5,22516,11.9484,4.01
1787725070.727,831,70.3,14561,11.9361,4.01
1787725071.011,832,70.8,14454,11.9445,4.01
1787725071.297,833,72.7,14082,11.9340,4.01
1787725071.578,834,61.5,16642,11.9453,4.01
1787725071.805,835,41.8,24506,11.9370,4.01
1787725071.972,836,41.5,24659,11.9386,4.01
1787725072.170,837,72.3,14160,11.9453,4.01
1787725072.435,838,46.9,21823,11.9422,4.01
1787725072.643,839,66.4,15427,11.9492,4.01
1787725072.884,840,41.7,24561,11.9423,4.01
1787725073.082,841,70.0,14635,11.9429,4.01
1787725073.363,842,69.8,14662,11.9391,4.01
1787725073.618,843,45.4,22563,11.9451,4.01
1787725073.797,844,41.9,24423,11.9523,4.01
1787725073.996,845,70.8,14462,11.9433,4.01
1787725074.279,846,69.9,14639,11.9423,4.01
1787725074.561,847,71.1,14412,11.9439,4.01
1787725074.847,848,70.2,14597,11.9430,4.01
1787725075.115,849,56.3,18192,11.9395,4.01
1787725075.339,850,54.6,18740,11.9433,4.01
1787725075.577,851,72.8,14064,11.9366,4.01
1787725075.837,852,40.9,25062,11.9349,4.01
1787725076.023,853,60.9,16806,11.9457,4.01
1787725076.249,854,42.4,24175,11.9508,4.01
1787725076.430,855,53.1,19295,11.9444,4.01
1787725076.631,856,41.5,24695,11.9436,4.01
1787725076.833,857,77.2,13259,11.9399,4.01
1787725077.136,858,70.1,14616,11.9478,4.01
1787725077.388,859,40.9,25020,11.9447,4.01
1787725077.565,860,52.8,19410,11.9366,4.01
1787725077.773,861,48.8,20981,11.9408,4.01
1787725077.962,862,41.5,24659,11.9416,4.01
1787725078.159,863,71.3,14371,11.9423,4.01
1787725078.446,864,71.1,14410,11.9399,4.01
1787725078.701,865,41.5,24703,11.9327,4.01
1787725078.868,866,42.0,24408,11.9426,4.01
1787725079.069,867,74.3,13784,11.9491,4.01
1787725079.364,868,71.2,14385,11.9453,4.01
1787725079.652,869,71.4,14344,11.9530,4.01
1787725079.908,870,41.8,24472,11.9338,4.01
1787725080.107,871,71.0,14421,11.9431,4.01
1787725080.365,872,44.0,23268,11.9429,4.01
1787725080.551,873,52.7,19422,11.9397,4.01
1787725080.783,874,73.4,13955,11.9360,4.01
1787725081.077,875,71.1,14395,11.9429,4.01
1787725081.332,876,41.3,24780,11.9408,4.01
1787725081.495,877,38.9,26351,11.9391,4.01
1787725081.654,878,41.7,24538,11.9352,4.01
1787725081.820,879,40.2,25490,11.9418,4.01
1787725081.983,880,41.8,24503,11.9443,4.01
1787725082.150,881,41.6,24632,11.9519,4.01
1787725082.347,882,70.9,14442,11.9354,4.01
1787725082.602,883,41.7,24575,11.9368,4.01
1787725082.769,884,41.5,24698,11.9458,4.01
1787725082.935,885,41.4,24754,11.9425,4.01
1787725083.108,886,48.5,21097,11.9387,4.01
1787725083.329,887,73.7,13899,11.9352,4.01
1787725083.623,888,71.1,14412,11.9341,4.01
1787725083.878,889,41.5,24668,11.9417,4.01
1787725084.041,890,37.7,27151,11.9310,4.01
1787725084.195,891,41.0,24964,11.9347,4.01
1787725084.391,892,71.0,14424,11.9392,4.01
1787725084.676,893,70.9,14442,11.9347,4.01
1787725084.961,894,71.2,14392,11.9462,4.01
1787725085.217,895,41.6,24606,11.9405,4.01
1787725085.414,896,71.0,14422,11.9378,4.01
1787725085.669,897,41.7,24573,11.9537,4.01
1787725085.868,898,72.1,14207,11.9521,4.01
1787725086.155,899,69.2,14787,11.9442,4.01
1787725086.409,900,45.6,22440,11.9370,4.01
1787725086.592,901,45.3,22609,11.9522,4.01
1787725086.801,902,72.4,14150,11.9336,4.01
1787725087.093,903,72.6,14097,11.9487,4.01
1787725087.385,904,72.8,14067,11.9407,4.01
1787725087.645,905,41.7,24568,11.9399,4.01
1787725087.816,906,44.8,22880,11.9413,4.01
1787725087.990,907,39.5,25955,11.9368,4.01
1787725088.151,908,41.8,24500,11.9433,4.01
1787725088.318,909,41.2,24864,11.9457,4.01
1787725088.488,910,44.3,23104,11.9463,4.01
1787725088.681,911,58.9,17397,11.9409,4.01
1787725088.899,912,41.4,24761,11.9403,4.01
1787725089.096,913,71.3,14369,11.9374,4.01
1787725089.384,914,73.0,14021,11.9365,4.01
1787725089.645,915,41.6,24587,11.9437,4.01
1787725089.844,916,71.4,14341,11.9394,4.01
1787725090.100,917,41.5,24686,11.9385,4.01
1787725090.297,918,71.3,14369,11.9401,4.01
1787725090.586,919,72.7,14076,11.9324,4.01
1787725090.878,920,73.0,14024,11.9394,4.01
1787725091.140,921,41.5,24665,11.9423,4.01
1787725091.306,922,41.5,24666,11.9400,4.01
1787725091.504,923,72.1,14207,11.9297,4.01
1787725091.762,924,41.3,24771,11.9329,4.01
1787725091.928,925,41.2,24877,11.9357,4.01
1787725092.122,926,70.0,14637,11.9370,4.01
1787725092.407,927,73.5,13935,11.9469,4.01
1787725092.673,928,44.9,22786,11.9443,4.01
1787725092.863,929,53.5,19156,11.9386,4.01
1787725093.069,930,45.5,22506,11.9366,4.01
1787725093.277,931,70.5,14519,11.9370,4.01
1787725093.563,932,72.7,14088,11.9408,4.01
1787725093.824,933,42.6,24047,11.9492,4.01
1787725093.993,934,40.6,25195,11.9462,4.01
1787725094.158,935,42.1,24313,11.9456,4.01
1787725094.327,936,42.2,24284,11.9355,4.01
1787725094.519,937,63.5,16132,11.9419,4.01
1787725094.782,938,71.3,14364,11.9402,4.01
1787725095.068,939,71.1,14395,11.9404,4.01
1787725095.353,940,71.2,14382,11.9324,4.01
1787725095.640,941,71.0,14415,11.9430,4.01
1787725095.925,942,71.2,14375,11.9541,4.01
1787725096.212,943,71.3,14364,11.9377,4.01
1787725096.501,944,74.2,13796,11.9432,4.01
1787725096.769,945,44.7,22924,11.9526,4.01
1787725096.945,946,41.5,24658,11.9391,4.01
1787725097.143,947,71.3,14360,11.9342,4.01
1787725097.431,948,71.6,14297,11.9508,4.01
1787725097.688,949,41.5,24682,11.9451,4.01
1787725097.867,950,53.7,19072,11.9342,4.01
1787725098.070,951,41.6,24595,11.9450,4.01
1787725098.237,952,41.8,24513,11.9345,4.01
1787725098.434,953,70.1,14602,11.9414,4.01
1787725098.718,954,71.2,14385,11.9432,4.01
1787725098.973,955,41.7,24548,11.9432,4.01
1787725099.140,956,41.3,24775,11.9347,4.01
1787725099.306,957,41.6,24622,11.9350,4.01
1787725099.473,958,41.5,24683,11.9331,4.01
1787725099.639,959,41.4,24731,11.9354,4.01
1787725099.824,960,60.3,16981,11.9396,4.01
1787725100.053,961,47.2,21693,11.9394,4.01
1787725100.266,962,71.0,14420,11.9451,4.01
1787725100.552,963,71.2,14381,11.9433,4.01
1787725100.837,964,71.2,14382,11.9323,4.01
1787725101.101,965,47.3,21669,11.9408,4.01
1787725101.317,966,74.4,13757,11.9420,4.01
1787725101.587,967,45.6,22451,11.9423,4.01
1787725101.770,968,45.6,22435,11.9428,4.01
1787725101.982,969,74.1,13821,11.9433,4.01
1787725102.278,970,71.1,14406,11.9367,4.01
1787725102.531,971,39.6,25891,11.9407,4.01
1787725102.696,972,45.7,22385,11.9357,4.01
1787725102.875,973,41.0,24982,11.9405,4.01
1787725103.040,974,41.6,24612,11.9390,4.01
1787725103.209,975,42.9,23848,11.9377,4.01
1787725103.412,976,71.6,14292,11.9420,4.01
1787725103.699,977,71.6,14311,11.9439,4.01
1787725103.960,978,44.8,22876,11.9324,4.01
1787725104.137,979,41.7,24573,11.9403,4.01
1787725104.301,980,39.3,26082,11.9440,4.01
1787725104.465,981,45.7,22403,11.9454,4.01
1787725104.649,982,46.3,22106,11.9392,4.01
1787725104.861,983,71.1,14397,11.9470,4.01
1787725105.117,984,41.5,24657,11.9493,4.01
1787725105.314,985,71.1,14411,11.9410,4.01
1787725105.599,986,71.2,14378,11.9415,4.01
1787725105.887,987,71.5,14323,11.9384,4.01
1787725106.144,988,42.4,24152,11.9420,4.01
1787725106.346,989,74.1,13826,11.9475,4.01
1787725106.614,990,45.5,22508,11.9451,4.01
1787725106.796,991,44.4,23054,11.9370,4.01
1787725107.005,992,74.5,13747,11.9485,4.01
1787725107.300,993,71.1,14394,11.9329,4.01
1787725107.562,994,47.7,21469,11.9354,4.01
1787725107.767,995,60.0,17072,11.9454,4.01
1787725107.989,996,41.4,24709,11.9450,4.01
1787725108.185,997,70.5,14533,11.9324,4.01
1787725108.466,998,69.4,14763,11.9347,4.01
1787725108.717,999,41.5,24692,11.9474,4.01
1787725108.883,1000,41.8,24476,11.9403,4.01
1787725109.061,1001,51.7,19822,11.9452,4.01
1787725109.261,1002,44.6,22963,11.9457,4.01
1787725109.437,1003,41.7,24540,11.9367,4.01
1787725109.605,1004,41.8,24516,11.9440,4.01
1787725109.802,1005,71.3,14370,11.9462,4.01
1787725110.088,1006,71.1,14392,11.9435,4.01
1787725110.373,1007,71.1,14400,11.9373,4.01
1787725110.659,1008,71.3,14365,11.9355,4.01
1787725110.940,1009,64.6,15844,11.9385,4.01
1787725111.205,1010,69.9,14646,11.9433,4.01
1787725111.457,1011,42.0,24365,11.9457,4.01
1787725111.637,1012,53.0,19320,11.9435,4.01
1787725111.868,1013,69.9,14649,11.9511,4.01
1787725112.153,1014,73.5,13927,11.9423,4.01
1787725112.413,1015,38.1,26864,11.9367,4.01
1787725112.569,1016,41.7,24545,11.9511,4.01
1787725112.736,1017,41.5,24684,11.9462,4.01
1787725112.903,1018,41.4,24753,11.9413,4.01
1787725113.102,1019,75.0,13647,11.9354,4.01
1787725113.400,1020,71.5,14331,11.9428,4.01
1787725113.657,1021,41.5,24657,11.9451,4.01
1787725113.828,1022,46.0,22270,11.9450,4.01
1787725114.020,1023,53.5,19157,11.9445,4.01
1787725114.223,1024,41.7,24583,11.9495,4.01
1787725114.388,1025,40.0,25569,11.9426,4.01
1787725114.550,1026,41.3,24783,11.9339,4.01
1787725114.723,1027,47.7,21465,11.9478,4.01
1787725114.908,1028,41.9,24442,11.9413,4.01
1787725115.109,1029,73.4,13956,11.9349,4.01
1787725115.402,1030,71.1,14410,11.9368,4.01
1787725115.687,1031,71.2,14381,11.9365,4.01
1787725115.940,1032,38.4,26649,11.9460,4.01
1787725116.097,1033,41.5,24660,11.9460,4.01
1787725116.296,1034,73.2,13988,11.9362,4.01
1787725116.562,1035,45.7,22422,11.9427,4.01
1787725116.740,1036,40.7,25166,11.9355,4.01
1787725116.904,1037,41.5,24674,11.9476,4.01
1787725117.104,1038,73.6,13914,11.9517,4.01
1787725117.398,1039,71.2,14381,11.9415,4.01
1787725117.656,1040,44.4,23060,11.9468,4.01
1787725117.836,1041,45.6,22469,11.9450,4.01
1787725118.040,1042,65.7,15585,11.9405,4.01
1787725118.314,1043,75.3,13591,11.9461,4.01
1787725118.613,1044,71.0,14431,11.9442,4.01
1787725118.868,1045,41.5,24661,11.9352,4.01
1787725119.035,1046,41.2,24838,11.9454,4.01
1787725119.224,1047,63.7,16073,11.9342,4.01
1787725119.455,1048,39.0,26278,11.9369,4.01
1787725119.613,1049,41.0,24988,11.9402,4.01
1787725119.809,1050,71.2,14383,11.9428,4.01
1787725120.096,1051,71.0,14427,11.9376,4.01
1787725120.381,1052,71.1,14406,11.9408,4.01
1787725120.666,1053,71.1,14395,11.9410,4.01
1787725120.952,1054,71.3,14367,11.9487,4.01
1787725121.207,1055,41.3,24769,11.9436,4.01
1787725121.403,1056,71.0,14432,11.9366,4.01
1787725121.662,1057,45.6,22436,11.9419,4.01
1787725121.841,1058,41.8,24514,11.9380,4.01
1787725122.042,1059,74.4,13757,11.9337,4.01
1787725122.337,1060,71.2,14387,11.9446,4.01
1787725122.597,1061,45.4,22545,11.9378,4.01
1787725122.775,1062,41.5,24682,11.9381,4.01
1787725122.949,1063,49.0,20882,11.9442,4.01
1787725123.143,1064,45.0,22753,11.9392,4.01
1787725123.355,1065,75.5,13572,11.9384,4.01
1787725123.657,1066,73.5,13934,11.9381,4.01
1787725123.919,1067,41.7,24552,11.9415,4.01
1787725124.086,1068,41.5,24668,11.9398,4.01
1787725124.280,1069,66.6,15383,11.9360,4.01
1787725124.522,1070,42.2,24277,11.9415,4.01
1787725124.700,1071,50.7,20195,11.9425,4.01
1787725124.895,1072,42.1,24327,11.9357,4.01
1787725125.067,1073,45.3,22613,11.9460,4.01
1787725125.245,1074,42.2,24275,11.9406,4.01
1787725125.451,1075,77.2,13270,11.9316,4.01
1787725125.755,1076,71.6,14294,11.9444,4.01
1787725126.042,1077,71.4,14346,11.9409,4.01
1787725126.330,1078,71.4,14341,11.9386,4.01
1787725126.586,1079,41.5,24679,11.9368,4.01
1787725126.785,1080,73.5,13935,11.9379,4.01
1787725127.049,1081,42.8,23927,11.9457,4.01
1787725127.220,1082,42.1,24333,11.9373,4.01
1787725127.388,1083,42.0,24402,11.9430,4.01
1787725127.556,1084,41.4,24724,11.9412,4.01
1787725127.751,1085,69.2,14798,11.9411,4.01
1787725128.032,1086,71.0,14423,11.9484,4.01
1787725128.287,1087,42.3,24193,11.9402,4.01
1787725128.469,1088,54.2,18894,11.9422,4.01
1787725128.674,1089,41.4,24751,11.9391,4.01
1787725128.844,1090,45.8,22370,11.9412,4.01
1787725129.054,1091,71.4,14344,11.9373,4.01
1787725129.341,1092,71.4,14351,11.9351,4.01
1787725129.601,1093,45.2,22662,11.9447,4.01
1787725129.783,1094,45.4,22549,11.9369,4.01
1787725129.961,1095,41.9,24419,11.9441,4.01
1787725130.158,1096,69.8,14672,11.9494,4.01
1787725130.439,1097,69.2,14803,11.9362,4.01
1787725130.699,1098,51.9,19724,11.9503,4.01
1787725130.929,1099,73.2,13987,11.9440,4.01
1787725131.223,1100,70.9,14436,11.9429,4.01
1787725131.508,1101,71.3,14355,11.9447,4.01
1787725131.771,1102,48.6,21087,11.9363,4.01
1787725131.989,1103,69.9,14651,11.9399,4.01
1787725132.241,1104,41.3,24810,11.9424,4.01
1787725132.421,1105,55.4,18470,11.9360,4.01
