ts,step,dt_ms,tok_per_s,loss,peak_gib
1787726670.223,119,18.9,54284,10.9681,1.52
1787726670.242,120,18.9,54299,10.9715,1.52
1787726670.261,121,18.9,54229,10.9955,1.52
1787726670.280,122,18.8,54336,11.0036,1.52
1787726670.299,123,18.9,54233,10.9753,1.52
1787726670.318,124,18.9,54253,10.9729,1.52
1787726670.337,125,18.9,54252,10.9972,1.52
1787726670.356,126,18.9,54225,10.9833,1.52
1787726670.375,127,18.9,54244,10.9907,1.52
1787726670.394,128,18.9,54257,10.9902,1.52
1787726670.413,129,18.9,54257,11.0093,1.52
1787726670.432,130,18.8,54347,10.9896,1.52
1787726670.451,131,18.9,54223,10.9781,1.52
1787726670.470,132,18.9,54311,10.9634,1.52
1787726670.489,133,18.9,54270,11.0101,1.52
1787726670.508,134,18.9,54255,11.0136,1.52
1787726670.527,135,18.9,54319,10.9927,1.52
1787726670.546,136,18.9,54300,10.9899,1.52
1787726670.565,137,18.9,54264,10.9944,1.52
1787726670.584,138,18.9,54264,10.9745,1.52
1787726670.603,139,18.9,54268,11.0009,1.52
1787726670.622,140,18.9,54292,11.0105,1.52
1787726670.641,141,18.9,54287,11.0417,1.52
1787726670.660,142,18.9,54226,10.9792,1.52
1787726670.679,143,18.9,54063,11.0196,1.52
1787726670.698,144,18.9,54300,10.9701,1.52
1787726670.717,145,18.9,54314,11.0107,1.52
1787726670.736,146,18.9,54220,10.9831,1.52
1787726670.755,147,18.9,54253,11.0217,1.52
1787726670.774,148,18.9,54260,11.0149,1.52
1787726670.793,149,18.9,54239,11.0037,1.52
1787726670.812,150,18.9,54292,11.0151,1.52
1787726670.832,151,19.7,52007,11.0114,1.52
1787726670.852,152,19.8,51617,11.0283,1.52
1787726670.872,153,19.7,52019,10.9961,1.52
1787726670.892,154,19.8,51639,10.9786,1.52
1787726670.912,155,19.7,52099,11.0091,1.52
1787726670.931,156,19.2,53421,11.0532,1.52
1787726670.952,157,19.9,51445,11.0324,1.52
1787726670.972,158,20.2,50597,11.0008,1.52
1787726670.993,159,20.3,50519,11.0103,1.52
1787726671.014,160,20.4,50245,10.9914,1.52
1787726671.035,161,21.0,48762,11.0199,1.52
1787726671.056,162,20.8,49155,11.0090,1.52
1787726671.078,163,21.4,47806,10.9842,1.52
1787726671.100,164,21.5,47569,11.0043,1.52
1787726671.122,165,21.5,47599,11.0323,1.52
1787726671.144,166,21.7,47292,10.9717,1.52
1787726671.165,167,21.4,47875,10.9995,1.52
1787726671.187,168,21.2,48301,11.0207,1.52
1787726671.208,169,21.2,48376,11.0318,1.52
1787726671.247,170,38.4,26675,10.9820,1.52
1787726671.307,171,59.6,17194,10.9833,1.52
1787726671.331,172,23.7,43204,10.9933,1.52
1787726671.351,173,19.5,52406,11.0095,1.52
1787726671.371,174,20.0,51140,11.0253,1.52
1787726671.391,175,19.4,52894,10.9955,1.52
1787726671.410,176,19.4,52860,11.0291,1.52
1787726671.430,177,19.4,52792,10.9976,1.52
1787726671.450,178,19.5,52594,10.9688,1.52
1787726671.469,179,19.2,53378,11.0002,1.52
1787726671.489,180,19.3,52992,11.0214,1.52
1787726671.508,181,19.3,53018,11.0139,1.52
1787726671.528,182,19.7,52094,10.9714,1.52
1787726671.548,183,19.4,52748,10.9900,1.52
1787726671.567,184,19.3,53180,11.0055,1.52
1787726671.587,185,19.3,53161,10.9679,1.52
1787726671.606,186,19.2,53331,10.9920,1.52
1787726671.626,187,19.5,52502,11.0324,1.52
1787726671.646,188,19.8,51696,10.9890,1.52
1787726671.666,189,19.8,51784,10.9971,1.52
1787726671.686,190,19.4,52770,10.9947,1.52
1787726671.705,191,19.1,53610,11.0055,1.52
1787726671.724,192,18.9,54170,11.0320,1.52
1787726671.743,193,18.9,54263,11.0019,1.52
1787726671.762,194,18.9,54228,11.0153,1.52
1787726671.781,195,18.9,54243,10.9922,1.52
1787726671.800,196,18.9,54273,10.9557,1.52
1787726671.819,197,18.9,54270,10.9897,1.52
1787726671.838,198,18.9,54316,10.9786,1.52
1787726671.857,199,18.9,54264,10.9866,1.52
1787726671.876,200,18.8,54354,10.9997,1.52
1787726671.895,201,18.9,54269,10.9812,1.52
1787726671.914,202,18.9,54233,10.9573,1.52
1787726671.933,203,18.9,54296,11.0022,1.52
1787726671.952,204,18.8,54324,10.9657,1.52
1787726671.971,205,18.9,54288,10.9877,1.52
1787726671.990,206,18.9,54307,10.9819,1.52
1787726672.009,207,18.9,54308,10.9603,1.52
1787726672.028,208,18.9,54266,11.0115,1.52
1787726672.047,209,18.9,54289,10.9882,1.52
1787726672.066,210,18.9,54232,10.9745,1.52
1787726672.085,211,18.9,54187,11.0130,1.52
1787726672.104,212,18.9,54294,11.0067,1.52
1787726672.123,213,18.9,54209,11.0034,1.52
1787726672.142,214,18.9,54252,10.9947,1.52
1787726672.161,215,18.9,54295,11.0083,1.52
1787726672.180,216,18.9,54282,10.9795,1.52
1787726672.199,217,18.9,54234,10.9741,1.52
1787726672.218,218,18.9,54249,10.9906,1.52
1787726672.237,219,18.9,54279,11.0174,1.52
1787726672.256,220,18.9,54252,10.9724,1.52
1787726672.275,221,18.9,54284,10.9990,1.52
1787726672.296,222,20.9,48917,11.0186,1.52
1787726672.317,223,20.2,50603,10.9948,1.52
1787726672.337,224,19.9,51407,10.9708,1.52
1787726672.357,225,19.4,52808,10.9952,1.52
1787726672.377,226,19.6,52341,10.9907,1.52
1787726672.397,227,20.3,50509,10.9954,1.52
1787726672.419,228,21.4,47788,11.0142,1.52
1787726672.441,229,21.6,47498,10.9818,1.52
1787726672.463,230,21.6,47299,11.0178,1.52
1787726672.485,231,21.4,47742,10.9905,1.52
1787726672.507,232,21.5,47681,11.0066,1.52
1787726672.529,233,21.9,46703,10.9510,1.52
1787726672.550,234,21.5,47709,10.9489,1.52
1787726672.573,235,21.9,46839,10.9793,1.52
1787726672.600,236,27.6,37101,11.0015,1.52
1787726672.621,237,20.3,50339,10.9930,1.52
1787726672.642,238,20.7,49473,11.0130,1.52
1787726672.663,239,20.3,50429,10.9779,1.52
1787726672.684,240,20.3,50530,11.0096,1.52
1787726672.704,241,19.8,51792,11.0267,1.52
1787726672.725,242,21.1,48535,10.9675,1.52
1787726672.748,243,21.9,46745,10.9644,1.52
1787726672.770,244,21.7,47271,10.9762,1.52
1787726672.791,245,20.9,48923,10.9707,1.52
1787726672.812,246,21.2,48271,10.9998,1.52
1787726672.834,247,21.1,48574,10.9845,1.52
1787726672.855,248,21.3,48093,10.9966,1.52
1787726672.876,249,20.4,50274,10.9963,1.52
1787726672.895,250,18.9,54075,10.9907,1.52
1787726672.914,251,18.9,54242,10.9588,1.52
1787726672.933,252,19.4,52880,11.0081,1.52
1787726672.955,253,21.1,48586,10.9899,1.52
1787726672.976,254,21.3,48075,10.9737,1.52
1787726672.997,255,21.3,48124,10.9726,1.52
1787726673.030,256,32.7,31334,10.9874,1.52
1787726673.105,257,74.3,13776,10.9599,1.52
1787726673.181,258,76.3,13428,11.0178,1.52
1787726673.210,259,28.6,35746,10.9800,1.52
1787726673.251,260,40.5,25275,10.9973,1.52
1787726673.305,261,54.3,18844,10.9821,1.52
1787726673.338,262,32.3,31738,10.9556,1.52
1787726673.380,263,41.4,24743,11.0095,1.52
1787726673.419,264,39.2,26104,10.9822,1.52
1787726673.438,265,18.9,54047,10.9770,1.52
1787726673.457,266,18.9,54048,11.0173,1.52
1787726673.476,267,18.9,54264,10.9885,1.52
1787726673.495,268,18.9,54210,10.9950,1.52
1787726673.514,269,18.9,54192,10.9853,1.52
1787726673.533,270,18.9,54251,10.9684,1.52
1787726673.552,271,18.9,54154,10.9757,1.52
1787726673.571,272,18.9,54279,11.0184,1.52
1787726673.590,273,18.9,54242,10.9936,1.52
1787726673.609,274,18.9,54169,11.0143,1.52
1787726673.628,275,18.9,54269,10.9698,1.52
1787726673.647,276,18.9,54210,10.9919,1.52
1787726673.666,277,18.9,54239,10.9604,1.52
1787726673.685,278,18.9,54044,10.9842,1.52
1787726673.704,279,18.9,54211,10.9700,1.52
1787726673.723,280,18.9,54213,10.9924,1.52
1787726673.742,281,18.9,54214,10.9796,1.52
1787726673.761,282,18.9,54226,10.9997,1.52
1787726673.780,283,18.9,54302,10.9951,1.52
1787726673.799,284,18.9,54211,10.9867,1.52
1787726673.818,285,18.9,54194,11.0198,1.52
1787726673.837,286,18.9,54186,10.9937,1.52
1787726673.856,287,18.9,54196,10.9896,1.52
1787726673.875,288,18.9,54289,10.9680,1.52
1787726673.894,289,18.9,54231,10.9900,1.52
1787726673.913,290,18.9,54212,10.9987,1.52
1787726673.932,291,18.9,54279,10.9415,1.52
1787726673.951,292,18.9,54202,10.9695,1.52
1787726673.994,293,42.8,23940,11.0161,1.52
1787726674.062,294,67.4,15203,11.0057,1.52
1787726674.119,295,56.9,17998,11.0102,1.52
1787726674.144,296,24.7,41379,10.9808,1.52
1787726674.202,297,57.3,17881,10.9736,1.52
1787726674.275,298,72.5,14122,10.9666,1.52
1787726674.327,299,51.8,19751,10.9494,1.52
1787726674.352,300,24.8,41322,10.9399,1.52
1787726674.422,301,70.1,14615,10.9804,1.52
1787726674.502,302,79.1,12948,10.9814,1.52
1787726674.547,303,45.1,22709,10.9991,1.52
1787726674.574,304,26.5,38623,10.9799,1.52
1787726674.624,305,49.6,20635,11.0047,1.52
1787726674.673,306,48.6,21049,10.9421,1.52
1787726674.692,307,19.1,53543,11.0048,1.52
1787726674.711,308,18.9,54198,10.9262,1.52
1787726674.730,309,18.9,54254,11.0023,1.52
1787726674.749,310,18.9,54295,10.9876,1.52
1787726674.768,311,18.9,54296,10.9988,1.52
1787726674.787,312,18.9,54238,10.9943,1.52
1787726674.806,313,18.9,54249,10.9880,1.52
1787726674.825,314,18.9,54254,11.0042,1.52
1787726674.844,315,18.9,54304,10.9723,1.52
1787726674.863,316,18.9,54247,11.0066,1.52
1787726674.882,317,18.9,54286,11.0020,1.52
1787726674.901,318,18.9,54247,10.9721,1.52
1787726674.920,319,18.9,54292,10.9791,1.52
1787726674.939,320,18.9,54214,10.9871,1.52
1787726674.958,321,18.9,54267,10.9864,1.52
1787726674.977,322,18.9,54239,10.9777,1.52
1787726674.996,323,18.9,54277,10.9626,1.52
1787726675.015,324,18.9,54255,10.9700,1.52
1787726675.034,325,18.9,54305,10.9754,1.52
1787726675.053,326,18.9,54235,10.9482,1.52
1787726675.072,327,18.9,54239,10.9830,1.52
1787726675.091,328,18.9,54213,10.9746,1.52
1787726675.110,329,18.9,54307,10.9700,1.52
1787726675.129,330,18.9,54299,10.9633,1.52
1787726675.148,331,18.9,54262,11.0015,1.52
1787726675.167,332,18.9,54251,10.9568,1.52
1787726675.186,333,18.9,54263,10.9769,1.52
1787726675.205,334,18.9,54271,10.9820,1.52
1787726675.224,335,18.9,54262,10.9767,1.52
1787726675.242,336,18.9,54316,10.9556,1.52
1787726675.261,337,18.9,54186,10.9968,1.52
1787726675.280,338,18.9,54295,10.9716,1.52
1787726675.299,339,18.9,54253,11.0082,1.52
1787726675.339,340,39.3,26043,10.9781,1.52
1787726675.407,341,67.3,15211,11.0073,1.52
1787726675.468,342,61.1,16770,11.0009,1.52
1787726675.494,343,24.8,41315,10.9724,1.52
1787726675.552,344,58.0,17662,11.0015,1.52
1787726675.624,345,72.1,14197,11.0041,1.52
1787726675.676,346,51.4,19935,10.9669,1.52
1787726675.701,347,24.7,41524,10.9736,1.52
1787726675.774,348,72.2,14181,10.9572,1.52
1787726675.850,349,76.3,13417,11.0009,1.52
1787726675.896,350,45.1,22687,11.0109,1.52
1787726675.922,351,26.4,38813,10.9788,1.52
1787726675.972,352,49.2,20823,10.9652,1.52
1787726676.021,353,49.3,20779,10.9530,1.52
1787726676.041,354,19.1,53696,10.9643,1.52
1787726676.059,355,18.9,54286,10.9604,1.52
1787726676.078,356,18.9,54280,10.9404,1.52
1787726676.097,357,18.9,54199,10.9799,1.52
1787726676.116,358,18.9,54303,10.9507,1.52
1787726676.135,359,18.9,54231,10.9824,1.52
1787726676.154,360,18.9,54295,10.9744,1.52
1787726676.173,361,18.9,54224,10.9795,1.52
1787726676.192,362,18.9,54273,10.9631,1.52
1787726676.211,363,18.8,54365,10.9663,1.52
1787726676.230,364,18.9,54319,10.9549,1.52
1787726676.249,365,18.9,54251,10.9755,1.52
1787726676.268,366,18.9,54275,10.9780,1.52
1787726676.287,367,18.9,54273,10.9698,1.52
1787726676.306,368,18.8,54343,10.9712,1.52
1787726676.325,369,18.9,54260,10.9735,1.52
1787726676.344,370,18.9,54238,10.9872,1.52
1787726676.363,371,18.9,54281,10.9689,1.52
1787726676.382,372,18.9,54287,10.9699,1.52
1787726676.401,373,18.9,54258,10.9911,1.52
1787726676.420,374,18.9,54279,10.9683,1.52
1787726676.439,375,18.9,54123,10.9625,1.52
1787726676.458,376,18.9,54179,10.9516,1.52
1787726676.477,377,18.9,54274,10.9683,1.52
1787726676.496,378,18.9,54308,10.9705,1.52
1787726676.515,379,18.9,54241,10.9743,1.52
1787726676.534,380,18.9,54248,10.9667,1.52
1787726676.553,381,18.8,54327,10.9919,1.52
1787726676.572,382,18.9,54256,10.9588,1.52
1787726676.591,383,18.9,54262,10.9951,1.52
1787726676.610,384,18.9,54231,10.9382,1.52
1787726676.629,385,18.9,54281,10.9882,1.52
1787726676.648,386,18.8,54324,10.9643,1.52
1787726676.667,387,18.9,54265,10.9784,1.52
1787726676.686,388,18.9,54077,10.9538,1.52
1787726676.705,389,18.8,54325,10.9430,1.52
1787726676.724,390,18.8,54381,10.9510,1.52
1787726676.743,391,18.9,54287,10.9499,1.52
1787726676.762,392,18.9,54221,10.9944,1.52
1787726676.781,393,18.9,54240,10.9773,1.52
1787726676.800,394,18.9,54290,10.9833,1.52
1787726676.822,395,21.5,47663,10.9876,1.52
1787726676.890,396,67.8,15098,10.9803,1.52
1787726676.957,397,67.0,15285,10.9776,1.52
1787726676.991,398,33.5,30534,10.9957,1.52
1787726677.036,399,44.7,22896,11.0092,1.52
1787726677.109,400,72.0,14228,10.9774,1.52
1787726677.174,401,65.0,15752,10.9451,1.52
1787726677.199,402,24.8,41353,10.9897,1.52
1787726677.252,403,52.4,19537,10.9946,1.52
1787726677.329,404,76.7,13348,10.9845,1.52
1787726677.392,405,62.0,16528,10.9630,1.52
1787726677.416,406,24.3,42119,10.9662,1.52
1787726677.447,407,31.2,32832,10.9816,1.52
1787726677.507,408,59.7,17157,10.9749,1.52
1787726677.539,409,31.4,32593,10.9484,1.52
1787726677.558,410,19.0,54015,10.9725,1.52
1787726677.577,411,18.9,54043,10.9891,1.52
1787726677.596,412,18.9,54205,10.9726,1.52
1787726677.615,413,18.9,54236,10.9718,1.52
1787726677.634,414,18.9,54277,10.9878,1.52
1787726677.653,415,18.9,54281,11.0104,1.52
1787726677.672,416,18.9,54278,10.9919,1.52
1787726677.691,417,18.9,54118,10.9734,1.52
1787726677.710,418,18.9,54215,10.9657,1.52
1787726677.729,419,18.9,54297,10.9697,1.52
1787726677.748,420,18.9,54308,10.9672,1.52
1787726677.767,421,18.9,54210,10.9836,1.52
1787726677.786,422,18.9,54258,10.9734,1.52
1787726677.805,423,18.9,54241,10.9865,1.52
1787726677.824,424,18.9,54205,10.9613,1.52
1787726677.843,425,18.9,54301,10.9726,1.52
1787726677.862,426,18.9,54310,10.9587,1.52
1787726677.881,427,18.9,54285,10.9480,1.52
1787726677.900,428,18.8,54330,10.9866,1.52
1787726677.919,429,18.9,54260,10.9953,1.52
1787726677.938,430,18.9,54280,10.9479,1.52
1787726677.957,431,18.9,54281,10.9650,1.52
1787726677.976,432,18.9,54273,10.9745,1.52
1787726677.995,433,18.9,54290,10.9746,1.52
1787726678.014,434,18.8,54333,10.9775,1.52
1787726678.033,435,18.9,54281,10.9828,1.52
1787726678.052,436,18.9,54291,10.9504,1.52
1787726678.071,437,18.9,54275,10.9688,1.52
1787726678.090,438,18.9,54273,10.9708,1.52
1787726678.109,439,18.9,54211,10.9573,1.52
1787726678.128,440,18.9,54308,10.9888,1.52
1787726678.147,441,18.9,54297,10.9694,1.52
1787726678.166,442,18.9,54281,10.9863,1.52
1787726678.185,443,18.9,54276,10.9811,1.52
1787726678.204,444,18.9,54277,10.9642,1.52
1787726678.223,445,18.8,54341,11.0047,1.52
1787726678.242,446,18.9,54272,10.9251,1.52
1787726678.261,447,18.9,54266,10.9441,1.52
1787726678.280,448,18.9,54254,10.9924,1.52
1787726678.299,449,18.9,54255,10.9791,1.52
1787726678.318,450,18.9,54317,10.9804,1.52
1787726678.336,451,18.9,54244,10.9831,1.52
1787726678.355,452,18.8,54341,10.9667,1.52
1787726678.374,453,18.9,54289,10.9859,1.52
1787726678.393,454,18.9,54207,10.9751,1.52
1787726678.412,455,18.9,54316,10.9729,1.52
1787726678.431,456,18.9,54223,10.9559,1.52
1787726678.450,457,18.9,54205,10.9897,1.52
1787726678.469,458,18.9,54223,10.9559,1.52
1787726678.488,459,18.9,54273,10.9474,1.52
1787726678.507,460,18.9,54228,10.9706,1.52
1787726678.526,461,18.9,54228,10.9699,1.52
1787726678.545,462,18.9,54244,10.9636,1.52
1787726678.564,463,18.9,54280,10.9665,1.52
1787726678.583,464,18.9,54137,10.9776,1.52
1787726678.602,465,18.9,54260,10.9766,1.52
1787726678.621,466,18.9,54241,10.9586,1.52
1787726678.640,467,18.9,54271,10.9587,1.52
1787726678.659,468,18.9,54206,10.9416,1.52
1787726678.678,469,18.9,54179,10.9879,1.52
1787726678.697,470,18.9,54298,10.9760,1.52
1787726678.716,471,18.9,54287,10.9774,1.52
1787726678.735,472,18.9,54277,10.9758,1.52
1787726678.754,473,18.9,54192,10.9679,1.52
1787726678.773,474,18.9,54281,10.9551,1.52
1787726678.792,475,18.9,54279,10.9861,1.52
1787726678.811,476,18.9,54226,10.9633,1.52
1787726678.830,477,18.9,54263,10.9668,1.52
1787726678.849,478,18.9,54233,10.9783,1.52
1787726678.868,479,18.9,54286,10.9912,1.52
1787726678.887,480,18.9,54226,10.9778,1.52
1787726678.906,481,18.9,54156,10.9704,1.52
1787726678.925,482,18.9,54230,10.9685,1.52
1787726678.944,483,18.9,54162,10.9724,1.52
1787726678.963,484,18.9,54298,10.9329,1.52
1787726678.982,485,18.9,54238,10.9716,1.52
1787726679.001,486,18.9,54235,10.9982,1.52
1787726679.020,487,18.9,54284,10.9794,1.52
1787726679.039,488,18.9,54229,10.9819,1.52
1787726679.058,489,18.9,54222,10.9494,1.52
1787726679.077,490,18.9,54270,10.9887,1.52
1787726679.096,491,18.9,54275,10.9763,1.52
1787726679.115,492,18.9,54283,10.9523,1.52
1787726679.134,493,18.9,54215,10.9795,1.52
1787726679.153,494,18.9,54241,10.9317,1.52
1787726679.172,495,18.9,54203,10.9615,1.52
1787726679.191,496,18.8,54333,10.9872,1.52
1787726679.210,497,18.9,54301,10.9606,1.52
1787726679.229,498,18.9,54319,11.0062,1.52
1787726679.248,499,18.9,54316,10.9643,1.52
1787726679.267,500,18.9,54254,10.9757,1.52
1787726679.286,501,18.8,54359,10.9430,1.52
1787726679.305,502,18.9,54270,10.9472,1.52
1787726679.324,503,18.9,54250,10.9476,1.52
1787726679.343,504,18.9,54287,10.9943,1.52
1787726679.362,505,18.9,54238,10.9597,1.52
1787726679.381,506,18.9,54273,10.9789,1.52
1787726679.400,507,18.9,54284,10.9816,1.52
1787726679.419,508,18.9,54238,10.9476,1.52
1787726679.438,509,18.9,54290,10.9575,1.52
1787726679.457,510,18.9,54244,10.9742,1.52
1787726679.476,511,18.9,54250,10.9763,1.52
1787726679.495,512,18.9,54273,10.9548,1.52
1787726679.514,513,18.9,54213,10.9706,1.52
1787726679.533,514,18.9,54307,10.9649,1.52
1787726679.552,515,18.9,54231,10.9783,1.52
1787726679.571,516,18.9,54222,10.9681,1.52
1787726679.590,517,18.9,54267,10.9778,1.52
1787726679.609,518,18.9,54301,10.9677,1.52
1787726679.628,519,18.9,54260,10.9697,1.52
1787726679.646,520,18.9,54297,10.9456,1.52
1787726679.666,521,18.9,54263,10.9636,1.52
1787726679.685,522,18.9,54041,10.9796,1.52
1787726679.704,523,18.9,54228,10.9750,1.52
1787726679.723,524,18.9,54267,10.9674,1.52
1787726679.742,525,18.9,54238,10.9579,1.52
1787726679.761,526,18.9,54243,10.9485,1.52
1787726679.780,527,18.9,54247,10.9880,1.52
1787726679.798,528,18.9,54286,10.9776,1.52
1787726679.817,529,18.9,54256,10.9973,1.52
1787726679.836,530,18.8,54334,10.9880,1.52
1787726679.855,531,18.9,54254,10.9594,1.52
1787726679.874,532,18.9,54279,10.9891,1.52
1787726679.893,533,18.9,54250,10.9504,1.52
1787726679.912,534,18.9,54262,10.9553,1.52
1787726679.931,535,18.9,54213,10.9681,1.52
1787726679.950,536,18.9,54288,10.9654,1.52
1787726679.969,537,18.9,54253,10.9451,1.52
1787726679.988,538,18.9,54244,10.9810,1.52
1787726680.007,539,18.9,54175,10.9768,1.52
1787726680.026,540,18.9,54163,10.9541,1.52
1787726680.045,541,18.9,54249,10.9448,1.52
1787726680.064,542,18.9,54288,10.9623,1.52
1787726680.083,543,18.9,54227,10.9491,1.52
1787726680.102,544,18.9,54233,10.9579,1.52
1787726680.121,545,18.9,54288,10.9922,1.52
1787726680.140,546,18.9,54246,10.9794,1.52
1787726680.159,547,18.9,54234,10.9621,1.52
1787726680.178,548,18.9,54195,10.9573,1.52
1787726680.197,549,18.9,54249,10.9719,1.52
1787726680.216,550,18.9,54240,11.0121,1.52
1787726680.235,551,18.9,54252,10.9620,1.52
1787726680.254,552,18.9,54256,10.9651,1.52
1787726680.273,553,18.9,54266,10.9663,1.52
1787726680.292,554,18.9,54256,10.9843,1.52
1787726680.311,555,18.9,54288,10.9432,1.52
1787726680.330,556,18.9,54253,10.9701,1.52
1787726680.349,557,18.9,54267,10.9571,1.52
