ts,step,dt_ms,tok_per_s,loss,peak_gib
1787726943.678,66,14.6,70369,11.0344,1.52
1787726943.692,67,14.5,70545,11.0080,1.52
1787726943.707,68,14.5,70461,11.0130,1.52
1787726943.722,69,14.5,70471,10.9999,1.52
1787726943.736,70,14.5,70416,10.9778,1.52
1787726943.751,71,14.5,70446,11.0373,1.52
1787726943.766,72,14.5,70474,10.9806,1.52
1787726943.780,73,14.5,70508,10.9598,1.52
1787726943.795,74,14.5,70474,11.0107,1.52
1787726943.810,75,14.5,70560,10.9850,1.52
1787726943.824,76,14.5,70589,11.0152,1.52
1787726943.839,77,14.5,70461,10.9701,1.52
1787726943.853,78,14.5,70468,10.9935,1.52
1787726943.868,79,14.5,70404,10.9950,1.52
1787726943.883,80,14.5,70511,10.9778,1.52
1787726943.897,81,14.5,70534,11.0028,1.52
1787726943.912,82,14.5,70570,11.0106,1.52
1787726943.927,83,14.5,70508,10.9853,1.52
1787726943.941,84,14.5,70541,11.0267,1.52
1787726943.956,85,14.5,70424,11.0055,1.52
1787726943.971,86,14.5,70481,10.9843,1.52
1787726943.985,87,14.5,70484,10.9952,1.52
1787726944.000,88,14.6,70354,10.9714,1.52
1787726944.015,89,14.5,70438,10.9984,1.52
1787726944.029,90,14.5,70575,10.9924,1.52
1787726944.044,91,14.5,70494,10.9725,1.52
1787726944.058,92,14.5,70414,10.9859,1.52
1787726944.073,93,14.5,70525,10.9906,1.52
1787726944.088,94,14.5,70562,10.9629,1.52
1787726944.103,95,14.8,69247,11.0159,1.52
1787726944.117,96,14.5,70540,10.9772,1.52
1787726944.132,97,14.5,70574,10.9934,1.52
1787726944.147,98,14.5,70409,11.0014,1.52
1787726944.161,99,14.5,70548,10.9967,1.52
1787726944.176,100,14.6,70349,11.0013,1.52
1787726944.192,101,15.2,67229,10.9984,1.52
1787726944.207,102,15.3,66963,11.0061,1.52
1787726944.222,103,15.0,68442,11.0076,1.52
1787726944.237,104,15.0,68092,11.0048,1.52
1787726944.253,105,15.3,67069,10.9839,1.52
1787726944.268,106,15.1,67777,10.9710,1.52
1787726944.284,107,15.2,67261,10.9776,1.52
1787726944.299,108,14.9,68704,10.9911,1.52
1787726944.314,109,15.2,67581,10.9627,1.52
1787726944.330,110,15.2,67167,10.9602,1.52
1787726944.345,111,15.2,67299,10.9886,1.52
1787726944.361,112,15.1,67933,11.0238,1.52
1787726944.376,113,15.1,67797,10.9860,1.52
1787726944.391,114,14.7,69503,11.0104,1.52
1787726944.405,115,14.6,70314,11.0148,1.52
1787726944.420,116,14.5,70407,11.0249,1.52
1787726944.435,117,14.6,70333,11.0096,1.52
1787726944.449,118,14.5,70459,11.0108,1.52
1787726944.464,119,14.5,70398,10.9942,1.52
1787726944.479,120,14.5,70417,10.9823,1.52
1787726944.493,121,14.5,70514,11.0132,1.52
1787726944.508,122,14.5,70483,11.0004,1.52
1787726944.523,123,14.5,70493,10.9673,1.52
1787726944.537,124,14.5,70459,10.9883,1.52
1787726944.552,125,14.5,70493,11.0078,1.52
1787726944.567,126,14.5,70434,10.9832,1.52
1787726944.581,127,14.5,70501,10.9966,1.52
1787726944.596,128,14.5,70600,10.9828,1.52
1787726944.611,129,14.5,70612,10.9947,1.52
1787726944.625,130,14.5,70454,10.9894,1.52
1787726944.640,131,14.5,70460,11.0103,1.52
1787726944.654,132,14.5,70504,10.9872,1.52
1787726944.669,133,14.5,70552,11.0252,1.52
1787726944.684,134,14.5,70512,10.9973,1.52
1787726944.698,135,14.5,70605,10.9652,1.52
1787726944.713,136,14.6,70203,11.0052,1.52
1787726944.728,137,14.5,70474,11.0137,1.52
1787726944.742,138,14.5,70436,11.0090,1.52
1787726944.757,139,14.6,70329,11.0062,1.52
1787726944.772,140,14.5,70488,10.9974,1.52
1787726944.786,141,14.5,70424,11.0549,1.52
1787726944.801,142,14.5,70445,10.9637,1.52
1787726944.816,143,14.5,70615,11.0018,1.52
1787726944.830,144,14.5,70438,11.0028,1.52
1787726944.845,145,14.5,70514,10.9838,1.52
1787726944.859,146,14.5,70405,11.0039,1.52
1787726944.874,147,14.5,70453,11.0284,1.52
1787726944.889,148,14.5,70568,11.0002,1.52
1787726944.903,149,14.5,70613,11.0089,1.52
1787726944.918,150,14.5,70465,11.0014,1.52
1787726944.933,151,14.5,70525,10.9818,1.52
1787726944.947,152,14.5,70625,11.0233,1.52
1787726944.962,153,14.5,70514,11.0260,1.52
1787726944.977,154,14.5,70456,10.9921,1.52
1787726944.991,155,14.6,70353,11.0228,1.52
1787726945.006,156,14.5,70450,11.0149,1.52
1787726945.020,157,14.5,70488,11.0129,1.52
1787726945.035,158,14.5,70449,11.0024,1.52
1787726945.050,159,14.5,70423,10.9877,1.52
1787726945.064,160,14.6,70354,10.9846,1.52
1787726945.079,161,14.5,70482,11.0185,1.52
1787726945.094,162,14.5,70475,11.0175,1.52
1787726945.108,163,14.5,70475,11.0044,1.52
1787726945.123,164,14.5,70479,11.0158,1.52
1787726945.138,165,14.5,70422,11.0061,1.52
1787726945.152,166,14.5,70574,10.9841,1.52
1787726945.167,167,14.5,70513,11.0144,1.52
1787726945.182,168,14.5,70436,11.0012,1.52
1787726945.196,169,14.5,70548,11.0447,1.52
1787726945.211,170,14.5,70430,10.9626,1.52
1787726945.225,171,14.5,70456,10.9719,1.52
1787726945.240,172,14.5,70423,11.0044,1.52
1787726945.255,173,14.5,70498,11.0116,1.52
1787726945.269,174,14.5,70557,10.9876,1.52
1787726945.284,175,14.5,70498,10.9852,1.52
1787726945.299,176,14.5,70437,10.9888,1.52
1787726945.313,177,14.5,70454,10.9863,1.52
1787726945.328,178,14.5,70542,11.0223,1.52
1787726945.343,179,14.5,70502,11.0356,1.52
1787726945.357,180,14.5,70503,11.0211,1.52
1787726945.372,181,14.5,70481,11.0243,1.52
1787726945.386,182,14.5,70516,11.0037,1.52
1787726945.401,183,14.5,70654,10.9968,1.52
1787726945.416,184,14.5,70431,11.0095,1.52
1787726945.431,185,14.8,69371,10.9610,1.52
1787726945.446,186,14.7,69841,11.0192,1.52
1787726945.462,187,16.4,62513,11.0073,1.52
1787726945.478,188,15.7,65224,10.9860,1.52
1787726945.494,189,15.4,66627,10.9806,1.52
1787726945.510,190,15.8,64888,10.9629,1.52
1787726945.526,191,15.7,65429,10.9900,1.52
1787726945.542,192,16.4,62287,11.0282,1.52
1787726945.559,193,16.4,62307,11.0376,1.52
1787726945.576,194,16.4,62339,11.0020,1.52
1787726945.592,195,15.5,66062,11.0117,1.52
1787726945.608,196,16.0,63813,10.9857,1.52
1787726945.624,197,16.3,62812,11.0166,1.52
1787726945.640,198,15.0,68350,10.9975,1.52
1787726945.655,199,15.5,66060,10.9867,1.52
1787726945.671,200,15.8,64845,11.0202,1.52
1787726945.691,201,18.8,54373,11.0121,1.52
1787726945.710,202,19.3,53166,10.9834,1.52
1787726945.728,203,17.4,58934,11.0268,1.52
1787726945.745,204,17.0,60131,10.9841,1.52
1787726945.762,205,17.0,60130,10.9833,1.52
1787726945.780,206,17.1,59862,11.0068,1.52
1787726945.797,207,17.1,59773,10.9855,1.52
1787726945.814,208,16.9,60417,11.0050,1.52
1787726945.831,209,17.1,60037,10.9896,1.52
1787726945.854,210,22.2,46066,10.9782,1.52
1787726945.899,211,44.9,22815,11.0024,1.52
1787726945.949,212,49.0,20914,11.0170,1.52
1787726945.964,213,15.0,68287,10.9757,1.52
1787726945.979,214,14.5,70449,10.9979,1.52
1787726945.993,215,14.5,70430,10.9932,1.52
1787726946.008,216,14.6,70370,11.0044,1.52
1787726946.023,217,14.5,70461,10.9753,1.52
1787726946.037,218,14.6,70346,10.9906,1.52
1787726946.052,219,14.5,70468,11.0157,1.52
1787726946.067,220,14.5,70454,10.9851,1.52
1787726946.081,221,14.5,70410,11.0284,1.52
1787726946.096,222,14.5,70420,10.9968,1.52
1787726946.111,223,14.5,70584,10.9880,1.52
1787726946.125,224,14.5,70618,10.9800,1.52
1787726946.140,225,14.5,70489,10.9813,1.52
1787726946.154,226,14.5,70541,11.0039,1.52
1787726946.169,227,14.5,70457,10.9949,1.52
1787726946.184,228,14.6,70365,10.9841,1.52
1787726946.198,229,14.5,70684,11.0073,1.52
1787726946.213,230,14.5,70553,10.9764,1.52
1787726946.228,231,14.5,70425,11.0073,1.52
1787726946.242,232,14.5,70669,10.9760,1.52
1787726946.257,233,14.5,70539,10.9535,1.52
1787726946.272,234,14.8,69135,10.9482,1.52
1787726946.286,235,14.5,70599,11.0257,1.52
1787726946.301,236,14.5,70480,10.9874,1.52
1787726946.316,237,14.8,69284,10.9701,1.52
1787726946.331,238,14.5,70402,11.0162,1.52
1787726946.345,239,14.5,70506,10.9586,1.52
1787726946.360,240,14.5,70491,11.0156,1.52
1787726946.374,241,14.5,70569,11.0011,1.52
1787726946.389,242,14.5,70466,10.9585,1.52
1787726946.404,243,14.5,70473,10.9839,1.52
1787726946.418,244,14.5,70467,10.9582,1.52
1787726946.433,245,14.5,70506,10.9853,1.52
1787726946.448,246,14.5,70608,11.0059,1.52
1787726946.462,247,14.5,70434,10.9793,1.52
1787726946.477,248,14.6,70223,11.0122,1.52
1787726946.492,249,14.5,70462,10.9974,1.52
1787726946.506,250,14.6,70263,10.9855,1.52
1787726946.521,251,14.5,70521,10.9589,1.52
1787726946.536,252,14.5,70490,11.0148,1.52
1787726946.553,253,16.7,61389,11.0015,1.52
1787726946.570,254,16.9,60449,10.9896,1.52
1787726946.586,255,16.1,63752,10.9759,1.52
1787726946.605,256,18.2,56322,10.9697,1.52
1787726946.622,257,16.8,60892,10.9771,1.52
1787726946.639,258,16.4,62399,11.0101,1.52
1787726946.655,259,16.3,62906,10.9985,1.52
1787726946.674,260,18.2,56333,11.0081,1.52
1787726946.692,261,17.9,57276,10.9919,1.52
1787726946.710,262,17.9,57298,10.9956,1.52
1787726946.728,263,17.8,57592,10.9923,1.52
1787726946.746,264,18.0,56901,10.9964,1.52
1787726946.765,265,17.9,57167,10.9656,1.52
1787726946.783,266,17.7,57967,10.9769,1.52
1787726946.801,267,18.3,56031,10.9830,1.52
1787726946.820,268,18.6,54960,10.9896,1.52
1787726946.838,269,17.6,58316,10.9576,1.52
1787726946.853,270,14.7,69740,10.9669,1.52
1787726946.868,271,14.5,70380,10.9708,1.52
1787726946.884,272,15.9,64605,10.9950,1.52
1787726946.900,273,15.5,65951,11.0072,1.52
1787726946.915,274,15.4,66319,10.9957,1.52
1787726946.932,275,16.2,63156,10.9885,1.52
1787726946.949,276,17.3,59102,10.9978,1.52
1787726946.967,277,17.3,59347,10.9543,1.52
1787726946.984,278,17.2,59434,10.9617,1.52
1787726947.002,279,17.2,59666,10.9752,1.52
1787726947.019,280,17.3,59027,10.9719,1.52
1787726947.037,281,17.2,59475,10.9826,1.52
1787726947.054,282,17.4,59010,10.9966,1.52
1787726947.072,283,17.3,59091,10.9815,1.52
1787726947.088,284,16.2,63392,10.9701,1.52
1787726947.131,285,42.3,24216,10.9929,1.52
1787726947.195,286,63.8,16043,10.9691,1.52
1787726947.256,287,61.8,16582,10.9963,1.52
1787726947.275,288,18.8,54398,10.9765,1.52
1787726947.306,289,30.9,33164,10.9761,1.52
1787726947.375,290,67.8,15101,10.9955,1.52
1787726947.440,291,65.1,15718,10.9897,1.52
1787726947.475,292,34.8,29460,10.9644,1.52
1787726947.495,293,20.1,50956,10.9745,1.52
1787726947.568,294,72.3,14159,11.0145,1.52
1787726947.641,295,73.2,13992,10.9781,1.52
1787726947.687,296,45.2,22670,10.9910,1.52
1787726947.707,297,19.8,51804,10.9571,1.52
1787726947.732,298,25.0,40917,10.9606,1.52
1787726947.759,299,26.4,38787,10.9670,1.52
1787726947.793,300,34.3,29846,10.9647,1.52
1787726947.838,301,43.8,23377,10.9998,1.52
1787726947.859,302,21.2,48316,10.9973,1.52
1787726947.874,303,15.0,68428,10.9531,1.52
1787726947.889,304,14.6,70180,10.9799,1.52
1787726947.904,305,14.5,70582,10.9770,1.52
1787726947.918,306,14.5,70399,10.9544,1.52
1787726947.933,307,14.5,70471,10.9892,1.52
1787726947.948,308,14.6,70365,10.9761,1.52
1787726947.962,309,14.5,70617,10.9770,1.52
1787726947.977,310,14.5,70405,10.9681,1.52
1787726947.992,311,14.6,70242,10.9894,1.52
1787726948.006,312,14.5,70453,11.0020,1.52
1787726948.021,313,14.5,70503,10.9588,1.52
1787726948.036,314,14.6,70367,10.9775,1.52
1787726948.050,315,14.5,70422,10.9878,1.52
1787726948.065,316,14.5,70383,11.0047,1.52
1787726948.080,317,14.5,70446,11.0000,1.52
1787726948.094,318,14.6,70327,10.9694,1.52
1787726948.109,319,14.5,70576,10.9750,1.52
1787726948.123,320,14.5,70487,10.9681,1.52
1787726948.138,321,14.5,70542,10.9634,1.52
1787726948.153,322,14.5,70473,10.9768,1.52
1787726948.167,323,14.5,70456,10.9788,1.52
1787726948.182,324,14.5,70382,10.9845,1.52
1787726948.197,325,14.5,70488,10.9908,1.52
1787726948.211,326,14.5,70409,10.9593,1.52
1787726948.226,327,14.5,70469,10.9789,1.52
1787726948.241,328,14.5,70488,10.9451,1.52
1787726948.255,329,14.5,70491,10.9872,1.52
1787726948.270,330,14.5,70491,10.9754,1.52
1787726948.285,331,14.5,70607,11.0070,1.52
1787726948.299,332,14.5,70439,10.9731,1.52
1787726948.314,333,14.5,70530,10.9970,1.52
1787726948.328,334,14.5,70477,10.9854,1.52
1787726948.343,335,14.5,70386,10.9801,1.52
1787726948.358,336,14.5,70399,10.9616,1.52
1787726948.372,337,14.5,70608,11.0073,1.52
1787726948.387,338,14.5,70502,10.9499,1.52
1787726948.402,339,14.5,70422,10.9915,1.52
1787726948.416,340,14.5,70434,10.9885,1.52
1787726948.431,341,14.5,70438,11.0037,1.52
1787726948.446,342,14.5,70494,10.9874,1.52
1787726948.460,343,14.5,70404,10.9933,1.52
1787726948.475,344,14.6,70292,11.0076,1.52
1787726948.490,345,14.5,70534,10.9949,1.52
1787726948.504,346,14.5,70454,10.9885,1.52
1787726948.519,347,14.5,70505,10.9741,1.52
1787726948.534,348,14.5,70592,10.9889,1.52
1787726948.548,349,14.5,70596,10.9790,1.52
1787726948.563,350,14.5,70568,11.0128,1.52
1787726948.577,351,14.5,70524,10.9455,1.52
1787726948.633,352,55.6,18420,10.9838,1.52
1787726948.698,353,64.1,15967,10.9615,1.52
1787726948.744,354,45.4,22568,10.9861,1.52
1787726948.765,355,20.5,49982,10.9836,1.52
1787726948.803,356,38.2,26821,10.9685,1.52
1787726948.870,357,66.4,15422,10.9511,1.52
1787726948.938,358,67.4,15188,10.9883,1.52
1787726948.960,359,22.0,46628,10.9964,1.52
1787726948.980,360,20.0,51156,10.9764,1.52
1787726949.040,361,59.6,17186,10.9857,1.52
1787726949.113,362,72.2,14182,10.9728,1.52
1787726949.170,363,56.5,18129,10.9848,1.52
1787726949.190,364,20.3,50341,10.9524,1.52
1787726949.214,365,23.4,43852,10.9624,1.52
1787726949.253,366,37.8,27076,10.9840,1.52
1787726949.305,367,51.8,19758,10.9708,1.52
1787726949.326,368,21.3,48091,10.9828,1.52
1787726949.342,369,15.3,67091,10.9595,1.52
1787726949.358,370,15.5,66061,10.9726,1.52
1787726949.373,371,15.1,67795,10.9624,1.52
1787726949.388,372,14.6,69964,10.9790,1.52
1787726949.402,373,14.5,70400,10.9730,1.52
1787726949.417,374,14.5,70474,10.9650,1.52
1787726949.432,375,14.5,70471,10.9712,1.52
1787726949.446,376,14.5,70462,10.9554,1.52
1787726949.461,377,14.6,70368,10.9639,1.52
1787726949.476,378,14.6,70325,10.9435,1.52
1787726949.490,379,14.5,70494,11.0071,1.52
1787726949.505,380,14.5,70459,10.9794,1.52
1787726949.520,381,14.5,70456,10.9574,1.52
1787726949.534,382,14.5,70382,10.9710,1.52
1787726949.549,383,14.5,70541,10.9968,1.52
1787726949.564,384,14.5,70471,10.9719,1.52
1787726949.578,385,14.5,70517,10.9739,1.52
1787726949.593,386,14.5,70508,10.9552,1.52
1787726949.608,387,14.5,70472,10.9816,1.52
1787726949.622,388,14.5,70425,10.9681,1.52
1787726949.637,389,14.5,70432,10.9548,1.52
1787726949.651,390,14.5,70610,10.9318,1.52
1787726949.666,391,14.6,70372,10.9724,1.52
1787726949.681,392,14.5,70435,10.9930,1.52
1787726949.695,393,14.5,70546,10.9711,1.52
1787726949.710,394,14.5,70417,10.9749,1.52
1787726949.725,395,14.5,70528,10.9757,1.52
1787726949.739,396,14.5,70456,11.0324,1.52
1787726949.754,397,14.5,70383,10.9708,1.52
1787726949.769,398,14.5,70564,11.0003,1.52
1787726949.783,399,14.5,70660,11.0274,1.52
1787726949.798,400,14.6,70285,10.9792,1.52
1787726949.813,401,14.5,70511,10.9559,1.52
1787726949.827,402,14.5,70437,10.9757,1.52
1787726949.842,403,14.5,70518,10.9988,1.52
1787726949.857,404,14.5,70449,10.9817,1.52
1787726949.871,405,14.5,70488,10.9723,1.52
1787726949.886,406,14.6,70375,10.9571,1.52
1787726949.901,407,14.6,70346,10.9890,1.52
1787726949.915,408,14.5,70488,10.9832,1.52
1787726949.930,409,14.6,70296,10.9931,1.52
1787726949.993,410,62.6,16370,10.9860,1.52
1787726950.059,411,66.1,15488,10.9615,1.52
1787726950.097,412,37.4,27355,10.9690,1.52
1787726950.117,413,20.2,50758,10.9587,1.52
1787726950.162,414,44.0,23278,10.9747,1.52
1787726950.230,415,68.0,15051,10.9793,1.52
1787726950.294,416,63.9,16021,10.9909,1.52
1787726950.315,417,20.2,50788,10.9595,1.52
1787726950.335,418,20.1,50849,11.0058,1.52
1787726950.404,419,68.5,14952,10.9493,1.52
1787726950.475,420,70.6,14514,10.9601,1.52
1787726950.525,421,49.2,20829,10.9945,1.52
1787726950.545,422,20.0,51218,10.9458,1.52
1787726950.569,423,24.3,42220,10.9555,1.52
1787726950.612,424,42.7,23985,10.9631,1.52
1787726950.664,425,51.0,20061,10.9775,1.52
1787726950.680,426,15.4,66321,11.0034,1.52
1787726950.696,427,15.7,65194,10.9605,1.52
1787726950.711,428,15.0,68385,11.0023,1.52
1787726950.725,429,14.6,69929,10.9784,1.52
1787726950.740,430,14.6,70368,10.9552,1.52
1787726950.755,431,14.5,70390,10.9573,1.52
1787726950.769,432,14.5,70414,10.9903,1.52
1787726950.784,433,14.5,70481,10.9824,1.52
1787726950.799,434,14.5,70465,10.9695,1.52
1787726950.813,435,14.5,70491,10.9889,1.52
1787726950.828,436,14.5,70401,11.0000,1.52
1787726950.843,437,14.5,70395,10.9554,1.52
1787726950.857,438,14.5,70397,10.9862,1.52
1787726950.872,439,14.5,70427,10.9538,1.52
1787726950.887,440,14.5,70387,10.9863,1.52
1787726950.901,441,14.5,70440,10.9858,1.52
1787726950.916,442,14.5,70620,10.9723,1.52
1787726950.931,443,14.5,70513,10.9671,1.52
1787726950.945,444,14.5,70431,10.9759,1.52
1787726950.960,445,14.5,70514,10.9702,1.52
1787726950.975,446,14.5,70402,10.9376,1.52
1787726950.989,447,14.5,70553,10.9471,1.52
1787726951.004,448,14.5,70414,10.9946,1.52
1787726951.018,449,14.5,70644,10.9712,1.52
1787726951.033,450,14.6,70285,10.9941,1.52
1787726951.048,451,14.5,70387,10.9866,1.52
1787726951.062,452,14.5,70483,10.9820,1.52
1787726951.077,453,14.5,70443,10.9714,1.52
1787726951.092,454,14.5,70592,10.9931,1.52
1787726951.106,455,14.5,70496,10.9666,1.52
1787726951.121,456,14.5,70469,10.9592,1.52
1787726951.136,457,14.5,70524,10.9928,1.52
1787726951.150,458,14.5,70516,10.9859,1.52
1787726951.165,459,14.5,70528,10.9648,1.52
1787726951.179,460,14.5,70509,10.9597,1.52
1787726951.194,461,14.5,70581,10.9631,1.52
1787726951.209,462,14.5,70440,10.9579,1.52
1787726951.223,463,14.5,70484,10.9720,1.52
1787726951.238,464,14.5,70607,10.9825,1.52
1787726951.253,465,14.5,70481,10.9797,1.52
1787726951.267,466,14.5,70541,10.9800,1.52
1787726951.282,467,14.5,70530,10.9603,1.52
1787726951.297,468,14.5,70555,10.9462,1.52
1787726951.311,469,14.5,70601,11.0084,1.52
1787726951.326,470,14.5,70565,10.9803,1.52
1787726951.340,471,14.5,70647,10.9453,1.52
1787726951.355,472,14.5,70461,10.9499,1.52
1787726951.370,473,14.5,70528,10.9601,1.52
1787726951.384,474,14.5,70378,10.9520,1.52
1787726951.399,475,14.5,70601,10.9955,1.52
1787726951.413,476,14.5,70555,10.9699,1.52
1787726951.428,477,14.6,70279,10.9523,1.52
1787726951.468,478,39.7,25800,10.9724,1.52
1787726951.535,479,66.2,15474,10.9761,1.52
1787726951.592,480,56.6,18083,10.9614,1.52
1787726951.613,481,20.5,49863,10.9865,1.52
1787726951.638,482,24.5,41824,10.9931,1.52
1787726951.704,483,66.1,15490,10.9648,1.52
1787726951.773,484,68.1,15030,10.9520,1.52
1787726951.810,485,37.4,27401,10.9484,1.52
1787726951.831,486,20.3,50533,10.9871,1.52
1787726951.876,487,44.5,23020,10.9627,1.52
1787726951.947,488,70.4,14538,10.9632,1.52
1787726952.019,489,72.1,14209,10.9809,1.52
1787726952.039,490,20.0,51220,10.9534,1.52
1787726952.060,491,20.5,50063,10.9769,1.52
1787726952.088,492,27.7,36974,10.9419,1.52
1787726952.141,493,52.7,19441,10.9871,1.52
1787726952.177,494,35.0,29238,10.9517,1.52
1787726952.192,495,15.2,67208,10.9535,1.52
1787726952.207,496,14.8,69295,10.9921,1.52
1787726952.222,497,14.9,68867,10.9578,1.52
1787726952.237,498,14.6,70012,10.9815,1.52
1787726952.252,499,14.6,70295,10.9490,1.52
1787726952.266,500,14.6,70333,10.9430,1.52
1787726952.281,501,14.5,70511,10.9719,1.52
1787726952.296,502,14.5,70464,10.9684,1.52
1787726952.310,503,14.5,70385,10.9739,1.52
1787726952.325,504,14.5,70489,10.9803,1.52
1787726952.340,505,14.5,70471,10.9624,1.52
1787726952.354,506,14.5,70577,10.9921,1.52
1787726952.369,507,14.5,70559,10.9870,1.52
1787726952.383,508,14.5,70420,10.9703,1.52
1787726952.398,509,14.5,70506,10.9757,1.52
1787726952.413,510,14.5,70511,10.9664,1.52
1787726952.427,511,14.5,70570,10.9572,1.52
1787726952.442,512,14.5,70536,10.9462,1.52
1787726952.457,513,14.5,70536,10.9598,1.52
1787726952.471,514,14.5,70520,10.9848,1.52
1787726952.486,515,14.5,70502,10.9312,1.52
1787726952.500,516,14.5,70523,10.9781,1.52
1787726952.515,517,14.5,70520,10.9670,1.52
1787726952.530,518,14.5,70583,10.9430,1.52
1787726952.544,519,14.5,70678,10.9660,1.52
1787726952.559,520,14.5,70435,10.9413,1.52
1787726952.574,521,14.5,70532,10.9764,1.52
1787726952.588,522,14.5,70561,10.9648,1.52
1787726952.603,523,14.5,70590,10.9860,1.52
1787726952.617,524,14.5,70604,10.9694,1.52
1787726952.632,525,14.5,70539,10.9719,1.52
1787726952.647,526,14.5,70435,10.9710,1.52
1787726952.661,527,14.5,70704,10.9988,1.52
1787726952.676,528,14.5,70534,10.9644,1.52
1787726952.691,529,14.5,70571,10.9842,1.52
1787726952.705,530,14.5,70598,10.9684,1.52
1787726952.720,531,14.6,70186,10.9573,1.52
1787726952.735,532,14.5,70490,10.9533,1.52
1787726952.749,533,14.3,71455,10.9397,1.52
1787726952.763,534,13.9,73882,10.9621,1.52
1787726952.777,535,13.9,73928,10.9872,1.52
1787726952.791,536,13.9,73863,10.9630,1.52
1787726952.805,537,13.9,73914,10.9716,1.52
1787726952.819,538,13.9,73910,10.9987,1.52
1787726952.833,539,13.9,73873,10.9872,1.52
1787726952.847,540,13.9,73933,10.9550,1.52
1787726952.861,541,13.9,73839,10.9305,1.52
1787726952.875,542,13.9,73928,10.9783,1.52
1787726952.889,543,13.9,73859,10.9436,1.52
1787726952.903,544,13.8,73970,10.9718,1.52
1787726952.917,545,13.8,73954,10.9916,1.52
1787726952.931,546,13.9,73916,10.9628,1.52
1787726952.944,547,13.9,73917,10.9413,1.52
1787726952.958,548,13.9,73770,10.9554,1.52
1787726952.972,549,13.9,73863,10.9732,1.52
1787726952.986,550,13.8,73963,10.9752,1.52
1787726953.000,551,13.9,73760,10.9585,1.52
1787726953.014,552,13.9,73742,10.9768,1.52
1787726953.028,553,13.8,73964,10.9815,1.52
1787726953.042,554,13.9,73847,10.9557,1.52
1787726953.056,555,13.9,73752,10.9495,1.52
1787726953.070,556,13.9,73912,10.9629,1.52
1787726953.084,557,13.9,73745,10.9845,1.52
