ts,gpu,sm_active,sm_occupancy,dram_active,fb_used_mib
1787714411.4,0,0.0000,0.0000,0.0000,164
1787714411.4,1,0.0000,0.0000,0.0000,17
1787714412.4,0,0.0000,0.0000,0.0000,164
1787714412.4,1,0.0000,0.0000,0.0000,17
1787714413.4,0,0.0000,0.0000,0.0000,164
1787714413.4,1,0.0000,0.0000,0.0000,17
1787714414.4,0,0.0000,0.0000,0.0000,164
1787714414.4,1,0.0000,0.0000,0.0000,17
1787714415.4,0,0.0000,0.0000,0.0000,164
1787714415.4,1,0.0000,0.0000,0.0000,17
1787714416.4,0,0.0000,0.0000,0.0000,164
1787714416.4,1,0.0000,0.0000,0.0000,17
1787714417.4,0,0.0000,0.0000,0.0000,164
1787714417.4,1,0.0000,0.0000,0.0000,17
1787714418.4,0,0.0000,0.0000,0.0000,164
1787714418.4,1,0.0000,0.0000,0.0000,17
1787714419.4,0,0.0000,0.0000,0.0000,164
1787714419.4,1,0.0000,0.0000,0.0000,17
1787714420.4,0,0.0000,0.0000,0.0000,164
1787714420.4,1,0.0000,0.0000,0.0000,17
1787714421.4,0,0.0000,0.0000,0.0000,821
1787714421.4,1,0.0000,0.0000,0.0000,17
1787714422.4,0,0.0000,0.0000,0.0000,16401
1787714422.4,1,0.0000,0.0000,0.0000,675
1787714423.4,0,0.0000,0.0000,0.0010,16401
1787714423.4,1,0.0000,0.0000,0.0010,16015
1787714424.4,0,0.0000,0.0000,0.0010,16401
1787714424.4,1,0.0000,0.0000,0.0010,16015
1787714425.4,0,0.0000,0.0000,0.0010,16401
1787714425.4,1,0.0000,0.0000,0.0010,16015
1787714426.4,0,0.0000,0.0000,0.0010,16401
1787714426.4,1,0.0000,0.0000,0.0020,16015
1787714427.4,0,0.0000,0.0000,0.0030,16401
1787714427.4,1,0.0000,0.0000,0.0030,16015
1787714428.4,0,0.0000,0.0000,0.0020,16401
1787714428.4,1,0.0000,0.0000,0.0010,16015
1787714429.4,0,0.0000,0.0000,0.0000,16401
1787714429.4,1,0.0000,0.0000,0.0000,16015
1787714430.4,0,0.0000,0.0000,0.0000,16401
1787714430.4,1,0.0000,0.0000,0.0000,16015
1787714431.4,0,0.0000,0.0000,0.0000,16401
1787714431.4,1,0.0000,0.0000,0.0000,16015
1787714432.4,0,0.0000,0.0000,0.0000,16401
1787714432.4,1,0.0000,0.0000,0.0000,16015
1787714433.4,0,0.4980,0.0760,0.0720,21033
1787714433.4,1,0.1140,0.0160,0.0160,17287
1787714434.4,0,0.7440,0.1140,0.1130,21033
1787714434.4,1,0.0260,0.0050,0.0090,16087
1787714435.4,0,0.8660,0.1340,0.1360,21033
1787714435.4,1,0.0000,0.0000,0.0000,16087
1787714436.4,0,0.0000,0.0000,0.0030,16473
1787714436.4,1,0.3120,0.0420,0.0780,20143
1787714437.4,0,0.0000,0.0000,0.0000,17753
1787714437.4,1,0.5740,0.0740,0.2500,20269
1787714438.4,0,0.6180,0.0960,0.0940,27815
1787714438.4,1,0.4330,0.0470,0.2510,20347
1787714439.4,0,0.9840,0.1530,0.1520,27815
1787714439.4,1,0.2490,0.0220,0.1670,21545
1787714440.4,0,0.8160,0.1180,0.1740,23493
1787714440.4,1,0.0000,0.0000,0.0000,21545
1787714441.4,0,0.5570,0.0660,0.2380,23619
1787714441.4,1,0.0000,0.0000,0.0000,21545
1787714442.4,0,0.5210,0.0540,0.2670,23693
1787714442.4,1,0.0000,0.0000,0.0000,21545
1787714443.4,0,0.1880,0.0180,0.1230,24879
1787714443.4,1,0.0000,0.0000,0.0000,21545
1787714444.4,0,0.0000,0.0000,0.0000,24879
1787714444.4,1,0.0000,0.0000,0.0000,21545
1787714445.4,0,0.0000,0.0000,0.0000,24879
1787714445.4,1,0.0000,0.0000,0.0000,21545
1787714446.4,0,0.0000,0.0000,0.0000,24879
1787714446.4,1,0.0000,0.0000,0.0000,21545
1787714447.4,0,0.0000,0.0000,0.0000,24879
1787714447.4,1,0.0000,0.0000,0.0000,21545
1787714448.4,0,0.0000,0.0000,0.0000,24879
1787714448.4,1,0.0000,0.0000,0.0000,21545
1787714449.4,0,0.0000,0.0000,0.0000,24879
1787714449.4,1,0.0000,0.0000,0.0000,21545
1787714450.4,0,0.0000,0.0000,0.0000,24879
1787714450.4,1,0.0000,0.0000,0.0000,21545
1787714451.4,0,0.2400,0.0330,0.0330,24879
1787714451.4,1,0.0000,0.0000,0.0000,21545
1787714452.4,0,0.2400,0.0340,0.0340,24883
1787714452.4,1,0.4850,0.0640,0.1140,21553
1787714453.4,0,0.2600,0.0350,0.0360,24883
1787714453.4,1,0.0110,0.0010,0.0070,21553
1787714454.4,0,0.6360,0.0890,0.0880,25383
1787714454.4,1,0.0000,0.0000,0.0000,21553
1787714455.4,0,0.5140,0.0740,0.0740,25383
1787714455.4,1,0.0200,0.0020,0.0160,21553
1787714456.4,0,0.4710,0.0650,0.0660,25383
1787714456.4,1,0.2580,0.0340,0.0860,21553
1787714457.4,0,0.0000,0.0000,0.0000,25383
1787714457.4,1,0.3260,0.0390,0.1110,21553
1787714458.4,0,0.4760,0.0660,0.0660,25383
1787714458.4,1,0.2360,0.0320,0.0360,21553
1787714459.4,0,0.4690,0.0650,0.0650,25383
1787714459.4,1,0.2540,0.0310,0.0950,21553
1787714460.4,0,0.0150,0.0020,0.0030,25383
1787714460.4,1,0.4910,0.0640,0.1300,21553
1787714461.4,0,0.4580,0.0630,0.0650,25383
1787714461.4,1,0.3340,0.0450,0.0490,21553
1787714462.4,0,0.0000,0.0000,0.0000,25383
