ts,gpu,sm_active,sm_occupancy,dram_active,fb_used_mib
1787718653.6,0,0.0000,0.0000,0.0000,164
1787718653.6,1,0.0000,0.0000,0.0000,17
1787718654.6,0,0.0000,0.0000,0.0000,164
1787718654.6,1,0.0000,0.0000,0.0000,17
1787718655.6,0,0.0000,0.0000,0.0000,164
1787718655.6,1,0.0000,0.0000,0.0000,17
1787718656.6,0,0.0000,0.0000,0.0000,164
1787718656.6,1,0.0000,0.0000,0.0000,17
1787718657.6,0,0.0000,0.0000,0.0000,164
1787718657.6,1,0.0000,0.0000,0.0000,17
1787718658.6,0,0.0000,0.0000,0.0000,164
1787718658.6,1,0.0000,0.0000,0.0000,17
1787718659.6,0,0.0000,0.0000,0.0000,164
1787718659.6,1,0.0000,0.0000,0.0000,17
1787718660.6,0,0.0000,0.0000,0.0000,164
1787718660.6,1,0.0000,0.0000,0.0000,17
1787718661.6,0,0.0000,0.0000,0.0000,164
1787718661.6,1,0.0000,0.0000,0.0000,17
1787718662.6,0,0.0000,0.0000,0.0000,164
1787718662.6,1,0.0000,0.0000,0.0000,17
1787718663.6,0,0.0000,0.0000,0.0000,749
1787718663.6,1,0.0000,0.0000,0.0000,603
1787718664.6,0,0.0000,0.0000,0.0000,16401
1787718664.6,1,0.0000,0.0000,0.0000,16015
1787718665.6,0,0.0000,0.0000,0.0040,16401
1787718665.6,1,0.0000,0.0000,0.0060,16015
1787718666.6,0,0.0000,0.0000,0.0050,16401
1787718666.6,1,0.0000,0.0000,0.0030,16015
1787718667.6,0,0.0000,0.0000,0.0000,16401
1787718667.6,1,0.0000,0.0000,0.0000,16015
1787718668.6,0,0.0000,0.0000,0.0000,16401
1787718668.6,1,0.0000,0.0000,0.0000,16015
1787718669.6,0,0.0000,0.0000,0.0000,16401
1787718669.6,1,0.0000,0.0000,0.0000,16015
1787718670.6,0,0.0000,0.0000,0.0000,16401
1787718670.6,1,0.0000,0.0000,0.0000,16015
1787718671.6,0,0.5450,0.0830,0.0780,21033
1787718671.6,1,0.1370,0.0200,0.0230,17287
1787718672.6,0,0.7440,0.1140,0.1120,21033
1787718672.6,1,0.0020,0.0010,0.0030,16087
1787718673.6,0,0.8240,0.1280,0.1310,21033
1787718673.6,1,0.0000,0.0000,0.0000,16087
1787718674.6,0,0.0000,0.0000,0.0030,16473
1787718674.6,1,0.3710,0.0490,0.0990,22189
1787718675.6,0,0.0000,0.0000,0.0000,23293
1787718675.6,1,0.5540,0.0700,0.2590,22311
1787718676.6,0,0.6510,0.1010,0.0980,27815
1787718676.6,1,0.3990,0.0440,0.2280,22387
1787718677.6,0,0.9840,0.1530,0.1540,27815
1787718677.6,1,0.2380,0.0220,0.1620,23605
1787718678.6,0,0.8100,0.1170,0.1750,23501
1787718678.6,1,0.0000,0.0000,0.0000,23605
1787718679.6,0,0.5510,0.0630,0.2420,23633
1787718679.6,1,0.0000,0.0000,0.0000,23605
1787718680.6,0,0.5230,0.0540,0.2690,23695
1787718680.6,1,0.0000,0.0000,0.0000,23605
1787718681.6,0,0.1640,0.0160,0.1100,24879
1787718681.6,1,0.0000,0.0000,0.0000,23605
1787718682.6,0,0.0000,0.0000,0.0000,24879
1787718682.6,1,0.0000,0.0000,0.0000,23605
1787718683.6,0,0.0000,0.0000,0.0000,24879
1787718683.6,1,0.0000,0.0000,0.0000,23605
1787718684.6,0,0.0000,0.0000,0.0000,24879
1787718684.6,1,0.0000,0.0000,0.0000,23605
1787718685.6,0,0.0000,0.0000,0.0000,24879
1787718685.6,1,0.0000,0.0000,0.0000,23605
1787718686.6,0,0.0000,0.0000,0.0000,24879
1787718686.6,1,0.0000,0.0000,0.0000,23605
1787718687.6,0,0.0000,0.0000,0.0000,24879
1787718687.6,1,0.0000,0.0000,0.0000,23605
1787718688.6,0,0.0000,0.0000,0.0000,24879
1787718688.6,1,0.0000,0.0000,0.0000,23605
1787718689.6,0,0.3200,0.0440,0.0440,24879
1787718689.6,1,0.0000,0.0000,0.0000,23605
1787718690.6,0,0.1580,0.0220,0.0230,24883
1787718690.6,1,0.4930,0.0650,0.1210,23613
1787718691.6,0,0.3350,0.0460,0.0460,24883
1787718691.6,1,0.0000,0.0000,0.0000,23613
1787718692.6,0,0.6700,0.0940,0.0950,25383
1787718692.6,1,0.0000,0.0000,0.0000,23613
1787718693.6,0,0.3960,0.0570,0.0560,25383
1787718693.6,1,0.0900,0.0100,0.0720,23613
1787718694.6,0,0.4680,0.0650,0.0660,25383
1787718694.6,1,0.0000,0.0000,0.0000,23613
1787718695.6,0,0.0000,0.0000,0.0000,25383
1787718695.6,1,0.3060,0.0340,0.1130,23615
1787718696.6,0,0.4670,0.0650,0.0660,25383
1787718696.6,1,0.2660,0.0360,0.0400,23615
1787718697.6,0,0.4730,0.0650,0.0660,25383
1787718697.6,1,0.2450,0.0300,0.0940,23615
1787718698.6,0,0.0820,0.0110,0.0110,25383
1787718698.6,1,0.4690,0.0610,0.1260,23615
1787718699.6,0,0.3940,0.0550,0.0550,25383
1787718699.6,1,0.3810,0.0510,0.0560,23615
1787718700.6,0,0.0000,0.0000,0.0000,25383
1787718700.6,1,0.1100,0.0130,0.0750,23615
1787718701.6,0,0.0000,0.0000,0.0000,25383
1787718701.6,1,0.0000,0.0000,0.0000,23615
1787718702.6,0,0.0000,0.0000,0.0000,25383
1787718702.6,1,0.0000,0.0000,0.0000,23615
1787718703.6,0,0.0000,0.0000,0.0000,25383
1787718703.6,1,0.0000,0.0000,0.0000,23615
1787718704.6,0,0.4350,0.0590,0.0590,25383
1787718704.6,1,0.0000,0.0000,0.0000,23615
1787718705.6,0,0.0470,0.0070,0.0070,25383
1787718705.6,1,0.5030,0.0650,0.1300,23615
1787718706.6,0,0.0000,0.0000,0.0000,25383
1787718706.6,1,0.0000,0.0000,0.0000,23615
1787718707.6,0,0.0000,0.0000,0.0000,25383
1787718707.6,1,0.0000,0.0000,0.0000,23615
1787718708.6,0,0.0000,0.0000,0.0000,25383
1787718708.6,1,0.0000,0.0000,0.0000,23615
1787718709.6,0,0.0000,0.0000,0.0000,25383
1787718709.6,1,0.0000,0.0000,0.0000,23615
1787718710.6,0,0.0000,0.0000,0.0000,25383
1787718710.6,1,0.0000,0.0000,0.0000,23615
1787718711.6,0,0.0000,0.0000,0.0000,25383
1787718711.6,1,0.0000,0.0000,0.0000,23615
1787718712.6,0,0.0000,0.0000,0.0000,25383
1787718712.6,1,0.0000,0.0000,0.0000,23615
1787718713.6,0,0.0000,0.0000,0.0000,25383
1787718713.6,1,0.0000,0.0000,0.0000,23615
1787718714.6,0,0.0000,0.0000,0.0000,25383
1787718714.6,1,0.0000,0.0000,0.0000,23615
1787718715.6,0,0.0000,0.0000,0.0000,25383
1787718715.6,1,0.0000,0.0000,0.0000,23615
1787718716.6,0,0.3210,0.0440,0.0440,25383
1787718716.6,1,0.0000,0.0000,0.0000,23615
1787718717.6,0,0.1570,0.0220,0.0220,25383
1787718717.6,1,0.5100,0.0660,0.1300,23615
1787718718.6,0,0.0000,0.0000,0.0000,25383
1787718718.6,1,0.0000,0.0000,0.0000,23615
1787718719.6,0,0.0000,0.0000,0.0000,25383
1787718719.6,1,0.0000,0.0000,0.0000,23615
1787718720.6,0,0.0000,0.0000,0.0000,25383
1787718720.6,1,0.0000,0.0000,0.0000,23615
1787718721.6,0,0.0000,0.0000,0.0000,25383
1787718721.6,1,0.0000,0.0000,0.0000,23615
1787718722.6,0,0.0000,0.0000,0.0000,25383
1787718722.6,1,0.0000,0.0000,0.0000,23615
1787718723.6,0,0.4680,0.0650,0.0660,25383
1787718723.6,1,0.0000,0.0000,0.0000,23615
1787718724.6,0,0.4680,0.0650,0.0660,25383
1787718724.6,1,0.0010,0.0000,0.0010,23615
1787718725.6,0,0.0000,0.0000,0.0000,25383
1787718725.6,1,0.3060,0.0340,0.1080,23615
1787718726.6,0,0.0000,0.0000,0.0000,25383
1787718726.6,1,0.0000,0.0000,0.0000,23615
1787718727.6,0,0.2130,0.0290,0.0290,25383
1787718727.6,1,0.0000,0.0000,0.0000,23615
1787718728.6,0,0.5030,0.0700,0.0710,25383
1787718728.6,1,0.0000,0.0000,0.0000,23615
1787718729.6,0,0.2340,0.0330,0.0330,25383
1787718729.6,1,0.2890,0.0400,0.0420,23615
1787718730.6,0,0.4670,0.0650,0.0660,25383
1787718730.6,1,0.5070,0.0640,0.1330,23615
1787718731.6,0,0.2330,0.0320,0.0320,25383
