ts,gpu,sm_active,sm_occupancy,dram_active,fb_used_mib
1787716500.7,0,0.0000,0.0000,0.0000,164
1787716500.7,1,0.0000,0.0000,0.0000,17
1787716501.7,0,0.0000,0.0000,0.0000,164
1787716501.7,1,0.0000,0.0000,0.0000,17
1787716502.7,0,0.0000,0.0000,0.0000,164
1787716502.7,1,0.0000,0.0000,0.0000,17
1787716503.7,0,0.0000,0.0000,0.0000,164
1787716503.7,1,0.0000,0.0000,0.0000,17
1787716504.7,0,0.0000,0.0000,0.0000,164
1787716504.7,1,0.0000,0.0000,0.0000,17
1787716505.7,0,0.0000,0.0000,0.0000,164
1787716505.7,1,0.0000,0.0000,0.0000,17
1787716506.7,0,0.0000,0.0000,0.0000,164
1787716506.7,1,0.0000,0.0000,0.0000,17
1787716507.7,0,0.0000,0.0000,0.0000,164
1787716507.7,1,0.0000,0.0000,0.0000,17
1787716508.7,0,0.0000,0.0000,0.0000,164
1787716508.7,1,0.0000,0.0000,0.0000,17
1787716509.7,0,0.0000,0.0000,0.0000,164
1787716509.7,1,0.0000,0.0000,0.0000,17
1787716510.7,0,0.0000,0.0000,0.0000,164
1787716510.7,1,0.0000,0.0000,0.0000,17
1787716511.7,0,0.0000,0.0000,0.0000,2181
1787716511.7,1,0.0000,0.0000,0.0000,16015
1787716512.7,0,0.0000,0.0000,0.0000,16401
1787716512.7,1,0.0000,0.0000,0.0040,16015
1787716513.7,0,0.0000,0.0000,0.0060,16401
1787716513.7,1,0.0000,0.0000,0.0040,16015
1787716514.7,0,0.0000,0.0000,0.0030,16401
1787716514.7,1,0.0000,0.0000,0.0000,16015
1787716515.7,0,0.0000,0.0000,0.0000,16401
1787716515.7,1,0.0000,0.0000,0.0000,16015
1787716516.7,0,0.0000,0.0000,0.0000,16401
1787716516.7,1,0.0000,0.0000,0.0000,16015
1787716517.7,0,0.0000,0.0000,0.0000,16401
1787716517.7,1,0.0000,0.0000,0.0000,16015
1787716518.7,0,0.2790,0.0420,0.0400,21031
1787716518.7,1,0.1360,0.0210,0.0250,17287
1787716519.7,0,0.7540,0.1150,0.1120,21033
1787716519.7,1,0.0000,0.0000,0.0010,16087
1787716520.7,0,0.9600,0.1470,0.1420,21033
1787716520.7,1,0.0020,0.0010,0.0020,19967
1787716521.7,0,0.1470,0.0240,0.0300,16473
1787716521.7,1,0.5080,0.0690,0.1440,20153
1787716522.7,0,0.0000,0.0000,0.0000,16473
1787716522.7,1,0.5190,0.0550,0.2950,20317
1787716523.7,0,0.4380,0.0680,0.0730,27815
1787716523.7,1,0.4540,0.0490,0.2480,20361
1787716524.7,0,0.9830,0.1530,0.1520,27815
1787716524.7,1,0.0740,0.0090,0.0580,21545
1787716525.7,0,0.8540,0.1250,0.1670,23451
1787716525.7,1,0.0000,0.0000,0.0000,21545
1787716526.7,0,0.5890,0.0750,0.2260,23587
1787716526.7,1,0.0000,0.0000,0.0000,21545
1787716527.7,0,0.5140,0.0530,0.2660,23679
1787716527.7,1,0.0000,0.0000,0.0000,21545
1787716528.7,0,0.2640,0.0230,0.1650,24879
1787716528.7,1,0.0000,0.0000,0.0000,21545
1787716529.7,0,0.0000,0.0000,0.0000,24879
1787716529.7,1,0.0000,0.0000,0.0000,21545
1787716530.7,0,0.0000,0.0000,0.0000,24879
1787716530.7,1,0.0000,0.0000,0.0000,21545
1787716531.7,0,0.0000,0.0000,0.0000,24879
1787716531.7,1,0.0000,0.0000,0.0000,21545
1787716532.7,0,0.0000,0.0000,0.0000,24879
1787716532.7,1,0.0000,0.0000,0.0000,21545
1787716533.7,0,0.0000,0.0000,0.0000,24879
1787716533.7,1,0.0000,0.0000,0.0000,21545
1787716534.7,0,0.0000,0.0000,0.0000,24879
1787716534.7,1,0.0000,0.0000,0.0000,21545
1787716535.7,0,0.3170,0.0430,0.0430,24879
1787716535.7,1,0.0000,0.0000,0.0000,21545
1787716536.7,0,0.1640,0.0230,0.0230,24883
1787716536.7,1,0.4930,0.0650,0.1210,21553
1787716537.7,0,0.3390,0.0460,0.0460,24883
1787716537.7,1,0.0000,0.0000,0.0000,21553
1787716538.7,0,0.6180,0.0860,0.0860,25383
1787716538.7,1,0.0000,0.0000,0.0000,21553
1787716539.7,0,0.4570,0.0660,0.0650,25383
1787716539.7,1,0.0870,0.0100,0.0720,21553
1787716540.7,0,0.4680,0.0650,0.0660,25383
1787716540.7,1,0.0090,0.0010,0.0050,21553
1787716541.7,0,0.0000,0.0000,0.0000,25383
1787716541.7,1,0.1160,0.0100,0.0850,21555
1787716542.7,0,0.4750,0.0660,0.0660,25383
1787716542.7,1,0.2690,0.0370,0.0410,21555
1787716543.7,0,0.4690,0.0650,0.0660,25383
1787716543.7,1,0.2600,0.0320,0.0960,21555
1787716544.7,0,0.0880,0.0120,0.0120,25383
1787716544.7,1,0.4520,0.0590,0.1240,21555
1787716545.7,0,0.3830,0.0530,0.0540,25383
1787716545.7,1,0.3910,0.0520,0.0570,21555
1787716546.7,0,0.0000,0.0000,0.0000,25383
1787716546.7,1,0.0990,0.0110,0.0740,21555
1787716547.7,0,0.0000,0.0000,0.0000,25383
1787716547.7,1,0.0000,0.0000,0.0000,21555
1787716548.7,0,0.0000,0.0000,0.0000,25383
1787716548.7,1,0.0000,0.0000,0.0000,21555
1787716549.7,0,0.0000,0.0000,0.0000,25383
1787716549.7,1,0.0000,0.0000,0.0000,21555
1787716550.7,0,0.4410,0.0610,0.0610,25383
1787716550.7,1,0.0000,0.0000,0.0000,21555
1787716551.7,0,0.0380,0.0060,0.0050,25383
1787716551.7,1,0.5010,0.0650,0.1300,21555
1787716552.7,0,0.0000,0.0000,0.0000,25383
1787716552.7,1,0.0000,0.0000,0.0000,21555
1787716553.7,0,0.0000,0.0000,0.0000,25383
1787716553.7,1,0.0000,0.0000,0.0000,21555
1787716554.7,0,0.0000,0.0000,0.0000,25383
1787716554.7,1,0.0000,0.0000,0.0000,21555
1787716555.7,0,0.0000,0.0000,0.0000,25383
1787716555.7,1,0.0000,0.0000,0.0000,21555
1787716556.7,0,0.0000,0.0000,0.0000,25383
1787716556.7,1,0.0000,0.0000,0.0000,21555
1787716557.7,0,0.0000,0.0000,0.0000,25383
1787716557.7,1,0.0000,0.0000,0.0000,21555
1787716558.7,0,0.0000,0.0000,0.0000,25383
1787716558.7,1,0.0000,0.0000,0.0000,21555
1787716559.7,0,0.0000,0.0000,0.0000,25383
1787716559.7,1,0.0000,0.0000,0.0000,21555
1787716560.7,0,0.0000,0.0000,0.0000,25383
1787716560.7,1,0.0000,0.0000,0.0000,21555
1787716561.7,0,0.0000,0.0000,0.0000,25383
1787716561.7,1,0.0000,0.0000,0.0000,21555
1787716562.7,0,0.3210,0.0440,0.0430,25383
1787716562.7,1,0.0000,0.0000,0.0000,21555
1787716563.7,0,0.1590,0.0230,0.0230,25383
1787716563.7,1,0.5100,0.0660,0.1300,21555
1787716564.7,0,0.0000,0.0000,0.0000,25383
1787716564.7,1,0.0000,0.0000,0.0000,21555
1787716565.7,0,0.0000,0.0000,0.0000,25383
1787716565.7,1,0.0000,0.0000,0.0000,21555
1787716566.7,0,0.0000,0.0000,0.0000,25383
1787716566.7,1,0.0000,0.0000,0.0000,21555
1787716567.7,0,0.0000,0.0000,0.0000,25383
1787716567.7,1,0.0000,0.0000,0.0000,21555
1787716568.7,0,0.0000,0.0000,0.0000,25383
1787716568.7,1,0.0000,0.0000,0.0000,21555
1787716569.7,0,0.4780,0.0660,0.0660,25383
1787716569.7,1,0.0000,0.0000,0.0000,21555
1787716570.7,0,0.4760,0.0660,0.0660,25383
