ts,gpu,sm_active,sm_occupancy,dram_active,fb_used_mib
1787714718.5,0,0.0000,0.0000,0.0020,164
1787714718.5,1,0.0000,0.0000,0.0000,17
1787714719.5,0,0.0000,0.0000,0.0000,164
1787714719.5,1,0.0000,0.0000,0.0000,17
1787714720.5,0,0.0000,0.0000,0.0000,164
1787714720.5,1,0.0000,0.0000,0.0000,17
1787714721.5,0,0.0000,0.0000,0.0000,164
1787714721.5,1,0.0000,0.0000,0.0000,17
1787714722.5,0,0.0000,0.0000,0.0000,164
1787714722.5,1,0.0000,0.0000,0.0000,17
1787714723.5,0,0.0000,0.0000,0.0000,164
1787714723.5,1,0.0000,0.0000,0.0000,17
1787714724.5,0,0.0000,0.0000,0.0000,164
1787714724.5,1,0.0000,0.0000,0.0000,17
1787714725.5,0,0.0000,0.0000,0.0000,164
1787714725.5,1,0.0000,0.0000,0.0000,17
1787714726.5,0,0.0000,0.0000,0.0000,164
1787714726.5,1,0.0000,0.0000,0.0000,17
1787714727.5,0,0.0000,0.0000,0.0000,164
1787714727.5,1,0.0000,0.0000,0.0000,17
1787714728.5,0,0.0000,0.0000,0.0000,164
1787714728.5,1,0.0000,0.0000,0.0000,17
1787714729.5,0,0.0000,0.0000,0.0000,751
1787714729.5,1,0.0000,0.0000,0.0000,605
1787714730.5,0,0.0000,0.0000,0.0000,16401
1787714730.5,1,0.0000,0.0000,0.0000,16015
1787714731.5,0,0.0000,0.0000,0.0010,16401
1787714731.5,1,0.0000,0.0000,0.0000,16015
1787714732.5,0,0.0000,0.0000,0.0010,16401
1787714732.5,1,0.0000,0.0000,0.0010,16015
1787714733.5,0,0.0000,0.0000,0.0020,16401
1787714733.5,1,0.0000,0.0000,0.0020,16015
1787714734.5,0,0.0000,0.0000,0.0030,16401
1787714734.5,1,0.0000,0.0000,0.0040,16015
1787714735.5,0,0.0000,0.0000,0.0020,16401
1787714735.5,1,0.0000,0.0000,0.0020,16015
1787714736.5,0,0.0000,0.0000,0.0000,16401
1787714736.5,1,0.0000,0.0000,0.0000,16015
1787714737.5,0,0.0000,0.0000,0.0000,16401
1787714737.5,1,0.0000,0.0000,0.0000,16015
1787714738.5,0,0.0000,0.0000,0.0000,16401
1787714738.5,1,0.0000,0.0000,0.0000,16015
1787714739.5,0,0.0000,0.0000,0.0000,16401
1787714739.5,1,0.0000,0.0000,0.0000,16015
1787714740.5,0,0.0000,0.0000,0.0000,20331
1787714740.5,1,0.0000,0.0000,0.0000,16305
1787714741.5,0,0.9430,0.1440,0.1400,21033
1787714741.5,1,0.1380,0.0210,0.0250,17287
1787714742.5,0,0.7490,0.1140,0.1100,21033
1787714742.5,1,0.0000,0.0000,0.0010,16087
1787714743.5,0,0.4330,0.0680,0.0700,21033
1787714743.5,1,0.0010,0.0010,0.0010,17907
1787714744.5,0,0.0000,0.0000,0.0030,16473
1787714744.5,1,0.5030,0.0690,0.1380,18099
1787714745.5,0,0.1020,0.0170,0.0180,27713
1787714745.5,1,0.4580,0.0520,0.2390,18239
1787714746.5,0,0.9840,0.1520,0.1500,27815
1787714746.5,1,0.4870,0.0510,0.2810,18301
1787714747.5,0,0.9840,0.1530,0.1530,23419
1787714747.5,1,0.1170,0.0130,0.0860,19505
1787714748.5,0,0.6250,0.0870,0.2010,23521
1787714748.5,1,0.0000,0.0000,0.0000,19505
1787714749.5,0,0.4740,0.0450,0.2610,23653
1787714749.5,1,0.0000,0.0000,0.0000,19505
1787714750.5,0,0.4740,0.0420,0.2510,23697
1787714750.5,1,0.0000,0.0000,0.0000,19505
1787714751.5,0,0.0270,0.0060,0.0150,24879
1787714751.5,1,0.0000,0.0000,0.0000,19505
1787714752.5,0,0.0000,0.0000,0.0000,24879
1787714752.5,1,0.0000,0.0000,0.0000,19505
1787714753.5,0,0.0000,0.0000,0.0000,24879
1787714753.5,1,0.0000,0.0000,0.0000,19505
1787714754.5,0,0.0000,0.0000,0.0000,24879
1787714754.5,1,0.0000,0.0000,0.0000,19505
1787714755.5,0,0.0000,0.0000,0.0000,24879
1787714755.5,1,0.0000,0.0000,0.0000,19505
1787714756.5,0,0.0000,0.0000,0.0000,24879
1787714756.5,1,0.0000,0.0000,0.0000,19505
1787714757.5,0,0.3490,0.0480,0.0480,24879
1787714757.5,1,0.0000,0.0000,0.0000,19505
1787714758.5,0,0.1300,0.0190,0.0190,24883
1787714758.5,1,0.4940,0.0650,0.1210,19513
1787714759.5,0,0.3700,0.0510,0.0510,24883
1787714759.5,1,0.0040,0.0000,0.0000,19513
1787714760.5,0,0.5320,0.0740,0.0740,25383
1787714760.5,1,0.0000,0.0000,0.0000,19513
1787714761.5,0,0.5030,0.0720,0.0720,25383
1787714761.6,1,0.0010,0.0000,0.0010,19513
