ts,gpu,sm_active,sm_occupancy,dram_active,fb_used_mib
1787711100.2,0,0.0000,0.0000,0.0000,170
1787711100.2,1,0.0000,0.0000,0.0020,17
1787711101.2,0,0.0000,0.0000,0.0000,170
1787711101.2,1,0.0000,0.0000,0.0000,17
1787711102.2,0,0.0000,0.0000,0.0000,170
1787711102.2,1,0.0000,0.0000,0.0000,17
1787711103.2,0,0.0000,0.0000,0.0000,170
1787711103.2,1,0.0000,0.0000,0.0000,17
1787711104.2,0,0.0000,0.0000,0.0000,170
1787711104.2,1,0.0000,0.0000,0.0000,17
1787711105.2,0,0.0000,0.0000,0.0000,170
1787711105.2,1,0.0000,0.0000,0.0000,17
1787711106.2,0,0.0000,0.0000,0.0000,170
1787711106.2,1,0.0000,0.0000,0.0000,17
1787711107.2,0,0.0000,0.0000,0.0000,170
1787711107.2,1,0.0000,0.0000,0.0000,17
1787711108.2,0,0.0000,0.0000,0.0000,170
1787711108.2,1,0.0000,0.0000,0.0000,17
1787711109.2,0,0.0000,0.0000,0.0000,170
1787711109.2,1,0.0000,0.0000,0.0000,17
1787711110.2,0,0.0000,0.0000,0.0000,170
1787711110.2,1,0.0000,0.0000,0.0000,17
1787711111.2,0,0.0000,0.0000,0.0000,2187
1787711111.2,1,0.0000,0.0000,0.0000,1795
1787711112.2,0,0.0000,0.0000,0.0000,16407
1787711112.2,1,0.0000,0.0000,0.0000,16015
1787711113.2,0,0.0000,0.0000,0.0010,16407
1787711113.2,1,0.0000,0.0000,0.0010,16015
1787711114.2,0,0.0000,0.0000,0.0010,16407
1787711114.2,1,0.0000,0.0000,0.0010,16015
1787711115.2,0,0.0000,0.0000,0.0010,16407
1787711115.2,1,0.0000,0.0000,0.0010,16015
1787711116.2,0,0.0000,0.0000,0.0010,16407
1787711116.2,1,0.0000,0.0000,0.0010,16015
1787711117.2,0,0.0000,0.0000,0.0020,16407
1787711117.2,1,0.0000,0.0000,0.0010,16015
1787711118.2,0,0.0000,0.0000,0.0030,16407
1787711118.2,1,0.0000,0.0000,0.0030,16015
1787711119.2,0,0.0000,0.0000,0.0010,16407
1787711119.2,1,0.0000,0.0000,0.0020,16015
1787711120.3,0,0.0000,0.0000,0.0000,16407
1787711120.3,1,0.0000,0.0000,0.0000,16015
1787711121.3,0,0.0000,0.0000,0.0000,16407
1787711121.3,1,0.0000,0.0000,0.0000,16015
1787711122.3,0,0.0000,0.0000,0.0000,16407
