ts,gpu,sm_active,sm_occupancy,dram_active,fb_used_mib
1787712191.8,0,0.0000,0.0000,0.0000,164
1787712191.8,1,0.0000,0.0000,0.0000,17
1787712192.8,0,0.0000,0.0000,0.0000,164
1787712192.8,1,0.0000,0.0000,0.0000,17
1787712193.8,0,0.0000,0.0000,0.0000,164
1787712193.8,1,0.0000,0.0000,0.0000,17
1787712194.8,0,0.0000,0.0000,0.0000,164
1787712194.8,1,0.0000,0.0000,0.0000,17
1787712195.8,0,0.0000,0.0000,0.0000,164
1787712195.8,1,0.0000,0.0000,0.0000,17
1787712196.8,0,0.0000,0.0000,0.0000,164
1787712196.8,1,0.0000,0.0000,0.0000,17
1787712197.8,0,0.0000,0.0000,0.0000,164
1787712197.8,1,0.0000,0.0000,0.0000,17
1787712198.8,0,0.0000,0.0000,0.0000,164
1787712198.8,1,0.0000,0.0000,0.0000,17
1787712199.8,0,0.0000,0.0000,0.0000,164
1787712199.8,1,0.0000,0.0000,0.0000,17
1787712200.8,0,0.0000,0.0000,0.0000,164
1787712200.8,1,0.0000,0.0000,0.0000,17
1787712201.8,0,0.0000,0.0000,0.0000,164
1787712201.8,1,0.0000,0.0000,0.0000,17
1787712202.8,0,0.0000,0.0000,0.0000,821
1787712202.8,1,0.0000,0.0000,0.0000,695
1787712203.8,0,0.0000,0.0000,0.0000,16401
1787712203.8,1,0.0000,0.0000,0.0000,16015
1787712204.8,0,0.0000,0.0000,0.0060,16401
1787712204.8,1,0.0000,0.0000,0.0060,16015
1787712205.8,0,0.0000,0.0000,0.0030,16401
1787712205.8,1,0.0000,0.0000,0.0030,16015
1787712206.8,0,0.0000,0.0000,0.0000,16401
1787712206.8,1,0.0000,0.0000,0.0000,16015
1787712207.8,0,0.0000,0.0000,0.0000,16401
1787712207.8,1,0.0000,0.0000,0.0000,16015
1787712208.8,0,0.0000,0.0000,0.0000,16401
1787712208.8,1,0.0000,0.0000,0.0000,16015
1787712209.8,0,0.1370,0.0200,0.0190,20831
1787712209.8,1,0.0330,0.0050,0.0050,16327
1787712210.8,0,0.8690,0.1330,0.1300,21033
1787712210.8,1,0.1070,0.0170,0.0200,16047
1787712211.8,0,0.8390,0.1280,0.1250,21033
1787712211.8,1,0.0000,0.0000,0.0010,16087
1787712212.8,0,0.2860,0.0460,0.0470,17373
1787712212.8,1,0.0980,0.0150,0.0160,20207
1787712213.8,0,0.0000,0.0000,0.0030,16473
1787712213.8,1,0.5480,0.0770,0.1850,20197
1787712214.8,0,0.1450,0.0240,0.0240,27713
1787712214.8,1,0.3950,0.0350,0.2480,20341
1787712215.8,0,0.9840,0.1520,0.1490,27815
1787712215.8,1,0.4940,0.0510,0.2830,20365
1787712216.8,0,0.9790,0.1510,0.1550,23419
1787712216.8,1,0.0250,0.0060,0.0150,21545
1787712217.8,0,0.6120,0.0860,0.1990,23515
1787712217.8,1,0.0000,0.0000,0.0000,21545
1787712218.8,0,0.4810,0.0470,0.2630,23653
1787712218.8,1,0.0000,0.0000,0.0000,21545
1787712219.8,0,0.4500,0.0380,0.2430,23697
1787712219.8,1,0.0000,0.0000,0.0000,21545
1787712220.8,0,0.0270,0.0060,0.0150,24879
1787712220.8,1,0.0000,0.0000,0.0000,21545
1787712221.8,0,0.0000,0.0000,0.0000,24879
1787712221.8,1,0.0000,0.0000,0.0000,21545
1787712222.8,0,0.0000,0.0000,0.0000,24879
1787712222.8,1,0.0000,0.0000,0.0000,21545
1787712223.8,0,0.0000,0.0000,0.0000,24879
1787712223.8,1,0.0000,0.0000,0.0000,21545
1787712224.8,0,0.0000,0.0000,0.0000,24879
1787712224.8,1,0.0000,0.0000,0.0000,21545
1787712225.8,0,0.0000,0.0000,0.0000,24879
1787712225.8,1,0.0000,0.0000,0.0000,21545
1787712226.8,0,0.4130,0.0570,0.0570,24879
1787712226.8,1,0.0000,0.0000,0.0000,21545
1787712227.8,0,0.0660,0.0100,0.0090,24883
1787712227.8,1,0.4810,0.0630,0.1080,21553
1787712228.8,0,0.4120,0.0570,0.0570,24883
1787712228.8,1,0.0170,0.0020,0.0120,21553
1787712229.8,0,0.6750,0.0950,0.0950,25383
1787712229.8,1,0.0000,0.0000,0.0000,21553
1787712230.8,0,0.3590,0.0510,0.0500,25383
1787712230.8,1,0.0350,0.0040,0.0280,21553
1787712231.8,0,0.4290,0.0590,0.0610,25383
1787712231.8,1,0.0520,0.0060,0.0450,21553
1787712232.8,0,0.0220,0.0030,0.0030,25383
1787712232.8,1,0.1210,0.0100,0.0890,21555
1787712233.8,0,0.4470,0.0620,0.0630,25383
1787712233.8,1,0.2070,0.0280,0.0320,21555
1787712234.8,0,0.4690,0.0650,0.0660,25383
1787712234.8,1,0.2830,0.0350,0.0990,21555
