ts,gpu,sm_active,sm_occupancy,dram_active,fb_used_mib
1787719414.9,0,0.0000,0.0000,0.0000,164
1787719414.9,1,0.0000,0.0000,0.0000,17
1787719415.9,0,0.0000,0.0000,0.0000,164
1787719415.9,1,0.0000,0.0000,0.0000,17
1787719416.9,0,0.0000,0.0000,0.0000,164
1787719416.9,1,0.0000,0.0000,0.0000,17
1787719417.9,0,0.0000,0.0000,0.0000,164
1787719417.9,1,0.0000,0.0000,0.0000,17
1787719418.9,0,0.0000,0.0000,0.0000,164
1787719418.9,1,0.0000,0.0000,0.0000,17
1787719419.9,0,0.0000,0.0000,0.0000,164
1787719419.9,1,0.0000,0.0000,0.0000,17
1787719420.9,0,0.0000,0.0000,0.0000,164
1787719420.9,1,0.0000,0.0000,0.0000,17
1787719421.9,0,0.0000,0.0000,0.0000,164
1787719421.9,1,0.0000,0.0000,0.0000,17
1787719422.9,0,0.0000,0.0000,0.0000,164
1787719422.9,1,0.0000,0.0000,0.0000,17
1787719423.9,0,0.0000,0.0000,0.0000,164
1787719423.9,1,0.0000,0.0000,0.0000,17
1787719424.9,0,0.0000,0.0000,0.0000,1081
1787719424.9,1,0.0000,0.0000,0.0000,695
1787719425.9,0,0.0000,0.0000,0.0010,16401
1787719425.9,1,0.0000,0.0000,0.0010,16015
1787719426.9,0,0.0000,0.0000,0.0060,16401
1787719426.9,1,0.0000,0.0000,0.0050,16015
1787719427.9,0,0.0000,0.0000,0.0030,16401
1787719427.9,1,0.0000,0.0000,0.0020,16015
1787719428.9,0,0.0000,0.0000,0.0000,16401
1787719428.9,1,0.0000,0.0000,0.0000,16015
1787719429.9,0,0.0000,0.0000,0.0000,16401
1787719429.9,1,0.0000,0.0000,0.0000,16015
1787719430.9,0,0.0000,0.0000,0.0000,16401
1787719430.9,1,0.0000,0.0000,0.0000,16015
1787719431.9,0,0.1930,0.0290,0.0280,20831
1787719431.9,1,0.0630,0.0090,0.0090,16327
1787719432.9,0,0.8070,0.1230,0.1210,21033
1787719432.9,1,0.0780,0.0130,0.0170,16047
1787719433.9,0,0.8920,0.1360,0.1310,21033
1787719433.9,1,0.0000,0.0000,0.0000,16087
1787719434.9,0,0.2360,0.0380,0.0430,16433
1787719434.9,1,0.1380,0.0220,0.0230,24109
1787719435.9,0,0.0000,0.0000,0.0000,16473
1787719435.9,1,0.6020,0.0860,0.2220,24287
1787719436.9,0,0.2630,0.0420,0.0410,27815
1787719436.9,1,0.3560,0.0310,0.2280,24421
1787719437.9,0,0.9840,0.1520,0.1510,27815
1787719437.9,1,0.4470,0.0430,0.2610,25645
1787719438.9,0,0.9250,0.1410,0.1610,23473
1787719438.9,1,0.0250,0.0060,0.0150,25645
1787719439.9,0,0.6100,0.0840,0.2050,23541
1787719439.9,1,0.0000,0.0000,0.0000,25645
1787719440.9,0,0.4870,0.0510,0.2620,23661
1787719440.9,1,0.0000,0.0000,0.0000,25645
1787719441.9,0,0.4070,0.0340,0.2290,24879
1787719441.9,1,0.0000,0.0000,0.0000,25645
1787719442.9,0,0.0000,0.0000,0.0000,24879
1787719442.9,1,0.0000,0.0000,0.0000,25645
1787719443.9,0,0.0000,0.0000,0.0000,24879
1787719443.9,1,0.0000,0.0000,0.0000,25645
1787719444.9,0,0.0000,0.0000,0.0000,24879
1787719444.9,1,0.0000,0.0000,0.0000,25645
1787719445.9,0,0.0000,0.0000,0.0000,24879
1787719445.9,1,0.0000,0.0000,0.0000,25645
1787719446.9,0,0.0000,0.0000,0.0000,24879
1787719446.9,1,0.0000,0.0000,0.0000,25645
1787719447.9,0,0.0000,0.0000,0.0000,24879
1787719447.9,1,0.0000,0.0000,0.0000,25645
1787719448.9,0,0.3190,0.0440,0.0430,24879
1787719448.9,1,0.0000,0.0000,0.0000,25645
1787719449.9,0,0.1620,0.0230,0.0230,24883
1787719449.9,1,0.4930,0.0650,0.1210,25653
1787719450.9,0,0.3380,0.0460,0.0460,24883
1787719450.9,1,0.0000,0.0000,0.0000,25653
1787719451.9,0,0.6910,0.0970,0.0960,25383
1787719451.9,1,0.0000,0.0000,0.0000,25653
1787719452.9,0,0.3840,0.0550,0.0550,25383
1787719452.9,1,0.0910,0.0100,0.0720,25653
