ts,gpu,sm_active,sm_occupancy,dram_active,fb_used_mib
1787719047.6,0,0.0000,0.0000,0.0000,164
1787719047.6,1,0.0000,0.0000,0.0000,17
1787719048.6,0,0.0000,0.0000,0.0000,164
1787719048.6,1,0.0000,0.0000,0.0000,17
1787719049.6,0,0.0000,0.0000,0.0000,164
1787719049.6,1,0.0000,0.0000,0.0000,17
1787719050.6,0,0.0000,0.0000,0.0000,164
1787719050.6,1,0.0000,0.0000,0.0000,17
1787719051.6,0,0.0000,0.0000,0.0000,164
1787719051.6,1,0.0000,0.0000,0.0000,17
1787719052.6,0,0.0000,0.0000,0.0000,164
1787719052.6,1,0.0000,0.0000,0.0000,17
1787719053.6,0,0.0000,0.0000,0.0000,164
1787719053.6,1,0.0000,0.0000,0.0000,17
1787719054.6,0,0.0000,0.0000,0.0000,164
1787719054.6,1,0.0000,0.0000,0.0000,17
1787719055.6,0,0.0000,0.0000,0.0000,164
1787719055.6,1,0.0000,0.0000,0.0000,17
1787719056.6,0,0.0000,0.0000,0.0000,164
1787719056.6,1,0.0000,0.0000,0.0000,17
1787719057.6,0,0.0000,0.0000,0.0000,1081
1787719057.6,1,0.0000,0.0000,0.0000,1775
1787719058.6,0,0.0000,0.0000,0.0000,16401
1787719058.6,1,0.0000,0.0000,0.0000,16015
1787719059.6,0,0.0000,0.0000,0.0030,16401
1787719059.6,1,0.0000,0.0000,0.0030,16015
1787719060.6,0,0.0000,0.0000,0.0020,16401
1787719060.6,1,0.0000,0.0000,0.0020,16015
1787719061.6,0,0.0000,0.0000,0.0030,16401
1787719061.6,1,0.0000,0.0000,0.0030,16015
1787719062.6,0,0.0000,0.0000,0.0010,16401
1787719062.6,1,0.0000,0.0000,0.0010,16015
1787719063.6,0,0.0000,0.0000,0.0000,16401
1787719063.6,1,0.0000,0.0000,0.0000,16015
1787719064.6,0,0.0000,0.0000,0.0000,16401
1787719064.6,1,0.0000,0.0000,0.0000,16015
1787719065.6,0,0.0000,0.0000,0.0000,16401
1787719065.6,1,0.0000,0.0000,0.0000,16015
1787719066.6,0,0.0000,0.0000,0.0000,16401
1787719066.6,1,0.0000,0.0000,0.0000,16015
1787719067.6,0,0.0000,0.0000,0.0000,17631
1787719067.6,1,0.0000,0.0000,0.0000,16015
1787719068.6,0,0.7940,0.1210,0.1160,21033
1787719068.6,1,0.1380,0.0210,0.0250,17287
1787719069.6,0,0.7530,0.1150,0.1120,21033
1787719069.6,1,0.0000,0.0000,0.0010,16087
1787719070.6,0,0.5860,0.0910,0.0930,21033
1787719070.6,1,0.0100,0.0050,0.0080,30447
1787719071.6,0,0.0000,0.0000,0.0030,16473
1787719071.6,1,0.5700,0.0770,0.1620,30427
1787719072.6,0,0.0040,0.0020,0.0040,27193
1787719072.6,1,0.4640,0.0490,0.2760,30557
1787719073.6,0,0.8840,0.1360,0.1330,27815
1787719073.6,1,0.4900,0.0510,0.2820,30605
1787719074.6,0,0.9840,0.1530,0.1520,27815
1787719074.6,1,0.0350,0.0070,0.0220,31785
1787719075.6,0,0.7180,0.0990,0.1840,23517
