ts,gpu,sm_active,sm_occupancy,dram_active,fb_used_mib
1787710832.8,0,0.0000,0.0000,0.0000,170
1787710832.8,1,0.0000,0.0000,0.0000,17
1787710833.8,0,0.0000,0.0000,0.0000,170
1787710833.8,1,0.0000,0.0000,0.0000,17
1787710834.8,0,0.0000,0.0000,0.0000,170
1787710834.8,1,0.0000,0.0000,0.0000,17
1787710835.8,0,0.0000,0.0000,0.0000,170
1787710835.8,1,0.0000,0.0000,0.0000,17
1787710836.8,0,0.0000,0.0000,0.0000,170
1787710836.8,1,0.0000,0.0000,0.0000,17
1787710837.8,0,0.0000,0.0000,0.0000,170
1787710837.8,1,0.0000,0.0000,0.0000,17
1787710838.8,0,0.0000,0.0000,0.0000,170
1787710838.8,1,0.0000,0.0000,0.0000,17
1787710839.8,0,0.0000,0.0000,0.0000,170
1787710839.8,1,0.0000,0.0000,0.0000,17
1787710840.8,0,0.0000,0.0000,0.0000,170
1787710840.8,1,0.0000,0.0000,0.0000,17
1787710841.8,0,0.0000,0.0000,0.0000,170
1787710841.8,1,0.0000,0.0000,0.0000,17
1787710842.8,0,0.0000,0.0000,0.0000,170
1787710842.8,1,0.0000,0.0000,0.0000,17
1787710843.8,0,0.0000,0.0000,0.0000,755
1787710843.8,1,0.0000,0.0000,0.0000,603
1787710844.8,0,0.0000,0.0000,0.0010,16407
1787710844.8,1,0.0000,0.0000,0.0000,16015
1787710845.8,0,0.0000,0.0000,0.0060,16407
1787710845.8,1,0.0000,0.0000,0.0020,16015
1787710846.8,0,0.0000,0.0000,0.0020,16407
1787710846.8,1,0.0000,0.0000,0.0060,16015
1787710847.8,0,0.0000,0.0000,0.0000,16407
1787710847.8,1,0.0000,0.0000,0.0000,16015
1787710848.8,0,0.0000,0.0000,0.0000,16407
1787710848.8,1,0.0000,0.0000,0.0000,16015
1787710849.8,0,0.0000,0.0000,0.0000,16407
1787710849.8,1,0.0000,0.0000,0.0000,16015
1787710850.8,0,0.1340,0.0200,0.0190,20837
1787710850.8,1,0.0000,0.0000,0.0000,16015
1787710851.8,0,0.8630,0.1320,0.1300,21039
1787710851.8,1,0.1380,0.0210,0.0250,17287
1787710852.8,0,0.8340,0.1270,0.1230,21039
1787710852.8,1,0.0010,0.0000,0.0010,16087
1787710853.8,0,0.2910,0.0460,0.0510,16479
1787710853.8,1,0.0000,0.0000,0.0000,30207
1787710854.8,0,0.0000,0.0000,0.0000,16479
1787710854.8,1,0.4370,0.0620,0.1220,30401
1787710855.8,0,0.3660,0.0570,0.0560,27821
1787710855.8,1,0.5000,0.0610,0.2430,30525
1787710856.8,0,0.9840,0.1520,0.1510,27821
1787710856.8,1,0.5090,0.0520,0.2940,30597
