ts,gpu,sm_active,sm_occupancy,dram_active,fb_used_mib
1787726628.4,0,0.0000,0.0000,0.0000,224
1787726628.4,1,0.0000,0.0000,0.0000,78
1787726629.4,0,0.0000,0.0000,0.0000,224
1787726629.4,1,0.0000,0.0000,0.0000,78
1787726630.4,0,0.0000,0.0000,0.0000,224
1787726630.4,1,0.0000,0.0000,0.0000,78
1787726631.4,0,0.0000,0.0000,0.0000,224
1787726631.4,1,0.0000,0.0000,0.0000,78
1787726632.4,0,0.0000,0.0000,0.0000,224
1787726632.4,1,0.0000,0.0000,0.0000,78
1787726633.4,0,0.0000,0.0000,0.0000,224
1787726633.4,1,0.0000,0.0000,0.0000,78
1787726634.4,0,0.0000,0.0000,0.0000,224
1787726634.4,1,0.0000,0.0000,0.0000,78
1787726635.4,0,0.0000,0.0000,0.0000,224
1787726635.4,1,0.0000,0.0000,0.0000,78
1787726636.4,0,0.0000,0.0000,0.0000,224
1787726636.4,1,0.0000,0.0000,0.0000,78
1787726637.4,0,0.0000,0.0000,0.0000,224
1787726637.4,1,0.0000,0.0000,0.0000,78
1787726638.4,0,0.0000,0.0000,0.0000,224
1787726638.4,1,0.0000,0.0000,0.0000,78
1787726639.4,0,0.0000,0.0000,0.0000,807
1787726639.4,1,0.0000,0.0000,0.0000,661
1787726640.4,0,0.0000,0.0000,0.0000,16457
1787726640.4,1,0.0000,0.0000,0.0000,16071
1787726641.4,0,0.0000,0.0000,0.0010,16457
1787726641.4,1,0.0000,0.0000,0.0010,16071
1787726642.4,0,0.0000,0.0000,0.0010,16457
1787726642.4,1,0.0000,0.0000,0.0010,16071
1787726643.4,0,0.0000,0.0000,0.0010,16457
1787726643.4,1,0.0000,0.0000,0.0010,16071
1787726644.4,0,0.0000,0.0000,0.0050,16457
1787726644.4,1,0.0000,0.0000,0.0050,16071
1787726645.4,0,0.0000,0.0000,0.0010,16457
1787726645.4,1,0.0000,0.0000,0.0010,16071
1787726646.4,0,0.0000,0.0000,0.0000,16457
1787726646.4,1,0.0000,0.0000,0.0000,16071
1787726647.4,0,0.0000,0.0000,0.0000,16457
1787726647.4,1,0.0000,0.0000,0.0000,16071
1787726648.4,0,0.0000,0.0000,0.0000,16457
1787726648.4,1,0.0000,0.0000,0.0000,16071
1787726649.4,0,0.0300,0.0040,0.0040,20887
1787726649.4,1,0.0050,0.0010,0.0010,16383
1787726650.4,0,0.9550,0.1460,0.1430,21089
1787726650.4,1,0.1330,0.0210,0.0240,17343
1787726651.4,0,0.7400,0.1130,0.1100,21089
1787726651.4,1,0.0000,0.0000,0.0010,16143
1787726652.4,0,0.3910,0.0620,0.0630,21089
1787726652.4,1,0.0070,0.0030,0.0060,26423
1787726653.4,0,0.0000,0.0000,0.0030,16529
1787726653.4,1,0.5470,0.0740,0.1570,26383
1787726654.4,0,0.1250,0.0200,0.0210,27769
1787726654.4,1,0.4680,0.0500,0.2740,26513
1787726655.4,0,0.9840,0.1520,0.1500,27871
1787726655.4,1,0.4790,0.0500,0.2690,26561
1787726656.4,0,0.9790,0.1520,0.1560,23519
1787726656.4,1,0.0580,0.0080,0.0430,27741
1787726657.4,0,0.6200,0.0870,0.2030,23589
1787726657.4,1,0.0000,0.0000,0.0000,27741
1787726658.4,0,0.4800,0.0460,0.2630,23713
1787726658.4,1,0.0000,0.0000,0.0000,27741
1787726659.4,0,0.4420,0.0370,0.2410,24935
1787726659.4,1,0.0000,0.0000,0.0000,27741
1787726660.4,0,0.0270,0.0060,0.0150,24935
1787726660.4,1,0.0000,0.0000,0.0000,27741
1787726661.4,0,0.0000,0.0000,0.0000,24935
1787726661.4,1,0.0000,0.0000,0.0000,27741
1787726662.4,0,0.0000,0.0000,0.0000,24935
1787726662.4,1,0.0000,0.0000,0.0000,27741
1787726663.4,0,0.0000,0.0000,0.0000,24935
1787726663.4,1,0.0000,0.0000,0.0000,27741
1787726664.4,0,0.0000,0.0000,0.0000,24935
1787726664.4,1,0.0000,0.0000,0.0000,27741
1787726665.4,0,0.0000,0.0000,0.0000,24935
1787726665.4,1,0.0000,0.0000,0.0000,27741
1787726666.4,0,0.0000,0.0000,0.0000,24935
1787726666.4,1,0.0000,0.0000,0.0000,27999
1787726667.4,0,0.2890,0.0390,0.0390,24935
1787726667.4,1,0.0000,0.0000,0.0000,28349
1787726668.4,0,0.1910,0.0270,0.0270,24939
1787726668.4,1,0.5680,0.0930,0.1570,29777
1787726669.4,0,0.2980,0.0410,0.0410,24939
1787726669.4,1,0.3390,0.0870,0.1710,29777
1787726670.4,0,0.6660,0.0930,0.0940,25439
1787726670.4,1,0.3150,0.0850,0.1490,29777
1787726671.4,0,0.4390,0.0630,0.0630,25439
1787726671.4,1,0.3400,0.0850,0.1790,29777
1787726672.4,0,0.4690,0.0650,0.0660,25439
1787726672.4,1,0.3420,0.0870,0.1770,29777
1787726673.4,0,0.0000,0.0000,0.0000,25439
1787726673.4,1,0.4440,0.0920,0.1580,29779
1787726674.4,0,0.4700,0.0650,0.0660,25439
1787726674.4,1,0.5550,0.1030,0.2220,29779
1787726675.4,0,0.4750,0.0650,0.0660,25439
1787726675.4,1,0.5110,0.1000,0.2160,29779
1787726676.4,0,0.0500,0.0070,0.0070,25439
1787726676.4,1,0.6700,0.1140,0.2230,29779
1787726677.4,0,0.4210,0.0580,0.0600,25439
1787726677.4,1,0.5400,0.1050,0.1590,29779
1787726678.4,0,0.0000,0.0000,0.0000,25439
1787726678.4,1,0.4480,0.0950,0.2150,29779
1787726679.4,0,0.0000,0.0000,0.0000,25439
1787726679.4,1,0.3180,0.0860,0.1490,29779
1787726680.4,0,0.0000,0.0000,0.0000,25439
1787726680.4,1,0.3180,0.0860,0.1500,29779
1787726681.4,0,0.0000,0.0000,0.0000,25439
1787726681.4,1,0.3210,0.0860,0.1510,29779
1787726682.4,0,0.4030,0.0550,0.0550,25439
1787726682.4,1,0.3230,0.0870,0.1520,29779
1787726683.4,0,0.0760,0.0110,0.0110,25439
1787726683.4,1,0.6710,0.1150,0.2230,29779
1787726684.4,0,0.0000,0.0000,0.0000,25439
1787726684.4,1,0.3220,0.0870,0.1520,29779
1787726685.4,0,0.0000,0.0000,0.0000,25439
1787726685.4,1,0.3220,0.0870,0.1520,29779
1787726686.4,0,0.0000,0.0000,0.0000,25439
1787726686.4,1,0.3220,0.0870,0.1520,29779
1787726687.4,0,0.0000,0.0000,0.0000,25439
1787726687.4,1,0.3220,0.0870,0.1520,29779
1787726688.4,0,0.0000,0.0000,0.0000,25439
1787726688.4,1,0.3220,0.0870,0.1520,29779
1787726689.4,0,0.0000,0.0000,0.0000,25439
1787726689.4,1,0.3220,0.0870,0.1520,29779
1787726690.4,0,0.0000,0.0000,0.0000,25439
1787726690.4,1,0.3220,0.0870,0.1520,29779
1787726691.4,0,0.0000,0.0000,0.0000,25439
1787726691.4,1,0.3220,0.0870,0.1510,29779
1787726692.4,0,0.0000,0.0000,0.0000,25439
1787726692.4,1,0.3220,0.0870,0.1520,29779
1787726693.4,0,0.0000,0.0000,0.0000,25439
1787726693.4,1,0.3210,0.0860,0.1520,29779
1787726694.4,0,0.2900,0.0400,0.0390,25439
1787726694.4,1,0.3220,0.0870,0.1520,29779
1787726695.4,0,0.1890,0.0270,0.0270,25439
1787726695.4,1,0.6610,0.1140,0.2140,29779
1787726696.4,0,0.0000,0.0000,0.0000,25439
1787726696.4,1,0.3330,0.0870,0.1620,29779
1787726697.4,0,0.0000,0.0000,0.0000,25439
1787726697.4,1,0.3220,0.0870,0.1520,29779
1787726698.4,0,0.0000,0.0000,0.0000,25439
1787726698.4,1,0.3220,0.0870,0.1520,29779
1787726699.4,0,0.0000,0.0000,0.0000,25439
