ts,gpu,sm_active,sm_occupancy,dram_active,fb_used_mib
1788474001.7,0,0.0000,0.0000,0.0010,16401
1788474001.7,1,0.0000,0.0000,0.0010,16015
1788474002.7,0,0.0000,0.0000,0.0010,16401
1788474002.7,1,0.0000,0.0000,0.0010,16015
1788474003.7,0,0.0000,0.0000,0.0000,16401
1788474003.7,1,0.0000,0.0000,0.0000,16015
1788474004.7,0,0.0000,0.0000,0.0000,16401
1788474004.7,1,0.0000,0.0000,0.0000,16015
1788474005.7,0,0.0000,0.0000,0.0000,16401
1788474005.7,1,0.0000,0.0000,0.0000,16015
1788474006.7,0,0.0000,0.0000,0.0000,16401
1788474006.7,1,0.0000,0.0000,0.0000,16015
1788474007.7,0,0.3610,0.0550,0.0520,21031
1788474007.7,1,0.0630,0.0090,0.0090,16327
1788474008.7,0,0.7460,0.1130,0.1110,21033
1788474008.7,1,0.0780,0.0130,0.0170,16087
1788474009.7,0,0.9600,0.1470,0.1450,21033
1788474009.7,1,0.0000,0.0000,0.0000,16087
1788474010.7,0,0.0520,0.0090,0.0150,16473
1788474010.7,1,0.1430,0.0230,0.0270,26237
1788474011.7,0,0.0000,0.0000,0.0000,16473
1788474011.7,1,0.6130,0.0860,0.2300,26353
1788474012.7,0,0.4530,0.0710,0.0680,27815
1788474012.7,1,0.3850,0.0380,0.2380,26467
1788474013.7,0,0.9840,0.1530,0.1540,27815
1788474013.7,1,0.4130,0.0370,0.2490,27685
1788474014.7,0,0.8680,0.1270,0.1690,23469
1788474014.7,1,0.0090,0.0030,0.0060,27685
1788474015.7,0,0.5880,0.0750,0.2260,23585
1788474015.7,1,0.0000,0.0000,0.0000,27685
1788474016.7,0,0.5180,0.0530,0.2690,23671
1788474016.7,1,0.0000,0.0000,0.0000,27685
1788474017.7,0,0.2570,0.0230,0.1610,24879
1788474017.7,1,0.0000,0.0000,0.0000,27685
1788474018.7,0,0.0000,0.0000,0.0000,24879
1788474018.7,1,0.0000,0.0000,0.0000,27685
1788474019.7,0,0.0000,0.0000,0.0000,24879
1788474019.7,1,0.0000,0.0000,0.0000,27685
1788474020.7,0,0.0000,0.0000,0.0000,24879
1788474020.7,1,0.0000,0.0000,0.0000,27685
1788474021.7,0,0.0000,0.0000,0.0000,24879
1788474021.7,1,0.0000,0.0000,0.0000,27685
1788474022.7,0,0.0000,0.0000,0.0000,24879
1788474022.7,1,0.0000,0.0000,0.0000,27685
1788474023.7,0,0.0000,0.0000,0.0000,24879
1788474023.7,1,0.0000,0.0000,0.0000,27685
1788474024.7,0,0.0000,0.0000,0.0000,24879
1788474024.7,1,0.0000,0.0000,0.0000,27685
1788474025.7,0,0.0000,0.0000,0.0000,24879
1788474025.7,1,0.0000,0.0000,0.0000,27685
1788474026.7,0,0.0000,0.0000,0.0000,24879
1788474026.7,1,0.0000,0.0000,0.0000,27685
1788474027.7,0,0.0000,0.0000,0.0000,24879
1788474027.7,1,0.0000,0.0000,0.0000,27685
1788474028.7,0,0.0000,0.0000,0.0000,24879
1788474028.7,1,0.0000,0.0000,0.0000,27685
1788474029.7,0,0.0000,0.0000,0.0000,24879
1788474029.7,1,0.0000,0.0000,0.0000,27685
1788474030.7,0,0.0000,0.0000,0.0000,24879
1788474030.7,1,0.0000,0.0000,0.0000,27685
1788474031.7,0,0.0000,0.0000,0.0000,24879
1788474031.7,1,0.0000,0.0000,0.0000,27685
1788474032.7,0,0.0000,0.0000,0.0000,24879
1788474032.7,1,0.0000,0.0000,0.0000,27685
1788474033.7,0,0.0000,0.0000,0.0000,24879
1788474033.7,1,0.0000,0.0000,0.0000,27685
1788474034.7,0,0.0000,0.0000,0.0000,25464
1788474034.7,1,0.0000,0.0000,0.0000,28270
1788474035.7,0,0.0000,0.0000,0.0000,26516
1788474035.7,1,0.0000,0.0000,0.0010,29302
1788474036.7,0,0.0000,0.0000,0.0000,26516
1788474036.7,1,0.0000,0.0000,0.0000,29302
1788474037.7,0,0.0000,0.0000,0.0000,26516
1788474037.7,1,0.0000,0.0000,0.0000,29302
1788474038.7,0,0.0000,0.0000,0.0000,26516
1788474038.7,1,0.0000,0.0000,0.0000,29302
1788474039.7,0,0.0000,0.0000,0.0000,26516
1788474039.7,1,0.0050,0.0010,0.0010,29394
1788474040.7,0,0.3110,0.2020,0.3130,26906
1788474040.7,1,0.0050,0.0010,0.0020,29334
1788474041.7,0,0.1530,0.0830,0.1230,27028
1788474041.7,1,0.0000,0.0000,0.0000,29334
1788474042.7,0,0.0000,0.0000,0.0000,26548
1788474042.7,1,0.0230,0.0030,0.0090,30502
1788474043.7,0,0.0000,0.0000,0.0010,27908
1788474043.7,1,0.0100,0.0010,0.0060,30972
1788474044.7,0,0.0570,0.0090,0.0210,28166
1788474044.7,1,0.0000,0.0000,0.0000,30972
1788474045.7,0,0.0000,0.0000,0.0000,28166
1788474045.7,1,0.0000,0.0000,0.0000,30972
1788474046.7,0,0.0000,0.0000,0.0000,28166
1788474046.7,1,0.0000,0.0000,0.0000,30972
1788474047.7,0,0.0000,0.0000,0.0000,28166
1788474047.7,1,0.0000,0.0000,0.0000,30972
1788474048.7,0,0.2330,0.0370,0.0330,28168
1788474048.7,1,0.0000,0.0000,0.0000,30972
1788474049.7,0,0.0610,0.0100,0.0110,24879
1788474049.7,1,0.0030,0.0000,0.0010,30974
1788474050.7,0,0.0000,0.0000,0.0000,24879
1788474050.7,1,0.0000,0.0000,0.0000,30974
1788474051.7,0,0.4750,0.0650,0.0290,24879
1788474051.7,1,0.0000,0.0000,0.0000,30974
1788474052.7,0,0.2590,0.0360,0.0370,24883
1788474052.7,1,0.4310,0.0570,0.0580,30982
1788474053.7,0,0.2730,0.0370,0.0370,24883
1788474053.7,1,0.0670,0.0080,0.0630,30982
1788474054.7,0,0.6000,0.0840,0.0860,25383
1788474054.7,1,0.0000,0.0000,0.0000,30982
1788474055.7,0,0.5200,0.0740,0.0740,25383
1788474055.7,1,0.0010,0.0000,0.0010,30982
1788474056.7,0,0.4710,0.0650,0.0660,25383
1788474056.7,1,0.0820,0.0090,0.0710,30982
1788474057.7,0,0.0000,0.0000,0.0000,25383
1788474057.7,1,0.2310,0.0250,0.0990,30984
1788474058.7,0,0.4660,0.0650,0.0660,25383
1788474058.7,1,0.1780,0.0250,0.0270,30984
1788474059.7,0,0.4730,0.0650,0.0650,25383
1788474059.7,1,0.3120,0.0390,0.1030,30984
1788474060.7,0,0.0280,0.0040,0.0040,25383
1788474060.7,1,0.4910,0.0640,0.1300,30984
1788474061.7,0,0.4420,0.0610,0.0630,25383
1788474061.7,1,0.3040,0.0410,0.0450,30984
1788474062.7,0,0.0000,0.0000,0.0000,25383
1788474062.7,1,0.1850,0.0220,0.0850,30984
1788474063.7,0,0.0000,0.0000,0.0000,25383
1788474063.7,1,0.0000,0.0000,0.0000,30984
1788474064.7,0,0.0000,0.0000,0.0000,25383
1788474064.7,1,0.0000,0.0000,0.0000,30984
1788474065.7,0,0.0000,0.0000,0.0000,25383
1788474065.7,1,0.0000,0.0000,0.0000,30984
1788474066.7,0,0.3780,0.0520,0.0520,25383
1788474066.7,1,0.0000,0.0000,0.0000,30984
1788474067.7,0,0.1020,0.0150,0.0150,25383
1788474067.7,1,0.5100,0.0660,0.1300,30984
1788474068.7,0,0.0000,0.0000,0.0000,25383
1788474068.7,1,0.0000,0.0000,0.0000,30984
1788474069.7,0,0.0000,0.0000,0.0000,25383
1788474069.7,1,0.0000,0.0000,0.0000,30984
1788474070.7,0,0.0000,0.0000,0.0000,25383
1788474070.7,1,0.0000,0.0000,0.0000,30984
1788474071.7,0,0.0000,0.0000,0.0000,25383
1788474071.7,1,0.0000,0.0000,0.0000,30984
1788474072.7,0,0.0000,0.0000,0.0000,25383
1788474072.7,1,0.0000,0.0000,0.0000,30984
1788474073.7,0,0.0000,0.0000,0.0000,25383
1788474073.7,1,0.0000,0.0000,0.0000,30984
1788474074.7,0,0.0000,0.0000,0.0000,25383
1788474074.7,1,0.0000,0.0000,0.0000,30984
1788474075.7,0,0.0000,0.0000,0.0000,25383
1788474075.7,1,0.0000,0.0000,0.0000,30984
1788474076.7,0,0.0000,0.0000,0.0000,25383
1788474076.7,1,0.0000,0.0000,0.0000,30984
1788474077.7,0,0.0000,0.0000,0.0000,25383
1788474077.7,1,0.0000,0.0000,0.0000,30984
1788474078.7,0,0.2580,0.0350,0.0350,25383
1788474078.7,1,0.0000,0.0000,0.0000,30984
1788474079.7,0,0.2190,0.0310,0.0310,25383
1788474079.7,1,0.5000,0.0650,0.1180,30984
1788474080.8,0,0.0000,0.0000,0.0000,25383
1788474080.8,1,0.0160,0.0020,0.0120,30984
1788474081.8,0,0.0000,0.0000,0.0000,25383
1788474081.8,1,0.0000,0.0000,0.0000,30984
1788474082.8,0,0.0000,0.0000,0.0000,25383
1788474082.8,1,0.0000,0.0000,0.0000,30984
1788474083.8,0,0.0000,0.0000,0.0000,25383
1788474083.8,1,0.0000,0.0000,0.0000,30984
1788474084.8,0,0.0000,0.0000,0.0000,25383
1788474084.8,1,0.0000,0.0000,0.0000,30984
1788474085.8,0,0.4710,0.0650,0.0660,25383
1788474085.8,1,0.0000,0.0000,0.0000,30984
1788474086.8,0,0.4700,0.0650,0.0660,25383
1788474086.8,1,0.0000,0.0000,0.0000,30984
1788474087.8,0,0.0000,0.0000,0.0000,25383
1788474087.8,1,0.3100,0.0350,0.1090,30984
1788474088.8,0,0.0000,0.0000,0.0000,25383
1788474088.8,1,0.0000,0.0000,0.0000,30984
1788474089.8,0,0.1590,0.0220,0.0210,25383
1788474089.8,1,0.0000,0.0000,0.0000,30984
1788474090.8,0,0.4800,0.0660,0.0670,25383
1788474090.8,1,0.0000,0.0000,0.0000,30984
1788474091.8,0,0.3150,0.0440,0.0440,25383
1788474091.8,1,0.1170,0.0150,0.0240,30984
1788474092.8,0,0.4660,0.0650,0.0660,25383
1788474092.8,1,0.4110,0.0510,0.1160,30984
1788474093.8,0,0.1760,0.0240,0.0240,25383
1788474093.8,1,0.2950,0.0370,0.1010,30984
1788474094.8,0,0.3010,0.0420,0.0420,25383
1788474094.8,1,0.4090,0.0550,0.0590,30984
1788474095.8,0,0.0000,0.0000,0.0000,25383
1788474095.8,1,0.0810,0.0090,0.0720,30984
1788474096.8,0,0.0000,0.0000,0.0000,25383
1788474096.8,1,0.0000,0.0000,0.0000,30984
1788474097.8,0,0.0000,0.0000,0.0000,25383
1788474097.8,1,0.0000,0.0000,0.0000,30984
1788474098.8,0,0.0000,0.0000,0.0000,25383
1788474098.8,1,0.0000,0.0000,0.0000,30984
1788474099.8,0,0.0000,0.0000,0.0000,25383
1788474099.8,1,0.0000,0.0000,0.0000,30984
1788474100.8,0,0.4670,0.0650,0.0660,25383
1788474100.8,1,0.2200,0.0300,0.0300,30984
1788474101.8,0,0.4750,0.0660,0.0660,25383
1788474101.8,1,0.2920,0.0360,0.1000,30984
1788474102.8,0,0.4750,0.0660,0.0660,25383
1788474102.8,1,0.0000,0.0000,0.0000,30984
1788474103.8,0,0.0000,0.0000,0.0000,25383
1788474103.8,1,0.3230,0.0370,0.1100,30984
1788474104.8,0,0.4750,0.0660,0.0660,25383
1788474104.8,1,0.0000,0.0000,0.0000,30984
1788474105.8,0,0.5140,0.0720,0.0710,25383
1788474105.8,1,0.0000,0.0000,0.0000,30984
